"gene","has_TES_peak","has_TEAD1_peak","has_DMR","TES_peak_count","TEAD1_peak_count","DMR_count","category"
"CHRNB1",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"ZBTB4",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"SLC35G6",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"POLR2A",FALSE,FALSE,TRUE,0,0,15,"DMR only"
"TNFSF12",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"TNFSF13",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CD68",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SOX15",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"FXR2",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"SAT2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SHBG",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ATP1B2",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"TP53",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"WRAP53",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"EFNB3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RPL29P2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"KDM6B",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TMEM88",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"CHD3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SCARNA21",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CNTROB",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"GUCY2D",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"ALOX15B",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ALOXE3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HES7",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PER1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105371520",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR4521",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"BORCS6",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"AURKB",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"LINC00324",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PFAS",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"SLC25A35",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC124900396",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KRBA2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RNF222",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NDEL1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MYH10",FALSE,FALSE,TRUE,0,0,8,"DMR only"
"LOC101928266",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"USP43",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MYH3",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SCO1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ADPRM",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TMEM220-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ELAC2",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"MGC12916",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC124903932",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TVP23C",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ZNF286A",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MEIS3P1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"TTC19",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NCOR1",FALSE,FALSE,TRUE,0,0,10,"DMR only"
"CENPV",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"TRPV2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SNORD65",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ZNF624",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CCDC144A",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"USP32P1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TNFRSF13B",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PLD6",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"FLCN",FALSE,FALSE,TRUE,0,0,10,"DMR only"
"COPS3",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"RASD1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"PEMT",FALSE,FALSE,TRUE,0,0,17,"DMR only"
"RAI1-AS1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ATPAF2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"GID4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DRG2",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"MYO15A",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ALKBH5",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LLGL1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"FLII",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"MIEF2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TOP3A",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"SMCR8",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR6778",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SHMT1",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"TBC1D28",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TRIM16L",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PRPSAP2",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"SLC5A10",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"FAM83G",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"EPN2-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MAPK7",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"MFAP4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLC47A1",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"ALDH3A2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SLC47A2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CCDC144CP",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC02088",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DHRS7B",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"TMEM11",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"TMEM11-DT",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"NATD1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MAP2K3",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"KCNJ12",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105371589",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC02693",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"FLJ36000",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC124904098",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"WSB1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"LOC124903957",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LGALS9",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"PYY2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TMEM97",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TNFAIP1",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"SEBOX",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"VTN",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"SARM1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLC46A1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"UNC119",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SPAG5-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"BLTP2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SDF2",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"SUPT6H",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"TRAF4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR144",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"FLOT2",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"PHF12",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"SEZ6",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105371716",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"NUFIP2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"GIT1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ANKRD13B",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"CORO6",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"LOC124904117",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"EFCAB5",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NSRP1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105371720",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SUZ12P1",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"ATAD5",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"TEFM",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ADAP2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RNF135",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"DPRXP4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC107984974",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR4733",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR4733HG",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RAB11FIP4",FALSE,FALSE,TRUE,0,0,8,"DMR only"
"MIR365B",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"LOC102724625",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105371730",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RHOT1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"LOC105371731",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"RHBDL3",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ZNF207",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"C17orf75",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"PSMD11",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC105371734",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LIG3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RFFL",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RAD51D",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NLE1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SLC35G3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLFN13",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLFN12L",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GAS2L2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"C17orf50",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MMP28",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TAF15",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"CCL5",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RDM1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MYO19",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"GGNBP2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MRM1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SYNRG",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"DDX52",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"YWHAEP7",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NPEPPSP1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MRPL45",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"GPR179",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SOCS7",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"LOC101929494",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SRCIN1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"EPOP",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"MLLT6",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"LOC105371762",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CISD3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PCGF2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PSMB3",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"PIP4K2B",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CWC25",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"MIR4727",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SPMAP1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"SNORA21B",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR6779",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LASP1NB",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC105371767",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"PLXDC1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CACNB1",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"RPL19",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC101929578",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"FBXL20",FALSE,FALSE,TRUE,0,0,13,"DMR only"
"MED1",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"NEUROD2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"STARD3",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"PGAP3",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ERBB2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIEN1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GRB7",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ZPBP2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GSDMB",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ORMDL3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PSMD3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MED24",FALSE,FALSE,TRUE,0,0,11,"DMR only"
"THRA",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"NR1D1",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"MSL1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"RAPGEFL1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR6867",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"GJD3",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"TOP2A",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"IGFBP4",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"CCR7",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"KRT24",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KRT12",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KRT39",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KRT40",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KRTAP3-1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KRTAP16-1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"KRT38",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KRT32",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC00974",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"EIF1",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"GAST",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"HAP1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"JUP",FALSE,FALSE,TRUE,0,0,8,"DMR only"
"P3H4",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"FKBP10",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"KLHL10",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"KLHL11",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ACLY",FALSE,FALSE,TRUE,0,0,8,"DMR only"
"ODAD4",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CNP",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"ZNF385C",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"DHX58",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"KAT2A",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"HSPB9",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RAB5C",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"RAB5C-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"STAT5B",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"STAT5A",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR548AT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR5010",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NAGLU",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"COASY",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RETREG3",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"TUBG1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"PLEKHH3",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CCR10",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CNTNAP1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"EZH1",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"WNK4",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"AOC3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC00671",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"IFI35",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"BRCA1",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"NBR2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC101929767",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NBR1",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"CCDC200",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ARL4D",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MIR2117HG",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DHX8",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"MEOX1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"LINC02594",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"CFAP97D1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MPP3",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"MPP2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PYY",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TMEM101",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LSM12",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"G6PC3",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"HDAC5",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"LOC105371789",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HROB",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ASB16-AS1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ATXN7L3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"UBTF",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SLC4A1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RUNDC3A-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"RUNDC3A",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLC25A39",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LOC124904009",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"GRN",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"FAM171A2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"ITGA2B",FALSE,FALSE,TRUE,0,0,8,"DMR only"
"GPATCH8",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MEIOC",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CCDC43",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DBF4B",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ADAM11",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"HIGD1B",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"EFTUD2",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"FAM187A",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GFAP",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"DCAKD",FALSE,FALSE,TRUE,0,0,11,"DMR only"
"PLCD3",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"HEXIM2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"FMNL1-DT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"FMNL1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MAP3K14-AS1",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"LINC02210",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CRHR1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MAPT",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"LRRC37A2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CDC27",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"EFCAB13",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MRPL45P2",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"KPNB1-DT",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"TBKBP1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TBX21",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"OSBPL7",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SCRN2",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"SP6",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SP2-DT",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PRR15L",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CDK5RAP3",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"NFE2L1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"CBX1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SNX11",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"HOXB-AS1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"HOXB-AS3",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"HOXB-AS2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HOXB4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HOXB5",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HOXB7",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HOXB8",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HOXB9",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"HOXB-AS4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC03057",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"TTLL6",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CALCOCO2",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"UBE2Z",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"SNF8",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"GIP",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"GNGT2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"FLJ40194",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR6129",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"ZNF652-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PHB1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LINC02075",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"NGFR",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR6165",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"NGFR-AS1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"NXPH3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SLC35B1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"FAM117A",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"KAT7",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"TAC4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DLX4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LOC124904026",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SAMD14",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"PPP1R9B",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SGCA",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"COL1A1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"TMEM92",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"TMEM92-AS1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"XYLT2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"LRRC59",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"ACSF2",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"MYCBPAP",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"EPN3",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SPATA20",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"CACNA1G",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"LOC101927253",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"ANKRD40CL",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR8059",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"WFIKKN2",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"TOB1",FALSE,FALSE,TRUE,0,0,7,"DMR only"
"NME1",FALSE,FALSE,TRUE,0,0,6,"DMR only"
"NME2",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"MBTD1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"LINC02876",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"STXBP4",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MMD",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"NOG",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MTVR2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR3614",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"COIL",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"SCPEP1",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"AKAP1",FALSE,FALSE,TRUE,0,0,5,"DMR only"
"LOC101927557",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"CCDC182",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"DYNLL2",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MKS1",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"MIR4736",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SUPT4H1",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"SEPTIN4",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"RAD51C",FALSE,FALSE,TRUE,0,0,9,"DMR only"
"PPM1E",FALSE,FALSE,TRUE,0,0,1,"DMR only"
"MIR454",FALSE,FALSE,TRUE,0,0,2,"DMR only"
"SMG8",FALSE,FALSE,TRUE,0,0,3,"DMR only"
"GDPD1",FALSE,FALSE,TRUE,0,0,4,"DMR only"
"TUBD1",FALSE,FALSE,TRUE,0,0,6,"DMR only"
