"gene","has_TES_binding","has_TEAD1_binding","has_promoter_DMR","is_hypermethylated","is_hypomethylated","log2FC_expression","padj_expression","is_DEG","expression_direction","regulatory_class","epigenetic_subclass"
"TMEM145",FALSE,FALSE,FALSE,FALSE,FALSE,1.36355640211727,0.000427663514426702,TRUE,"Up","Indirect expression",NA
"ZNF346",FALSE,FALSE,FALSE,FALSE,FALSE,0.490003225677902,0.000428293549670067,FALSE,"Up","Not regulated",NA
"RBM20",FALSE,FALSE,FALSE,FALSE,FALSE,0.854463734784712,0.000428699486407135,FALSE,"Up","Not regulated",NA
"CTDSP2",FALSE,TRUE,FALSE,FALSE,FALSE,-0.507620351571397,0.000431474421080915,FALSE,"Down","Not regulated",NA
"ZNF207",FALSE,FALSE,FALSE,FALSE,FALSE,0.448145444618546,0.000432430444498662,FALSE,"Up","Not regulated",NA
"ZNF880",TRUE,FALSE,FALSE,FALSE,FALSE,0.626837950473952,0.000434776001284803,FALSE,"Up","Not regulated",NA
"ZFPM1",FALSE,FALSE,FALSE,FALSE,FALSE,0.745856909863201,0.000434941113087348,FALSE,"Up","Not regulated",NA
"OTUB2",FALSE,FALSE,FALSE,FALSE,FALSE,0.833313069303991,0.000435288154389385,FALSE,"Up","Not regulated",NA
"LOC101928059",FALSE,FALSE,FALSE,FALSE,FALSE,-1.7522569953654,0.000437107309179748,TRUE,"Down","Indirect expression",NA
"ENSG00000252045.1",FALSE,FALSE,FALSE,FALSE,FALSE,-3.67478344950246,0.000437940071765488,TRUE,"Down","Indirect expression",NA
"CCDC102A",FALSE,FALSE,TRUE,TRUE,FALSE,-0.815907756280327,0.000439279994026776,FALSE,"Down","Not regulated",NA
"PPP1R15A",FALSE,TRUE,TRUE,TRUE,FALSE,-0.604426355791368,0.000439406805158689,FALSE,"Down","Poised (bound + methylated)",NA
"PRCC",FALSE,FALSE,TRUE,TRUE,FALSE,0.480976999636753,0.000439915726577215,FALSE,"Up","Not regulated",NA
"BCAP29",TRUE,TRUE,FALSE,FALSE,FALSE,0.880050754357795,0.000440498390920849,FALSE,"Up","Not regulated",NA
"BTBD8",FALSE,FALSE,TRUE,TRUE,FALSE,0.654237678198599,0.0004408565501023,FALSE,"Up","Not regulated",NA
"PACRGL",FALSE,FALSE,FALSE,FALSE,FALSE,0.558031557641317,0.000441068280492191,FALSE,"Up","Not regulated",NA
"ENSG00000279834.1",FALSE,FALSE,FALSE,FALSE,FALSE,5.34771033828918,0.000445437289360498,TRUE,"Up","Indirect expression",NA
"VCPIP1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.434626022297611,0.000446626913039136,FALSE,"Down","Not regulated",NA
"ENSG00000258457.5",FALSE,FALSE,FALSE,FALSE,FALSE,-2.2908422654725,0.000447736838928644,TRUE,"Down","Indirect expression",NA
"HOMER3",FALSE,FALSE,FALSE,FALSE,FALSE,-0.837110333720072,0.000448760773844155,FALSE,"Down","Not regulated",NA
"RPAP3",FALSE,FALSE,FALSE,FALSE,FALSE,0.661685879987306,0.000451741683129913,FALSE,"Up","Not regulated",NA
"CLMN",FALSE,FALSE,FALSE,FALSE,FALSE,0.571233125310734,0.000452232448889922,FALSE,"Up","Not regulated",NA
"RYR3-DT",FALSE,FALSE,FALSE,FALSE,FALSE,5.30903774876789,0.000452291140052044,TRUE,"Up","Indirect expression",NA
"INF2",FALSE,TRUE,FALSE,FALSE,FALSE,-0.539444860361946,0.000452972026399557,FALSE,"Down","Not regulated",NA
"ADGRL1-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,0.829482457917641,0.000453124802553056,FALSE,"Up","Not regulated",NA
"PTPN13",FALSE,FALSE,FALSE,FALSE,FALSE,-0.488352399291744,0.000453634758986312,FALSE,"Down","Not regulated",NA
"CHRM4",FALSE,FALSE,FALSE,FALSE,FALSE,1.26719798440025,0.000454972302220941,TRUE,"Up","Indirect expression",NA
"ENSG00000262038.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.97885491043903,0.000455470545627439,TRUE,"Down","Indirect expression",NA
"MSTO1",FALSE,FALSE,TRUE,TRUE,FALSE,0.704064789687639,0.000455818412904126,FALSE,"Up","Not regulated",NA
"ENSG00000284735.1",FALSE,FALSE,FALSE,FALSE,FALSE,0.947056566915372,0.000455872770570633,FALSE,"Up","Not regulated",NA
"SIAH2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.721676503025455,0.00045664402328928,FALSE,"Down","Not regulated",NA
"ENSG00000261570.2",FALSE,FALSE,FALSE,FALSE,FALSE,1.55770533819265,0.00045705241717866,TRUE,"Up","Indirect expression",NA
"SS18L1",FALSE,FALSE,TRUE,TRUE,FALSE,0.500966353960239,0.000457572344934869,FALSE,"Up","Not regulated",NA
"ATG13",FALSE,TRUE,TRUE,TRUE,FALSE,0.510912197069072,0.000459297374181886,FALSE,"Up","Poised (bound + methylated)",NA
"BSND",FALSE,FALSE,FALSE,FALSE,FALSE,3.93079238998346,0.000459382120273072,TRUE,"Up","Indirect expression",NA
"FICD",FALSE,FALSE,FALSE,FALSE,FALSE,0.585558091809563,0.000459664570494764,FALSE,"Up","Not regulated",NA
"RBMS2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.509234736456687,0.000461200487762793,FALSE,"Down","Not regulated",NA
"FAM81A",FALSE,FALSE,FALSE,FALSE,FALSE,-1.28041440825877,0.00046173222013496,TRUE,"Down","Indirect expression",NA
"MIR133A1HG",FALSE,FALSE,FALSE,FALSE,FALSE,0.888871268328835,0.00046173222013496,FALSE,"Up","Not regulated",NA
"PLCE1-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.0515638097218,0.000461746173514156,TRUE,"Down","Indirect expression",NA
"IFRD1",TRUE,TRUE,FALSE,FALSE,FALSE,-0.529102878934353,0.000461950624862862,FALSE,"Down","Not regulated",NA
"CFAP184",FALSE,FALSE,FALSE,FALSE,FALSE,1.21356524385345,0.000462089664995185,TRUE,"Up","Indirect expression",NA
"ZNF616",FALSE,FALSE,FALSE,FALSE,FALSE,0.620191447626401,0.000462089664995185,FALSE,"Up","Not regulated",NA
"TJP2",FALSE,TRUE,TRUE,TRUE,FALSE,-1.35296306879231,0.000463336737178804,TRUE,"Down","TEAD1-specific",NA
"UBE2Q2P2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.937843866341775,0.000463486598788663,FALSE,"Down","Not regulated",NA
"FTCDNL1",FALSE,FALSE,FALSE,FALSE,FALSE,1.73933280714142,0.000463631740527637,TRUE,"Up","Indirect expression",NA
"ACACA",FALSE,FALSE,TRUE,TRUE,TRUE,-0.454679651875785,0.000465106413037607,FALSE,"Down","Not regulated",NA
"KCNQ4",FALSE,FALSE,FALSE,FALSE,FALSE,3.40704273588967,0.00046562297834809,TRUE,"Up","Indirect expression",NA
"LINC01707",FALSE,FALSE,FALSE,FALSE,FALSE,3.8343158336663,0.000465865891920608,TRUE,"Up","Indirect expression",NA
"PRC1",FALSE,FALSE,TRUE,TRUE,FALSE,-1.31714265379717,0.000465865891920608,TRUE,"Down","Indirect methylation",NA
"PDCD6IP",FALSE,FALSE,FALSE,FALSE,FALSE,-0.575510330422676,0.000466302421638396,FALSE,"Down","Not regulated",NA
"PEA15",FALSE,FALSE,FALSE,FALSE,FALSE,-0.635735253886122,0.000466375431867938,FALSE,"Down","Not regulated",NA
"TUBB2A",FALSE,FALSE,FALSE,FALSE,FALSE,0.608653452690134,0.000468270310216669,FALSE,"Up","Not regulated",NA
"GIT1",FALSE,FALSE,TRUE,TRUE,FALSE,0.514034894325242,0.000468635562545182,FALSE,"Up","Not regulated",NA
"ENSG00000290114.1",FALSE,FALSE,FALSE,FALSE,FALSE,-3.83345569693921,0.000468794299217304,TRUE,"Down","Indirect expression",NA
"LOXL1-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.12547817157359,0.000468794299217304,TRUE,"Down","Indirect expression",NA
"PRX",FALSE,FALSE,FALSE,FALSE,FALSE,0.829424271623802,0.000469087244018017,FALSE,"Up","Not regulated",NA
"ASNS",FALSE,FALSE,FALSE,FALSE,FALSE,-0.947789792723026,0.000469815639385685,FALSE,"Down","Not regulated",NA
"LONRF2",FALSE,FALSE,FALSE,FALSE,FALSE,0.557532529058533,0.000470201844233652,FALSE,"Up","Not regulated",NA
"YPEL5",FALSE,FALSE,FALSE,FALSE,FALSE,0.66284754837538,0.000470393521907099,FALSE,"Up","Not regulated",NA
"NLGN2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.568306886070074,0.00047055242392322,FALSE,"Down","Not regulated",NA
"RAI1-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.23134410360603,0.000470758520467129,TRUE,"Down","Indirect expression",NA
"PLCG1",FALSE,FALSE,FALSE,FALSE,FALSE,0.483960159166271,0.000471138450604221,FALSE,"Up","Not regulated",NA
"EIF2B5",FALSE,TRUE,TRUE,TRUE,FALSE,0.566927770787328,0.000472160966013063,FALSE,"Up","Poised (bound + methylated)",NA
"BCCIP",FALSE,FALSE,FALSE,FALSE,FALSE,0.705424247778127,0.000472160966013063,FALSE,"Up","Not regulated",NA
"ENSG00000266537.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.98374247843133,0.000472326713158462,TRUE,"Down","Indirect expression",NA
"URB1",FALSE,FALSE,TRUE,TRUE,FALSE,0.440132718174179,0.000472326713158462,FALSE,"Up","Not regulated",NA
"IL21-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.98842081910332,0.000474885736411747,TRUE,"Down","Indirect expression",NA
"CYB5D2",FALSE,FALSE,TRUE,TRUE,FALSE,-0.63390674429647,0.000475550008733823,FALSE,"Down","Not regulated",NA
"IL17RB",FALSE,FALSE,FALSE,FALSE,FALSE,-0.978484585672373,0.000477526660587361,FALSE,"Down","Not regulated",NA
"FAM53C",FALSE,FALSE,FALSE,FALSE,FALSE,0.50191575568263,0.000477526660587361,FALSE,"Up","Not regulated",NA
"CYP26C1",FALSE,FALSE,FALSE,FALSE,FALSE,1.31366867613875,0.000477526660587361,TRUE,"Up","Indirect expression",NA
"TRPC4",FALSE,FALSE,FALSE,FALSE,FALSE,-1.19257997527729,0.000477526660587361,TRUE,"Down","Indirect expression",NA
"ENSG00000289136.1",FALSE,FALSE,FALSE,FALSE,FALSE,2.59235321972062,0.00047810324948506,TRUE,"Up","Indirect expression",NA
"HEXIM1",FALSE,FALSE,FALSE,FALSE,FALSE,0.529298984736231,0.000478623375188266,FALSE,"Up","Not regulated",NA
"ENSG00000260877.3",FALSE,FALSE,FALSE,FALSE,FALSE,2.02601454905954,0.000480597612836844,TRUE,"Up","Indirect expression",NA
"PLVAP",FALSE,FALSE,FALSE,FALSE,FALSE,2.32287597559692,0.000480597612836844,TRUE,"Up","Indirect expression",NA
"ENSG00000240121.1",FALSE,FALSE,FALSE,FALSE,FALSE,5.29974116753225,0.000481771517202238,TRUE,"Up","Indirect expression",NA
"MYO1F",FALSE,FALSE,FALSE,FALSE,FALSE,0.959838096184914,0.000483233773495986,FALSE,"Up","Not regulated",NA
"PSMB5",FALSE,FALSE,FALSE,FALSE,FALSE,0.698987316572672,0.000483776038946762,FALSE,"Up","Not regulated",NA
"RAB33A",FALSE,FALSE,FALSE,FALSE,FALSE,2.08597308058543,0.000483917551131081,TRUE,"Up","Indirect expression",NA
"WNK1",FALSE,FALSE,FALSE,FALSE,FALSE,0.433664247412697,0.000484459394480416,FALSE,"Up","Not regulated",NA
"CIMAP2",FALSE,FALSE,FALSE,FALSE,FALSE,2.22095478810663,0.000486489190591819,TRUE,"Up","Indirect expression",NA
"ZNRF2",FALSE,FALSE,FALSE,FALSE,FALSE,0.599972536552106,0.000489221885752465,FALSE,"Up","Not regulated",NA
"ENSG00000284656.1",FALSE,FALSE,FALSE,FALSE,FALSE,5.29142398156808,0.000489571491272114,TRUE,"Up","Indirect expression",NA
"ARVCF",FALSE,FALSE,FALSE,FALSE,FALSE,0.839047072336039,0.000490814740233129,FALSE,"Up","Not regulated",NA
"ENSG00000228073.1",FALSE,FALSE,FALSE,FALSE,FALSE,-3.43499287591169,0.000491864190905916,TRUE,"Down","Indirect expression",NA
"RABEP1",FALSE,FALSE,FALSE,FALSE,FALSE,0.481870271305288,0.00049293634466481,FALSE,"Up","Not regulated",NA
"ENSG00000241754.2",FALSE,FALSE,FALSE,FALSE,FALSE,-5.32664085796412,0.000493875601226972,TRUE,"Down","Indirect expression",NA
"ZKSCAN7",FALSE,FALSE,FALSE,FALSE,FALSE,1.08715734397295,0.000494427549183725,TRUE,"Up","Indirect expression",NA
"PRPH2",FALSE,FALSE,FALSE,FALSE,FALSE,1.60035105327253,0.00049473429110868,TRUE,"Up","Indirect expression",NA
"IFIH1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.523701623249819,0.000495532480106632,FALSE,"Down","Not regulated",NA
"ZDHHC5",FALSE,FALSE,FALSE,FALSE,FALSE,0.481763922017269,0.000495537831566547,FALSE,"Up","Not regulated",NA
"HIC2",FALSE,FALSE,FALSE,FALSE,FALSE,0.630433996604935,0.000495778548920096,FALSE,"Up","Not regulated",NA
"GNG4",FALSE,FALSE,FALSE,FALSE,FALSE,1.83999544996499,0.000496365380860745,TRUE,"Up","Indirect expression",NA
"CCNJL",FALSE,FALSE,FALSE,FALSE,FALSE,-0.572862125012261,0.000496365380860745,FALSE,"Down","Not regulated",NA
"ENSG00000201668.1",FALSE,FALSE,FALSE,FALSE,FALSE,3.58967929670364,0.000497870974088033,TRUE,"Up","Indirect expression",NA
"ENSG00000241219.2",FALSE,FALSE,FALSE,FALSE,FALSE,1.95373008070556,0.00049962982015493,TRUE,"Up","Indirect expression",NA
"ENSG00000259517.3",FALSE,FALSE,FALSE,FALSE,FALSE,5.28797042299828,0.000501163919084164,TRUE,"Up","Indirect expression",NA
"ELAPOR1",FALSE,FALSE,TRUE,TRUE,FALSE,-1.24676276265502,0.000501269180459923,TRUE,"Down","Indirect methylation",NA
"MLANA",FALSE,FALSE,FALSE,FALSE,FALSE,0.883763754455256,0.000506043796076113,FALSE,"Up","Not regulated",NA
"MFN1",FALSE,FALSE,FALSE,FALSE,FALSE,0.480172138587718,0.000506298969559486,FALSE,"Up","Not regulated",NA
"LRRC66",FALSE,FALSE,FALSE,FALSE,FALSE,0.937103058368219,0.000506574719983593,FALSE,"Up","Not regulated",NA
"ZDHHC6",FALSE,FALSE,FALSE,FALSE,FALSE,0.627092523308139,0.00050663674577496,FALSE,"Up","Not regulated",NA
"RASA3",FALSE,TRUE,TRUE,TRUE,FALSE,-0.582953846572941,0.000508046660429979,FALSE,"Down","Poised (bound + methylated)",NA
"TANC1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.45239004575098,0.000508478006138763,FALSE,"Down","Not regulated",NA
"SLC6A8",FALSE,FALSE,FALSE,FALSE,FALSE,0.428933784452351,0.000509023289232791,FALSE,"Up","Not regulated",NA
"SCFD1",FALSE,FALSE,FALSE,FALSE,FALSE,0.50437976017219,0.000509602131247597,FALSE,"Up","Not regulated",NA
"CCDC66",FALSE,FALSE,FALSE,FALSE,FALSE,-0.611596198788028,0.000512664438659998,FALSE,"Down","Not regulated",NA
"FLAD1",FALSE,FALSE,FALSE,FALSE,FALSE,0.580640601642417,0.000514000018263012,FALSE,"Up","Not regulated",NA
"ABCB1",FALSE,FALSE,FALSE,FALSE,FALSE,1.97891025866904,0.000514515497010075,TRUE,"Up","Indirect expression",NA
"SLC23A3",FALSE,FALSE,FALSE,FALSE,FALSE,2.41158380022491,0.00051504969918784,TRUE,"Up","Indirect expression",NA
"ENSG00000289814.1",FALSE,FALSE,FALSE,FALSE,FALSE,2.5430125003052,0.000515301985971685,TRUE,"Up","Indirect expression",NA
"AMFR",FALSE,FALSE,FALSE,FALSE,FALSE,0.456099256375662,0.000516706548898553,FALSE,"Up","Not regulated",NA
"ENSG00000276241.1",FALSE,FALSE,FALSE,FALSE,FALSE,2.75729177248708,0.000516755539910094,TRUE,"Up","Indirect expression",NA
"MMRN2",FALSE,FALSE,FALSE,FALSE,FALSE,1.00596362623782,0.000517411081432248,TRUE,"Up","Indirect expression",NA
"LINC02015",TRUE,TRUE,FALSE,FALSE,FALSE,-3.012090746699,0.000521966729741867,TRUE,"Down","TES+TEAD1 co-regulated",NA
"SELL",FALSE,FALSE,FALSE,FALSE,FALSE,1.10820633194154,0.000522162748688937,TRUE,"Up","Indirect expression",NA
"SPHK2",FALSE,FALSE,FALSE,FALSE,FALSE,0.540763241233308,0.000522233579094277,FALSE,"Up","Not regulated",NA
"GLIS3-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.99872087668872,0.000523403424029784,TRUE,"Down","Indirect expression",NA
"LOC105377224",FALSE,FALSE,FALSE,FALSE,FALSE,-2.55149308501701,0.000523428413378611,TRUE,"Down","Indirect expression",NA
"CFAP95",FALSE,FALSE,TRUE,TRUE,FALSE,-2.72573693598006,0.000523600811993033,TRUE,"Down","Indirect methylation",NA
"KIAA1191",FALSE,FALSE,FALSE,FALSE,FALSE,0.536488215870283,0.000524069352576698,FALSE,"Up","Not regulated",NA
"ZFP36",FALSE,FALSE,FALSE,FALSE,FALSE,0.768100913230898,0.000524437088491002,FALSE,"Up","Not regulated",NA
"RAB6A",FALSE,FALSE,FALSE,FALSE,FALSE,-0.583012115025495,0.000525248066063798,FALSE,"Down","Not regulated",NA
"HOXC9",FALSE,FALSE,FALSE,FALSE,FALSE,-0.944181039778596,0.000525504092176885,FALSE,"Down","Not regulated",NA
"LTBP4",FALSE,FALSE,TRUE,TRUE,FALSE,-0.529290887711447,0.000525906911065553,FALSE,"Down","Not regulated",NA
"ENSG00000277128.2",FALSE,FALSE,FALSE,FALSE,FALSE,2.04165600958502,0.000526377140685067,TRUE,"Up","Indirect expression",NA
"CHMP1A",FALSE,FALSE,TRUE,TRUE,FALSE,0.521747973029983,0.000527163440171486,FALSE,"Up","Not regulated",NA
"STAP1",FALSE,FALSE,FALSE,FALSE,FALSE,1.90313161952978,0.000528858681151157,TRUE,"Up","Indirect expression",NA
"KCNG2",FALSE,FALSE,FALSE,FALSE,FALSE,1.79620915262988,0.000529144771723777,TRUE,"Up","Indirect expression",NA
"ENSG00000286364.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.66086263919339,0.000530578343092264,TRUE,"Up","Indirect expression",NA
"TMEM201",FALSE,FALSE,TRUE,TRUE,FALSE,-0.56011962035076,0.000531830628395214,FALSE,"Down","Not regulated",NA
"ENSG00000289702.1",FALSE,FALSE,FALSE,FALSE,FALSE,-3.71681485234834,0.000532804598397067,TRUE,"Down","Indirect expression",NA
"SRSF7",FALSE,FALSE,FALSE,FALSE,FALSE,-0.759712679832533,0.000533001277573789,FALSE,"Down","Not regulated",NA
"MINDY3",FALSE,FALSE,FALSE,FALSE,FALSE,0.567749764155838,0.00053441841620801,FALSE,"Up","Not regulated",NA
"TMEM215",FALSE,FALSE,FALSE,FALSE,FALSE,2.00074241193557,0.000534831853725592,TRUE,"Up","Indirect expression",NA
"ENSG00000232491.1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.83515704781145,0.000535171302257749,TRUE,"Down","Indirect expression",NA
"LINC01812",TRUE,FALSE,FALSE,FALSE,FALSE,4.91418479899146,0.000535344860832264,TRUE,"Up","Direct non-epigenetic (TES)",NA
"ENSG00000286695.1",FALSE,FALSE,FALSE,FALSE,FALSE,-3.73311820148206,0.000535344860832264,TRUE,"Down","Indirect expression",NA
"ENSG00000286724.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.22857963630226,0.000535344860832264,TRUE,"Up","Indirect expression",NA
"ARHGAP31-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.7728251046693,0.000535820327738459,TRUE,"Down","Indirect expression",NA
"SH3GLB1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.490339396524998,0.000536823924536324,FALSE,"Down","Not regulated",NA
"EPS8",TRUE,TRUE,FALSE,FALSE,FALSE,-0.513666524067032,0.000536823924536324,FALSE,"Down","Not regulated",NA
"DENND6A",FALSE,FALSE,FALSE,FALSE,FALSE,-0.544614657122954,0.000537995434017647,FALSE,"Down","Not regulated",NA
"ENSG00000233129.1",FALSE,FALSE,FALSE,FALSE,FALSE,5.3564627189904,0.000538560468407722,TRUE,"Up","Indirect expression",NA
"NIPAL3",FALSE,FALSE,FALSE,FALSE,FALSE,0.482180449349312,0.000538868317454911,FALSE,"Up","Not regulated",NA
"ENSG00000285928.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.1840924079927,0.000538905486498533,TRUE,"Up","Indirect expression",NA
"SDHAF4",FALSE,FALSE,FALSE,FALSE,FALSE,0.890285713283036,0.000538905486498533,FALSE,"Up","Not regulated",NA
"ENSG00000236231.1",FALSE,FALSE,FALSE,FALSE,FALSE,4.29099373585456,0.000539518513877276,TRUE,"Up","Indirect expression",NA
"ENSG00000271204.1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.838886675291533,0.000540554273318364,FALSE,"Down","Not regulated",NA
"DEGS2",FALSE,FALSE,FALSE,FALSE,FALSE,1.77844663959639,0.000541842064765166,TRUE,"Up","Indirect expression",NA
"CENPN",FALSE,FALSE,FALSE,FALSE,FALSE,-0.730149339831486,0.000542330446560444,FALSE,"Down","Not regulated",NA
"CTTNBP2NL",FALSE,TRUE,FALSE,FALSE,FALSE,-0.478621112536395,0.000542538923096552,FALSE,"Down","Not regulated",NA
"PNMA5",FALSE,FALSE,FALSE,FALSE,FALSE,4.97322534581613,0.000544613810249086,TRUE,"Up","Indirect expression",NA
"PRRC2C",FALSE,FALSE,FALSE,FALSE,FALSE,-0.431778115769385,0.000545490876258347,FALSE,"Down","Not regulated",NA
"NUP85",FALSE,FALSE,TRUE,TRUE,FALSE,-0.591345335079167,0.000546731037365037,FALSE,"Down","Not regulated",NA
"PGBD1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.760963419131191,0.000548111573695766,FALSE,"Down","Not regulated",NA
"RABGAP1L-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,1.89763042806022,0.00054815403867248,TRUE,"Up","Indirect expression",NA
"NMUR2",FALSE,FALSE,FALSE,FALSE,FALSE,5.26157837804645,0.00054869440427421,TRUE,"Up","Indirect expression",NA
"BNIP3",FALSE,FALSE,FALSE,FALSE,FALSE,0.678799249265977,0.000548704132358008,FALSE,"Up","Not regulated",NA
"ENSG00000226306.8",FALSE,FALSE,FALSE,FALSE,FALSE,-5.24549532907222,0.000548734904232609,TRUE,"Down","Indirect expression",NA
"PAFAH1B1",FALSE,FALSE,TRUE,TRUE,FALSE,-0.414139058871633,0.000548985613139954,FALSE,"Down","Not regulated",NA
"ENSG00000269652.1",FALSE,FALSE,FALSE,FALSE,FALSE,-1.85835973741982,0.000548985613139954,TRUE,"Down","Indirect expression",NA
"ENSG00000270549.1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.60817679549792,0.000550679438126078,TRUE,"Down","Indirect expression",NA
"RRAGB",FALSE,FALSE,FALSE,FALSE,FALSE,0.598779390203553,0.000552529555316707,FALSE,"Up","Not regulated",NA
"SH3BGRL2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.625542393191817,0.000552967488900765,FALSE,"Down","Not regulated",NA
"ENSG00000249669.12",FALSE,FALSE,FALSE,FALSE,FALSE,1.5657564805587,0.000554699140615629,TRUE,"Up","Indirect expression",NA
"MIR130AHG",FALSE,TRUE,FALSE,FALSE,FALSE,-1.78691714221297,0.000555253184312781,TRUE,"Down","TEAD1-specific",NA
"MKNK1",FALSE,FALSE,FALSE,FALSE,FALSE,0.539507703550058,0.000557419026056912,FALSE,"Up","Not regulated",NA
"L3MBTL3",FALSE,FALSE,FALSE,FALSE,FALSE,-0.739428367910827,0.000557913434882787,FALSE,"Down","Not regulated",NA
"ARHGAP21",FALSE,TRUE,FALSE,FALSE,FALSE,-0.451275202421344,0.000557928168771649,FALSE,"Down","Not regulated",NA
"CENPV",FALSE,FALSE,FALSE,FALSE,FALSE,-0.906234035366729,0.000559699121296997,FALSE,"Down","Not regulated",NA
"LOC107985936",FALSE,FALSE,FALSE,FALSE,FALSE,-3.98937526426464,0.000562076507907031,TRUE,"Down","Indirect expression",NA
"LOC107985892",FALSE,FALSE,FALSE,FALSE,FALSE,-2.03038146331524,0.000564272882092651,TRUE,"Down","Indirect expression",NA
"TMX2",FALSE,FALSE,FALSE,FALSE,FALSE,0.699066389861801,0.000564471829701328,FALSE,"Up","Not regulated",NA
"ENSG00000221883.4",FALSE,FALSE,FALSE,FALSE,FALSE,1.21103736115937,0.000565688255309334,TRUE,"Up","Indirect expression",NA
"SRD5A3-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,1.47808284363943,0.000566047139887879,TRUE,"Up","Indirect expression",NA
"SYT1",FALSE,TRUE,FALSE,FALSE,FALSE,-0.622907789224851,0.000567769778827809,FALSE,"Down","Not regulated",NA
"BZW2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.651710533330725,0.000567826566896437,FALSE,"Down","Not regulated",NA
"ENSG00000108785.7",FALSE,FALSE,FALSE,FALSE,FALSE,-0.937614834549716,0.00056788675200542,FALSE,"Down","Not regulated",NA
"B3GALT1-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,4.89663678681805,0.00056843514473029,TRUE,"Up","Indirect expression",NA
"GPKOW",FALSE,FALSE,FALSE,FALSE,FALSE,0.716526376257146,0.000568776099822746,FALSE,"Up","Not regulated",NA
"GPR52",FALSE,FALSE,FALSE,FALSE,FALSE,1.17229251558015,0.000569120810035686,TRUE,"Up","Indirect expression",NA
"RARS2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.505997947973624,0.000569652663851973,FALSE,"Down","Not regulated",NA
"ENSG00000256139.2",FALSE,FALSE,FALSE,FALSE,FALSE,-1.8265924005347,0.000569652663851973,TRUE,"Down","Indirect expression",NA
"LOC124900239",FALSE,FALSE,FALSE,FALSE,FALSE,-3.44564428316728,0.00057024691609503,TRUE,"Down","Indirect expression",NA
"FOXC2",FALSE,FALSE,FALSE,FALSE,FALSE,3.226010225016,0.000571811933965269,TRUE,"Up","Indirect expression",NA
"ABHD2",FALSE,FALSE,FALSE,FALSE,FALSE,-0.455937824124345,0.000571850316400439,FALSE,"Down","Not regulated",NA
"RNU7-13P",FALSE,FALSE,FALSE,FALSE,FALSE,-2.21066610472769,0.000573104022053505,TRUE,"Down","Indirect expression",NA
"DPPA2P1",FALSE,FALSE,FALSE,FALSE,FALSE,-2.80973555657926,0.000573104022053505,TRUE,"Down","Indirect expression",NA
"PARP16",FALSE,FALSE,FALSE,FALSE,FALSE,0.582927059272187,0.000573896508219383,FALSE,"Up","Not regulated",NA
"ENSG00000227946.3",FALSE,FALSE,FALSE,FALSE,FALSE,1.17910860440734,0.000575155090333156,TRUE,"Up","Indirect expression",NA
"C1RL-AS1",FALSE,FALSE,FALSE,FALSE,FALSE,-0.924155007146017,0.000575155090333156,FALSE,"Down","Not regulated",NA
"PCDH10-DT",FALSE,FALSE,FALSE,FALSE,FALSE,-2.0913967284394,0.00057713933172117,TRUE,"Down","Indirect expression",NA
"SLC12A7",FALSE,FALSE,FALSE,FALSE,FALSE,0.955467554426434,0.000577735156498094,FALSE,"Up","Not regulated",NA
"ENSG00000250853.1",FALSE,FALSE,FALSE,FALSE,FALSE,1.53121651495698,0.000578715387004228,TRUE,"Up","Indirect expression",NA
"MAFG",FALSE,FALSE,FALSE,FALSE,FALSE,0.540228904717347,0.000580295193005177,FALSE,"Up","Not regulated",NA
