"gene_name","n_peaks","categories","primary_category","closest_peak_distance","max_tes_signal","max_tead1_signal","has_promoter_peak","has_enhancer_peak","baseMean","log2FoldChange","padj","is_DEG","regulation","primary_category_simple"
"ZNF543",1,"Shared_high","Shared_high",-18135,12.2086002541403,26.3168741637825,FALSE,TRUE,689.323255593039,0.454656207305643,0.00156899648867937,TRUE,"Up","Shared"
"ZNF546",1,"TES_unique","TES_unique",0,3.75219318749475,0.823133261542503,TRUE,FALSE,392.679578023115,0.420298894654633,0.0139952996844474,TRUE,"Up","TES_Unique"
"ZNF555",1,"TES_unique","TES_unique",11064,1.5291588366748,0.0206190228914626,FALSE,TRUE,667.055494024319,1.93920372747752,2.13903119016282e-43,TRUE,"Up","TES_Unique"
"ZNF561",1,"TES_unique","TES_unique",0,2.46110341894812,0.286834834256115,TRUE,FALSE,796.729956741226,0.402500097503388,0.0112041619763553,TRUE,"Up","TES_Unique"
"ZNF563",1,"TES_unique","TES_unique",0,18.0506062023882,5.89660792454429,TRUE,FALSE,128.127002357024,0.854028653189468,0.00021654359799695,TRUE,"Up","TES_Unique"
"ZNF564",2,"Shared_TEAD1_dominant;TES_unique","TES_unique",0,21.3980663992887,8.76479992246347,TRUE,FALSE,63.6966948852761,0.68209715782828,0.0282980000603506,TRUE,"Up","TES_Unique"
"ZNF565",1,"TES_unique","TES_unique",0,16.9696258865036,9.21848972277208,TRUE,FALSE,101.172823737497,1.66152990444431,1.97137247988232e-11,TRUE,"Up","TES_Unique"
"ZNF566",1,"TES_unique","TES_unique",0,8.14764765192409,3.05097473212305,TRUE,FALSE,295.493536139203,0.4381544927826,0.0153696409044184,TRUE,"Up","TES_Unique"
"ZNF568",1,"TES_unique","TES_unique",0,2.46697890703998,0.246681060005979,TRUE,FALSE,283.077541758548,0.659876904895535,0.000174517252753695,TRUE,"Up","TES_Unique"
"ZNF569",1,"TES_unique","TES_unique",0,7.80988378929572,1.37774666911716,TRUE,FALSE,222.158422498064,0.535977909804524,0.0201012104268167,TRUE,"Up","TES_Unique"
"ZNF570",1,"TES_unique","TES_unique",4012,2.79865867560145,0.0472316221192103,FALSE,TRUE,350.793985997811,0.632824856746362,0.000250910039819685,TRUE,"Up","TES_Unique"
"ZNF585A",1,"TES_unique","TES_unique",0,14.8543805907675,3.50722595518928,TRUE,FALSE,495.785362239822,0.622399658707737,0.000167783195325134,TRUE,"Up","TES_Unique"
"ZNF585B",1,"TES_unique","TES_unique",0,13.5599511949767,2.47278830082969,TRUE,FALSE,665.307964018915,0.460571790827273,0.00540859551794899,TRUE,"Up","TES_Unique"
"ZNF592",1,"TEAD1_unique","TEAD1_unique",-12714,1.06646606694112,2.7687839639774,FALSE,TRUE,3142.66078784009,-0.625903187528123,5.04354080679178e-07,TRUE,"Down","TEAD1_Unique"
"ZNF595",1,"TES_unique","TES_unique",18045,1.3061950823673,0.0638025623409688,FALSE,TRUE,466.882814170427,0.445305592798162,0.00994239677150149,TRUE,"Up","TES_Unique"
"ZNF607",1,"TES_unique","TES_unique",-18728,1.56819824372741,0,FALSE,TRUE,136.309191193885,0.949162012663079,7.9946684331002e-06,TRUE,"Up","TES_Unique"
"ZNF611",2,"Shared_TEAD1_dominant;TEAD1_unique","Shared_TEAD1_dominant",-657,4.2126322295633,3.34417500003936,TRUE,TRUE,825.74237770411,0.701980667402761,8.60996340352626e-07,TRUE,"Up","Shared"
"ZNF613",1,"TES_unique","TES_unique",0,6.03352262034561,1.64237199388283,TRUE,FALSE,107.819751341089,-1.2057806687333,1.03785211599108e-07,TRUE,"Down","TES_Unique"
"ZNF620",1,"TEAD1_unique","TEAD1_unique",-1099,0.459955977625919,2.42216222033356,TRUE,FALSE,293.347833127806,-0.420377894472775,0.0273532676749446,TRUE,"Down","TEAD1_Unique"
"ZNF621",2,"Shared_TEAD1_dominant;Shared_TES_dominant","Shared_TEAD1_dominant",-8553,3.37051723416153,2.02677356005742,FALSE,TRUE,1430.43838428809,-0.291558565825024,0.0436440149460505,TRUE,"Down","Shared"
"ZNF639",1,"Shared_TEAD1_dominant","Shared_TEAD1_dominant",-16818,1.90859438509687,2.41149663860454,FALSE,TRUE,640.892193373796,-0.428719752064491,0.0147928738151879,TRUE,"Down","Shared"
"ZNF664",1,"TEAD1_unique","TEAD1_unique",-2366,2.3525336736091,3.50612210835169,TRUE,FALSE,1620.69425606911,0.549502729769551,0.00133807274851899,TRUE,"Up","TEAD1_Unique"
"ZNF667",1,"TES_unique","TES_unique",31648,1.8186916326409,0,FALSE,TRUE,530.564447876473,0.424394338866824,0.00709764878830647,TRUE,"Up","TES_Unique"
"ZNF678",2,"TEAD1_unique;TES_unique","TEAD1_unique",254,2.5035050558773,1.85732526535338,TRUE,TRUE,352.623477661323,0.434969488794233,0.0138503920989485,TRUE,"Up","TEAD1_Unique"
"ZNF680",1,"TES_unique","TES_unique",0,13.8834557882436,4.05640714001237,TRUE,FALSE,547.326194262523,-0.575590143111612,6.38012260407428e-05,TRUE,"Down","TES_Unique"
"ZNF681",1,"TES_unique","TES_unique",0,8.15503257553594,1.22627090982028,TRUE,FALSE,83.8644987630228,-1.39809556495663,4.15807290859591e-08,TRUE,"Down","TES_Unique"
"ZNF682",1,"TES_unique","TES_unique",-12554,30.3646115243272,4.66313302408664,FALSE,TRUE,210.616002994018,-0.548860583734201,0.00813529213512475,TRUE,"Down","TES_Unique"
"ZNF69",1,"TES_unique","TES_unique",17314,1.58108578362407,0.0271004781204184,FALSE,TRUE,107.816467333859,-1.23999462083399,1.19496177863335e-07,TRUE,"Down","TES_Unique"
"ZNF699",3,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_high","Shared_high",0,23.4467203823855,10.7361188459475,TRUE,TRUE,296.836235046737,-0.788516296658077,1.70855886477552e-06,TRUE,"Down","Shared"
"ZNF704",4,"Shared_TES_dominant;Shared_equivalent;TEAD1_unique;TES_unique","TEAD1_unique",0,3.39226634591759,2.50252228893002,TRUE,TRUE,97.6370025873117,-0.974263550918175,6.45796064899844e-05,TRUE,"Down","TEAD1_Unique"
"ZNF713",1,"TES_unique","TES_unique",215,1.31269921850353,1.73904789439382,TRUE,FALSE,202.224260905969,-0.681839494118524,0.000207149138887297,TRUE,"Down","TES_Unique"
"ZNF718",1,"TES_unique","TES_unique",0,15.5438295973554,1.91528149791771,TRUE,FALSE,342.475420876457,0.502342165434558,0.00238963584729831,TRUE,"Up","TES_Unique"
"ZNF724",1,"TES_unique","TES_unique",0,13.3812677874887,3.26686128260899,TRUE,FALSE,62.9510765440106,-2.64926056946183,1.07189866611352e-18,TRUE,"Down","TES_Unique"
"ZNF726",1,"TES_unique","TES_unique",0,4.58714916655048,0.827400744508166,TRUE,FALSE,37.5841197431431,-2.22054585760941,5.11652792704524e-09,TRUE,"Down","TES_Unique"
"ZNF736",1,"TES_unique","TES_unique",-3310,20.6779636578126,5.09238274004122,FALSE,TRUE,402.789184471492,-1.33180995084051,4.03412726025802e-17,TRUE,"Down","TES_Unique"
"ZNF737",1,"TES_unique","TES_unique",0,5.08839667566498,0.871384074373516,TRUE,FALSE,242.430916571025,1.27386306209274,6.93462822601788e-13,TRUE,"Up","TES_Unique"
"ZNF765",1,"TES_unique","TES_unique",-13375,1.3598984188407,0,FALSE,TRUE,603.227597226281,0.665773488855696,9.89047812823192e-06,TRUE,"Up","TES_Unique"
"ZNF773",1,"TES_unique","TES_unique",0,3.82845425696084,0.979092452562217,TRUE,FALSE,305.32080304298,-0.747882844805169,6.93963513944116e-06,TRUE,"Down","TES_Unique"
"ZNF774",2,"Shared_high;TEAD1_unique","TEAD1_unique",3655,8.06926871888581,11.4620180156831,FALSE,TRUE,372.163464319003,0.572060254229643,0.00028696866222033,TRUE,"Up","TEAD1_Unique"
"ZNF778",1,"TEAD1_unique","TEAD1_unique",16181,1.60074390417347,2.96369297459652,FALSE,TRUE,443.268138965723,0.829318259717172,5.96618003810681e-08,TRUE,"Up","TEAD1_Unique"
"ZNF780A",1,"TES_unique","TES_unique",14240,1.52057656175692,0.0568436645256615,FALSE,TRUE,1048.01942379231,1.16316069871495,5.15369128612073e-18,TRUE,"Up","TES_Unique"
"ZNF780B",2,"Shared_TEAD1_dominant;TES_unique","TES_unique",0,4.47624847089204,2.27129577766958,TRUE,TRUE,1481.49849234427,0.753091658108789,1.54105460836935e-09,TRUE,"Up","TES_Unique"
"ZNF782",1,"TEAD1_unique","TEAD1_unique",-8973,0.769071725556274,1.03793800500483,FALSE,TRUE,390.054915363722,0.526986273727413,0.00345056739387638,TRUE,"Up","TEAD1_Unique"
"ZNF799",1,"TES_unique","TES_unique",0,18.5744525787278,3.51921538707658,TRUE,FALSE,166.615593713851,1.81302849041214,4.00554411934057e-18,TRUE,"Up","TES_Unique"
"ZNF823",1,"TES_unique","TES_unique",0,17.63243233441,6.77759526466411,TRUE,FALSE,222.846104032908,1.48608185294736,1.87758588279959e-16,TRUE,"Up","TES_Unique"
"ZNF829",1,"TES_unique","TES_unique",0,12.6258733692462,2.35415038614408,TRUE,FALSE,319.061711610514,0.425334313693669,0.0424588422541574,TRUE,"Up","TES_Unique"
"ZNF83",2,"Shared_TES_dominant;TES_unique","Shared_TES_dominant",-61,6.32022426021633,5.44163158254244,TRUE,TRUE,878.721834572009,0.371584288034516,0.0128768600770844,TRUE,"Up","Shared"
"ZNF841",1,"TES_unique","TES_unique",-19531,2.32639386229372,0.0329535803757608,FALSE,TRUE,1357.01898388754,2.20896903796393,3.68105192138157e-66,TRUE,"Up","TES_Unique"
"ZNF846",1,"TES_unique","TES_unique",0,8.26936572991707,3.85706081012213,TRUE,FALSE,146.517035078095,0.542394840426895,0.0159396547393457,TRUE,"Up","TES_Unique"
"ZNF85",1,"TES_unique","TES_unique",0,5.96325699138564,0.866985733419681,TRUE,FALSE,144.760023238329,-0.776578171897261,0.000312862661489661,TRUE,"Down","TES_Unique"
"ZNF850",2,"Shared_TES_dominant;TES_unique","Shared_TES_dominant",0,9.05819262313736,2.30193468873055,TRUE,TRUE,198.40066388979,0.579027318616292,0.00277905517613213,TRUE,"Up","Shared"
"ZNF878",1,"TES_unique","TES_unique",0,13.7657213993435,7.17604314683838,TRUE,FALSE,65.0393216353018,1.77648269217886,3.09032333966967e-09,TRUE,"Up","TES_Unique"
"ZNF880",1,"TES_unique","TES_unique",-29,3.98643609763539,1.57747046051726,TRUE,FALSE,286.911056107657,0.626837950473952,0.000434776001284803,TRUE,"Up","TES_Unique"
"ZNF91",1,"TES_unique","TES_unique",0,14.5059397358679,1.37307597747294,TRUE,FALSE,1896.52159077064,0.341841141955364,0.0204464049929603,TRUE,"Up","TES_Unique"
"ZNF92",1,"Shared_TEAD1_dominant","Shared_TEAD1_dominant",24820,1.52956058986658,4.66430812678653,FALSE,TRUE,628.232400230207,-0.750631413811072,8.48079778285454e-06,TRUE,"Down","Shared"
"ZSCAN9",1,"TEAD1_unique","TEAD1_unique",0,0.530952916056251,3.54669146569611,TRUE,FALSE,171.594418173419,-3.44356114061684,1.81005870593487e-47,TRUE,"Down","TEAD1_Unique"
