"gene_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","is_significant","ensembl_id","gene_symbol","tes_bound","tead1_bound"
"ENSG00000166167.18",927.021447499394,0.425327154546665,0.125097704961946,3.39995969291402,0.000673957872488572,0.00273850647616583,TRUE,"ENSG00000166167","BTRC",FALSE,TRUE
"ENSG00000113389.16",72.5060187834994,-0.932389499155111,0.274366294041291,-3.39833835060947,0.000677965151400887,0.00275237483719199,TRUE,"ENSG00000113389","NPR3",FALSE,TRUE
"ENSG00000168818.10",610.302954338262,0.441623789676189,0.129976847638298,3.39771119011246,0.000679521161839204,0.00275836219232243,TRUE,"ENSG00000168818","STX18",FALSE,TRUE
"ENSG00000250564.2",6.14491519684407,3.8638495639287,1.14047598418727,3.38792716155452,0.000704229634029128,0.00284912722828745,TRUE,"ENSG00000250564","LINC02999",FALSE,TRUE
"ENSG00000221826.10",8.86654593133076,2.58182561732921,0.763523917184115,3.38146004234027,0.000721017183599555,0.00291080481251601,TRUE,"ENSG00000221826","PSG3",FALSE,TRUE
"ENSG00000246985.8",225.934613360192,0.607182645574414,0.17957853406668,3.38115381512669,0.000721821242920236,0.002913704572729,TRUE,"ENSG00000246985","SOCS2-AS1",FALSE,TRUE
"ENSG00000254473.2",34.4970769554839,1.22650175906131,0.363123015164334,3.37764809125704,0.000731085752124792,0.00294654969484752,TRUE,"ENSG00000254473","UBQLN1-AS1",FALSE,TRUE
"ENSG00000144674.19",2589.00665847551,-0.407770274457967,0.121032051772029,-3.36910982246277,0.0007541137536225,0.00303082148728627,TRUE,"ENSG00000144674","GOLGA4",FALSE,TRUE
"ENSG00000104067.17",3157.16811823566,-0.379035284120624,0.112502612104644,-3.36912429880352,0.000754074146669376,0.00303082148728627,TRUE,"ENSG00000104067","TJP1",FALSE,TRUE
"ENSG00000069956.14",1867.48127561087,-0.48999515226285,0.145511820294896,-3.36739071279446,0.000758830960162452,0.00304788578157718,TRUE,"ENSG00000069956","MAPK6",FALSE,TRUE
"ENSG00000163632.15",34.6204170200605,-1.09451440922772,0.3261333542239,-3.35603333744361,0.000790690369440307,0.00316537070938696,TRUE,"ENSG00000163632","C3orf49",FALSE,TRUE
"ENSG00000152315.5",3.36006748521494,4.81174536279361,1.43423877601226,3.35491233626532,0.000793901386343592,0.00317710206071149,TRUE,"ENSG00000152315","KCNK13",FALSE,TRUE
"ENSG00000168785.8",381.246496321163,0.533891512815793,0.159482482289431,3.34764988073662,0.000814999040882714,0.00325195435459932,TRUE,"ENSG00000168785","TSPAN5",FALSE,TRUE
"ENSG00000174840.9",1118.17591306817,-0.403822334297036,0.120646146888424,-3.34716312714488,0.000816431512878246,0.00325707644007212,TRUE,"ENSG00000174840","PDE12",FALSE,TRUE
"ENSG00000267710.9",146.755167942039,0.628320937353985,0.187825987597518,3.34522898237266,0.000822146641185278,0.00327739433256443,TRUE,"ENSG00000267710","EDDM13",FALSE,TRUE
"ENSG00000100664.11",2541.58744840862,-0.515691294447145,0.154168231339456,-3.3449906635542,0.000822853402804799,0.00327905729545676,TRUE,"ENSG00000100664","EIF5",FALSE,TRUE
"ENSG00000100316.16",2422.39688277393,-0.619214852141484,0.185147429370395,-3.34444207109524,0.000824482458988326,0.00328400799330622,TRUE,"ENSG00000100316","RPL3",FALSE,TRUE
"ENSG00000122507.21",393.47496728937,0.470932809355696,0.14104285631283,3.33893414857663,0.000841004983629391,0.00334432887894207,TRUE,"ENSG00000122507","BBS9",FALSE,TRUE
"ENSG00000153930.13",15.8389082145058,1.71090295567616,0.512725324307658,3.33688014725315,0.000847244754117281,0.0033652022693938,TRUE,"ENSG00000153930","ANKFN1",FALSE,TRUE
"ENSG00000108953.17",8061.8696821898,-0.539562779317423,0.161788203010798,-3.33499457486039,0.000853010634304241,0.00338691586511356,TRUE,"ENSG00000108953","YWHAE",FALSE,TRUE
"ENSG00000130985.17",6250.24276495514,-0.405216381348872,0.121523205814782,-3.33447738341003,0.000854598498517308,0.00339203105838232,TRUE,"ENSG00000130985","UBA1",FALSE,TRUE
"ENSG00000141098.13",849.641127281903,0.441380836590363,0.132549139858317,3.32994116040405,0.000868643379716519,0.00344094207839192,TRUE,"ENSG00000141098","GFOD2",FALSE,TRUE
"ENSG00000196597.13",390.054915363722,0.526986273727413,0.158295454759397,3.3291307986601,0.000871174810700773,0.00345056739387638,TRUE,"ENSG00000196597","ZNF782",FALSE,TRUE
"ENSG00000158023.10",141.039573819626,-0.611234748727165,0.183731188661528,-3.32678819083455,0.000878531233596505,0.00347727207443557,TRUE,"ENSG00000158023","CFAP251",FALSE,TRUE
"ENSG00000166128.13",1315.05364425669,-0.447887207397117,0.134696955431417,-3.32514722372598,0.000883718569379331,0.0034957671322554,TRUE,"ENSG00000166128","RAB8B",FALSE,TRUE
"ENSG00000124243.19",148.972742499991,0.628434554235945,0.188996890730298,3.32510525335959,0.000883851615452484,0.00349588631505472,TRUE,"ENSG00000124243","BCAS4",FALSE,TRUE
"ENSG00000289168.1",35.7941836145243,-1.15497617237236,0.348767322204603,-3.31159514908567,0.000927656875560866,0.00365807392025209,TRUE,"ENSG00000289168","LOC124904294",FALSE,TRUE
"ENSG00000172789.4",20.9234768954509,-1.48468791904933,0.448618769909715,-3.30946455795446,0.000934745996325371,0.00368175463858769,TRUE,"ENSG00000172789","HOXC5",FALSE,TRUE
"ENSG00000164258.12",315.946279766175,-0.678086105055388,0.204987427417927,-3.30793997269359,0.000939849523800535,0.00369971127876423,TRUE,"ENSG00000164258","NDUFS4",FALSE,TRUE
"ENSG00000173599.15",668.644296398622,-0.469301536913363,0.142277102165848,-3.29850362264417,0.000972016258492479,0.0038157226705735,TRUE,"ENSG00000173599","PC",FALSE,TRUE
"ENSG00000188895.12",1699.88557354821,-0.421222371921643,0.128183301464507,-3.28609395380783,0.00101587119625358,0.00397410028726726,TRUE,"ENSG00000188895","MSL1",FALSE,TRUE
"ENSG00000179455.10",184.564370996355,0.57774407386709,0.175893852839659,3.28461776543009,0.00102120810499848,0.00399313881784142,TRUE,"ENSG00000179455","MKRN3",FALSE,TRUE
"ENSG00000124782.21",1362.01881796684,-0.421995250510301,0.128502530781477,-3.28394505496487,0.00102364877273201,0.00400084012336451,TRUE,"ENSG00000124782","RREB1",FALSE,TRUE
"ENSG00000147416.11",1904.30090495646,0.475989146798636,0.145008813669396,3.28248424874255,0.00102896734055646,0.00401931492916536,TRUE,"ENSG00000147416","ATP6V1B2",FALSE,TRUE
"ENSG00000081051.8",7.37390938124895,-2.77102616099374,0.845880191219465,-3.27590856217934,0.00105322654131291,0.00410228175155566,TRUE,"ENSG00000081051","AFP",FALSE,TRUE
"ENSG00000162894.12",11.0705258268067,-1.8662944008127,0.569920195459849,-3.27465918154883,0.0010578951928098,0.00411904904967486,TRUE,"ENSG00000162894","FCMR",FALSE,TRUE
"ENSG00000125430.9",1558.98143926729,0.381782872568809,0.116620709889074,3.27371418791697,0.00106143912881195,0.00413084419078132,TRUE,"ENSG00000125430","HS3ST3B1",FALSE,TRUE
"ENSG00000105737.10",32.6029491766609,1.23793345723075,0.378237011894883,3.27290407416497,0.00106448597570921,0.00414111019919526,TRUE,"ENSG00000105737","GRIK5",FALSE,TRUE
"ENSG00000182578.14",107.171168090182,0.704428585991125,0.215562328579033,3.26786498658951,0.00108362045153507,0.0042086004456601,TRUE,"ENSG00000182578","CSF1R",FALSE,TRUE
"ENSG00000129151.9",22.0894580294529,-1.35580070884884,0.41507193541404,-3.26642346343269,0.00108915245130829,0.00422863532587037,TRUE,"ENSG00000129151","BBOX1",FALSE,TRUE
"ENSG00000224531.6",535.747881643633,-0.459610772726996,0.140938235001543,-3.26107938503673,0.00110988962330261,0.00430136071468754,TRUE,"ENSG00000224531","SMIM13",FALSE,TRUE
"ENSG00000184828.10",7.7696166624847,2.77926331560129,0.853811465322851,3.25512531569294,0.00113342342071088,0.00438198574490178,TRUE,"ENSG00000184828","ZBTB7C",FALSE,TRUE
"ENSG00000091127.14",616.467032543047,-0.46673358015096,0.143508389532396,-3.2523086745782,0.00114471633002083,0.00442111703219416,TRUE,"ENSG00000091127","PUS7",FALSE,TRUE
"ENSG00000241973.11",1925.37404772516,-0.3871648683841,0.119071283125986,-3.25153855925488,0.00114782204996013,0.00443210405741112,TRUE,"ENSG00000241973","PI4KA",FALSE,TRUE
"ENSG00000218336.9",774.359405706271,-0.404653766641351,0.124477195699037,-3.25082650174518,0.00115070056228387,0.00444069492156991,TRUE,"ENSG00000218336","TENM3",FALSE,TRUE
"ENSG00000102755.13",10.0827467354212,2.18796513159531,0.674446618573042,3.24408940803128,0.00117826755186599,0.00453728513794171,TRUE,"ENSG00000102755","FLT1",FALSE,TRUE
"ENSG00000091583.11",3.19748556562936,4.71713281312074,1.45594408307933,3.23991344718678,0.00119565987105268,0.0045938439656054,TRUE,"ENSG00000091583","APOH",FALSE,TRUE
"ENSG00000022840.17",2429.50815953408,-0.380644337658246,0.117852583710414,-3.22983447349413,0.00123861906373778,0.00474209219387961,TRUE,"ENSG00000022840","RNF10",FALSE,TRUE
"ENSG00000235914.2",3.28283398834468,4.73968210338752,1.46944812366707,3.2254844707001,0.00125759658154346,0.00480680102192732,TRUE,"ENSG00000235914","MACROD2-AS1",FALSE,TRUE
"ENSG00000096746.18",905.151504115384,-0.45793711200515,0.142294394851829,-3.21823717991141,0.00128981114336349,0.00491169337643173,TRUE,"ENSG00000096746","HNRNPH3",FALSE,TRUE
"ENSG00000186007.10",24.656109448298,1.39313952864165,0.434190252293545,3.20859236540341,0.00133386457430033,0.00506828716370321,TRUE,"ENSG00000186007","LEMD1",FALSE,TRUE
"ENSG00000179428.2",10.2136612869192,-2.0208531174489,0.630582447452502,-3.2047405150793,0.00135184292817835,0.00512951302327549,TRUE,"ENSG00000179428","IL6-AS1",FALSE,TRUE
"ENSG00000188266.14",150.23643681622,0.600472003611558,0.188295340026043,3.18899025078639,0.00142770692567763,0.00538848320571307,TRUE,"ENSG00000188266","HYKK",FALSE,TRUE
"ENSG00000246174.10",23.5187020405356,1.30211776552704,0.408543543002756,3.18721905615396,0.0014364793546863,0.00541825307078356,TRUE,"ENSG00000246174","KCTD21-AS1",FALSE,TRUE
"ENSG00000165887.12",10.6887441270309,2.08580784694965,0.654942089561896,3.18472103135849,0.00144893612260846,0.00546071920700813,TRUE,"ENSG00000165887","ANKRD2",FALSE,TRUE
"ENSG00000126934.15",1712.59626880621,-0.41263449899121,0.129604687051941,-3.18379302768456,0.00145358905783528,0.00547582489925129,TRUE,"ENSG00000126934","MAP2K2",FALSE,TRUE
"ENSG00000168454.13",10.7695769167192,-1.94836018592803,0.613561078655172,-3.17549507898793,0.00149581058652097,0.00561681339851253,TRUE,"ENSG00000168454","TXNDC2",FALSE,TRUE
"ENSG00000166562.9",161.983823394327,1.56102971451726,0.491782650356545,3.17422689349757,0.00150236199803594,0.0056366359924194,TRUE,"ENSG00000166562","SEC11C",FALSE,TRUE
"ENSG00000235927.4",57.8529335989986,-0.843166949305301,0.26566066893544,-3.17384937967692,0.00150431732384538,0.005643142005122,TRUE,"ENSG00000235927","NEXN-AS1",FALSE,TRUE
"ENSG00000178248.11",11.1788208781888,2.06512659048943,0.650928218965191,3.17258728431293,0.00151087135670568,0.0056664765644892,TRUE,"ENSG00000178248","FAM230I",FALSE,TRUE
"ENSG00000132003.10",467.793306994687,-0.46606343905302,0.146926731017574,-3.17208064063763,0.00151350973726913,0.00567511852914868,TRUE,"ENSG00000132003","ZSWIM4",FALSE,TRUE
"ENSG00000105341.19",396.87621001384,0.493700122177227,0.155932007839534,3.16612431929487,0.0015448475391357,0.00577859059678023,TRUE,"ENSG00000105341","DMAC2",FALSE,TRUE
"ENSG00000185532.20",80.3590233913905,-0.800400083506341,0.253601994404973,-3.15612692788289,0.00159879269897843,0.00596461179559575,TRUE,"ENSG00000185532","PRKG1",FALSE,TRUE
"ENSG00000175611.14",214.653863341371,0.514876118141453,0.163747855071717,3.1443228243567,0.00166471683175386,0.00619048880927044,TRUE,"ENSG00000175611","ERCC6L2-AS1",FALSE,TRUE
"ENSG00000124831.20",1841.92688649227,0.376309575802068,0.119719666525187,3.14325613096239,0.00167079571976027,0.00621004366000841,TRUE,"ENSG00000124831","LRRFIP1",FALSE,TRUE
"ENSG00000123933.17",952.642282489933,0.41092001412352,0.130749578252037,3.14280183245729,0.00167339087831794,0.00621900890095228,TRUE,"ENSG00000123933","MXD4",FALSE,TRUE
"ENSG00000066056.14",17.2049444958061,1.56179870891614,0.49713331597887,3.14160942088726,0.00168022012340034,0.00624029271284306,TRUE,"ENSG00000066056","TIE1",FALSE,TRUE
"ENSG00000285938.1",60.067246080916,-0.812032350824468,0.258613675020534,-3.13994358867524,0.00168980370371681,0.00626971624334816,TRUE,"ENSG00000285938","BCL6-AS1",FALSE,TRUE
"ENSG00000134333.15",222.591124567565,0.626567387799567,0.199567225917244,3.13963069296454,0.00169160940128414,0.00627504511770446,TRUE,"ENSG00000134333","LDHA",FALSE,TRUE
"ENSG00000197265.9",243.71663228279,0.527202308363964,0.167956215662222,3.13892704884601,0.00169567656398097,0.0062873858230876,TRUE,"ENSG00000197265","GTF2E2",FALSE,TRUE
"ENSG00000124641.16",201.200813073222,-0.593405080704806,0.18926150979657,-3.13537116629068,0.001716367994147,0.00635647492642665,TRUE,"ENSG00000124641","MED20",FALSE,TRUE
"ENSG00000173110.8",24.4683385508201,1.37872387579241,0.440491140611061,3.1299695923051,0.00174824398786116,0.00645762851018573,TRUE,"ENSG00000173110","HSPA6",FALSE,TRUE
"ENSG00000100023.20",574.729167233974,0.425332223698945,0.13593814120806,3.12886596741053,0.00175482334257586,0.00647981729542524,TRUE,"ENSG00000100023","PPIL2",FALSE,TRUE
"ENSG00000155970.12",208.331057643821,0.615386772117443,0.196816166559357,3.12670845528256,0.00176775133577042,0.00652188306434774,TRUE,"ENSG00000155970","MICU3",FALSE,TRUE
"ENSG00000185112.6",204.092681350578,0.685745706025867,0.219489837643209,3.12427087007362,0.00178246286021251,0.00657330348883929,TRUE,"ENSG00000185112","FAM43A",FALSE,TRUE
"ENSG00000163159.15",550.379230610655,0.576427196978767,0.184519848162315,3.12393058372618,0.00178452551415502,0.0065787673827673,TRUE,"ENSG00000163159","VPS72",FALSE,TRUE
"ENSG00000187098.18",566.104825224988,-0.42639068781281,0.136588091638137,-3.12172666517993,0.00179793782925415,0.00662389936920877,TRUE,"ENSG00000187098","MITF",FALSE,TRUE
"ENSG00000230417.12",48.6349785033223,0.921953286871878,0.295679234714836,3.11808601561434,0.00182029669860013,0.00669755613713706,TRUE,"ENSG00000230417","LINC00595",FALSE,TRUE
"ENSG00000063169.12",502.555377283319,-0.515565527224227,0.165550684840295,-3.11424581373123,0.00184415779134171,0.00677654174126948,TRUE,"ENSG00000063169","BICRA",FALSE,TRUE
"ENSG00000283462.3",7.66042410730446,2.55569966974432,0.820763102797109,3.11380916251554,0.00184688904265591,0.00678510999361192,TRUE,"ENSG00000283462","LOC101930276",FALSE,TRUE
"ENSG00000130584.12",248.546313673034,-0.555353283918998,0.178434170085797,-3.1123707059694,0.00185591289112037,0.00681457670366194,TRUE,"ENSG00000130584","ZBTB46",FALSE,TRUE
"ENSG00000134265.13",902.074945579856,-0.431390792004218,0.138648649547339,-3.11139555569149,0.00186205330576613,0.00683416819992048,TRUE,"ENSG00000134265","NAPG",FALSE,TRUE
"ENSG00000182600.10",149.222161718326,0.624187266490844,0.200753021778282,3.10922974390003,0.00187575800089836,0.0068770369967097,TRUE,"ENSG00000182600","SNORC",FALSE,TRUE
"ENSG00000113658.18",1869.09785374085,-0.393622409347487,0.12660755764729,-3.10899615048305,0.00187724164171432,0.00688173365915736,TRUE,"ENSG00000113658","SMAD5",FALSE,TRUE
"ENSG00000247809.11",66.0944960919206,-0.81263724665486,0.261848683423579,-3.10346126636925,0.00191271270340307,0.00699666434516426,TRUE,"ENSG00000247809","NR2F2-AS1",FALSE,TRUE
"ENSG00000178795.10",7.68272487555306,2.49864177094219,0.80522921782844,3.10301925913789,0.00191557174052049,0.00700383462249877,TRUE,"ENSG00000178795","GDPD4",FALSE,TRUE
"ENSG00000183386.10",640.449167175538,-0.446108411942719,0.144018939797297,-3.09756767110358,0.00195115843275276,0.00712042862524129,TRUE,"ENSG00000183386","FHL3",FALSE,TRUE
"ENSG00000136040.9",89.4529103688801,0.711175044666352,0.229631891656165,3.09702210584589,0.00195475296319344,0.00712885448493869,TRUE,"ENSG00000136040","PLXNC1",FALSE,TRUE
"ENSG00000139160.13",76.8033993174465,0.748291102562508,0.241647397199371,3.09662388767684,0.00195738051459372,0.00713623498118704,TRUE,"ENSG00000139160","ETFBKMT",FALSE,TRUE
"ENSG00000172061.9",5.37744098184961,-3.27661275794575,1.05874734898285,-3.09480138117334,0.00196944733426632,0.00717714698534047,TRUE,"ENSG00000172061","LRRC15",FALSE,TRUE
"ENSG00000025423.11",10.4095991231547,2.03821386397834,0.659440448834434,3.09082323897617,0.00199602418350423,0.00726386859495089,TRUE,"ENSG00000025423","HSD17B6",FALSE,TRUE
"ENSG00000178104.22",2713.42984473933,-0.343987867965141,0.111747858351352,-3.07825020577657,0.00208220011392824,0.00754353385984584,TRUE,"ENSG00000178104","PDE4DIP",FALSE,TRUE
"ENSG00000286535.1",78.5926890265838,-0.822803221145322,0.26787004227577,-3.07165076824176,0.00212878627128954,0.00769589315274193,TRUE,"ENSG00000286535","LOC124902026",FALSE,TRUE
"ENSG00000231826.9",9.34462746274971,2.20586064765603,0.718599875170155,3.06966466858028,0.00214299233146176,0.00774395356543542,TRUE,"ENSG00000231826","LINC01819",FALSE,TRUE
"ENSG00000185917.14",488.536754913173,0.431770023291837,0.140886847243542,3.06465814048251,0.00217918931713503,0.00786220952994611,TRUE,"ENSG00000185917","SETD4",FALSE,TRUE
"ENSG00000267201.1",9.76138216869575,-1.86601126494684,0.608907593027813,-3.0645229034968,0.00218017480330021,0.00786492966424186,TRUE,"ENSG00000267201","LINC01775",FALSE,TRUE
"ENSG00000075043.21",6.91977042742989,2.72849754502443,0.890563879726321,3.06378644714731,0.00218554861175411,0.00787929476162848,TRUE,"ENSG00000075043","KCNQ2",FALSE,TRUE
"ENSG00000172575.14",482.864558097157,0.463830867742089,0.151695959489383,3.0576349515397,0.00223091163775626,0.0080317547971706,TRUE,"ENSG00000172575","RASGRP1",FALSE,TRUE
"ENSG00000108179.14",1360.63656221594,0.493962508953118,0.161683981923641,3.05511098301873,0.00224977253321996,0.00809112529911447,TRUE,"ENSG00000108179","PPIF",FALSE,TRUE
"ENSG00000224046.3",7.4792191870076,2.52845495547251,0.828838647856892,3.05059973012875,0.00228384818090116,0.0081884900790427,TRUE,"ENSG00000224046","DMTF1-AS1",FALSE,TRUE
"ENSG00000137767.14",96.8246870896092,-0.7389171560024,0.242894583036654,-3.04213106263837,0.00234909587988878,0.00839584268182471,TRUE,"ENSG00000137767","SQOR",FALSE,TRUE
"ENSG00000065325.13",4.70300187342917,-3.12684548546166,1.03204200281877,-3.02976572360568,0.00244743503509715,0.00871339202098103,TRUE,"ENSG00000065325","GLP2R",FALSE,TRUE
"ENSG00000089169.15",6.42878252957773,2.80987637504373,0.927456277631041,3.02965912551788,0.00244829892973627,0.00871555418625881,TRUE,"ENSG00000089169","RPH3A",FALSE,TRUE
"ENSG00000182473.22",2535.25718519908,0.344365443587996,0.113722923797166,3.02810930364576,0.00246089059307076,0.00875487344631624,TRUE,"ENSG00000182473","EXOC7",FALSE,TRUE
"ENSG00000260903.3",6.20515986954624,3.12755784900705,1.0328983168229,3.02794360109631,0.00246224035856428,0.00875727848014544,TRUE,"ENSG00000260903","XKR7",FALSE,TRUE
"ENSG00000173230.17",4789.23001769864,-0.346029040123712,0.114294531937803,-3.02752051438484,0.0024656897752882,0.00876735583450116,TRUE,"ENSG00000173230","GOLGB1",FALSE,TRUE
"ENSG00000263445.1",3.94026162784827,-3.89401205931685,1.29049497732904,-3.01745619140367,0.00254905882480078,0.00904013678856055,TRUE,"ENSG00000263445","MIR4450",FALSE,TRUE
"ENSG00000122543.11",7.73601478934495,2.62651625003194,0.870594165852273,3.01692378958305,0.00255354001880557,0.00905319354543238,TRUE,"ENSG00000122543","OCM",FALSE,TRUE
"ENSG00000153789.14",12.4770255451141,1.81195142535743,0.601365609086269,3.01306126918458,0.00258626696897459,0.00916061693452857,TRUE,"ENSG00000153789","CIBAR2",FALSE,TRUE
"ENSG00000101188.5",7.27502173161551,2.66247685462498,0.883846387520268,3.01237510524296,0.00259212076268834,0.00917752325067726,TRUE,"ENSG00000101188","NTSR1",FALSE,TRUE
"ENSG00000154269.15",23.5076949900329,1.28061804698418,0.425351036407492,3.01073216560198,0.00260618625277413,0.00922155569106578,TRUE,"ENSG00000154269","ENPP3",FALSE,TRUE
"ENSG00000257732.1",30.9295346606277,1.13554364599923,0.377364778714546,3.00914051880342,0.00261987912726862,0.00926228707275817,TRUE,"ENSG00000257732","LOC124903002",FALSE,TRUE
"ENSG00000101444.13",532.389983782087,-0.435519761571667,0.144740992618475,-3.00895933966447,0.00262144196648856,0.00926613167427795,TRUE,"ENSG00000101444","AHCY",FALSE,TRUE
"ENSG00000170315.14",1974.53039290112,0.549571893776976,0.182912862985606,3.00455574751035,0.00265969013077271,0.00938447640615844,TRUE,"ENSG00000170315","UBB",FALSE,TRUE
"ENSG00000014641.21",729.02150750159,-0.684076706609026,0.227724925873542,-3.00396060723235,0.00266489826827535,0.00939797179991457,TRUE,"ENSG00000014641","MDH1",FALSE,TRUE
"ENSG00000226761.3",16.789540074317,-1.42436613551556,0.474613510899014,-3.00110743332512,0.0026899963997431,0.00948156041366336,TRUE,"ENSG00000226761","TAS2R46",FALSE,TRUE
"ENSG00000101680.16",6.26555892630468,2.8462565584453,0.949947219086474,2.9962260020956,0.00273343764237036,0.00961871022853376,TRUE,"ENSG00000101680","LAMA1",FALSE,TRUE
"ENSG00000112561.19",369.30100669014,-0.446102370831406,0.149483160013687,-2.98429850419645,0.00284229335984473,0.00996460118146411,TRUE,"ENSG00000112561","TFEB",FALSE,TRUE
"ENSG00000057935.14",818.426153543168,-0.367378071405643,0.123157509385879,-2.98299367401601,0.00285443894080648,0.0100030518870643,TRUE,"ENSG00000057935","MTA3",FALSE,TRUE
"ENSG00000112335.15",1778.68302133232,0.573936764732478,0.192451160336694,2.98224632020078,0.00286141676067871,0.0100264704483943,TRUE,"ENSG00000112335","SNX3",FALSE,TRUE
"ENSG00000131378.14",69.4139550218382,-0.763989525989637,0.25685435607419,-2.97440751119271,0.00293554936048581,0.0102623110846175,TRUE,"ENSG00000131378","RFTN1",FALSE,TRUE
"ENSG00000103018.18",1924.30121431353,0.373408499534377,0.125677074202717,2.97117435222966,0.00296663307536113,0.0103577543739199,TRUE,"ENSG00000103018","CYB5B",FALSE,TRUE
"ENSG00000107130.10",1073.18819877617,-0.377517367701244,0.127293117768012,-2.96573274597028,0.00301962765372673,0.01052115213271,TRUE,"ENSG00000107130","NCS1",FALSE,TRUE
"ENSG00000168003.19",9099.66801626312,0.522174031769695,0.176179416849588,2.96387649083603,0.00303790190293131,0.0105761642000771,TRUE,"ENSG00000168003","SLC3A2",FALSE,TRUE
"ENSG00000137413.17",1030.50855513019,0.385435097245899,0.13013637753203,2.961778286406,0.00305867947692016,0.01064084642278,TRUE,"ENSG00000137413","TAF8",FALSE,TRUE
"ENSG00000265962.2",54.0131842690102,0.809282061587479,0.274148462966124,2.95198467586331,0.00315738599780217,0.0109517091364591,TRUE,"ENSG00000265962","GACAT2",FALSE,TRUE
"ENSG00000130748.7",71.2554869810613,-0.863128375537999,0.29274248000483,-2.94842202444879,0.00319400704531731,0.0110685606320484,TRUE,"ENSG00000130748","TMEM160",FALSE,TRUE
"ENSG00000169181.13",3.94738730536649,4.01227484199127,1.36312636154133,2.94343573361348,0.00324591207593792,0.0112289582844953,TRUE,"ENSG00000169181","GSG1L",FALSE,TRUE
"ENSG00000145781.9",286.156802435183,0.478447621376606,0.16257712148035,2.94289637447193,0.00325157237760722,0.0112451039017066,TRUE,"ENSG00000145781","COMMD10",FALSE,TRUE
"ENSG00000265641.1",2.62534388200936,4.42877717026531,1.50596784918107,2.94081787514497,0.00327346938083861,0.0113150715303069,TRUE,"ENSG00000265641","MIR3929",FALSE,TRUE
"ENSG00000233975.2",106.728159887138,0.640541158736054,0.217821764478629,2.94066646769313,0.00327506969659038,0.0113182996697306,TRUE,"ENSG00000233975","LINC02574",FALSE,TRUE
"ENSG00000288821.1",27.8920925441506,1.20584128341521,0.410375170305425,2.93838753089704,0.00329924339275573,0.0113867810978588,TRUE,"ENSG00000288821","LOC105371354",FALSE,TRUE
"ENSG00000188710.3",64.9537420998103,0.819226238158773,0.279665515726704,2.9293073049426,0.00339718376062936,0.0116927285420061,TRUE,"ENSG00000188710","QRFP",FALSE,TRUE
"ENSG00000285876.1",2.97475415299994,-4.34863101159129,1.48559316003462,-2.92720182656869,0.00342026847358976,0.0117602671840163,TRUE,"ENSG00000285876","LOC105373436",FALSE,TRUE
"ENSG00000227908.5",14.7502207613987,-1.46264232195501,0.500245253722803,-2.92385047348294,0.00345730779195383,0.0118756022931629,TRUE,"ENSG00000227908","IL6ST-DT",FALSE,TRUE
"ENSG00000117069.15",17.5391939982447,-1.35107307676649,0.462882257373905,-2.91882666756683,0.00351351528771973,0.0120406503186942,TRUE,"ENSG00000117069","ST6GALNAC5",FALSE,TRUE
"ENSG00000168795.5",650.373170933419,0.41794738245084,0.143202581625135,2.91857435604696,0.0035163600139726,0.0120455543520191,TRUE,"ENSG00000168795","ZBTB5",FALSE,TRUE
"ENSG00000099956.20",888.325280928312,0.415548170929777,0.142480009228193,2.91653666490323,0.00353941120690558,0.0121159649174815,TRUE,"ENSG00000099956","SMARCB1",FALSE,TRUE
"ENSG00000265110.1",3.795941673489,-3.78362911531329,1.29756088773954,-2.91595496678748,0.00354601679211913,0.0121361308206249,TRUE,"ENSG00000265110","MIR4731",FALSE,TRUE
"ENSG00000251364.9",39.1237858386382,0.936017570484976,0.321109289833312,2.91495014351925,0.00355745368233497,0.0121691426668232,TRUE,"ENSG00000251364","SYT9-AS1",FALSE,TRUE
"ENSG00000158683.10",46.8311076660952,0.915233296822902,0.314099727764137,2.91383027721109,0.00357023952451709,0.0122018207232917,TRUE,"ENSG00000158683","PKD1L1",FALSE,TRUE
"ENSG00000237595.7",11.0122960168745,-1.68595697656214,0.579333615507276,-2.91016597593061,0.00361236864658046,0.0123296762647754,TRUE,"ENSG00000237595","LINC01275",FALSE,TRUE
"ENSG00000135898.10",5.86385051880862,-2.44782923374643,0.842416289831332,-2.90572400284013,0.00366404481380329,0.0124772204747138,TRUE,"ENSG00000135898","GPR55",FALSE,TRUE
"ENSG00000256802.3",33.0242592420097,-1.01285902318253,0.349070267871614,-2.90159064350635,0.00371273350382994,0.0126227736621054,TRUE,"ENSG00000256802","LCIIAR",FALSE,TRUE
"ENSG00000227964.1",4.0841747605058,3.97917119945649,1.37191475360486,2.90045076707628,0.00372626369570325,0.0126578410522782,TRUE,"ENSG00000227964","LINC01429",FALSE,TRUE
"ENSG00000151461.20",948.374346468324,0.392618177299891,0.135574648320836,2.8959557126843,0.00378005742553946,0.0128144701228268,TRUE,"ENSG00000151461","UPF2",FALSE,TRUE
"ENSG00000131323.17",1131.84445931515,-0.35622044081051,0.123024982243949,-2.8955130438804,0.00378539297452618,0.0128312771738055,TRUE,"ENSG00000131323","TRAF3",FALSE,TRUE
"ENSG00000142156.16",10369.4169681514,0.354112664037135,0.122339966186836,2.89449699124763,0.00379766549149598,0.0128664573523973,TRUE,"ENSG00000142156","COL6A1",FALSE,TRUE
