"gene_name","n_total_peaks","n_promoter_peaks","n_enhancer_peaks","categories","log2FoldChange","padj","is_DEG"
"LOC124901789",2,0,2,"Shared_equivalent;TES_unique",2.50934438030035,0.000855690580649822,TRUE
"LOC124901872",1,0,1,"TEAD1_unique",5.53539817139767,0.000196398820713312,TRUE
"LOC124901882",1,0,1,"TEAD1_unique",-1.07289074388471,0.284519586275821,FALSE
"LOC124901966",2,0,2,"Shared_high;TES_unique",-0.17113582269491,0.766337911820228,FALSE
"LOC124902005",2,0,2,"Shared_equivalent;TES_unique",1.72726745095669,0.0583627225793077,FALSE
"LOC124902013",1,0,1,"Shared_equivalent",0.254193788246666,0.738875576119894,FALSE
"LOC124902026",1,1,0,"TEAD1_unique",-0.822803221145322,0.00769589315274193,TRUE
"LOC124902027",3,0,3,"Shared_TEAD1_dominant;Shared_TES_dominant;TES_unique",-0.519927558486235,0.0850174766815302,FALSE
"LOC124902033",1,1,0,"Shared_TES_dominant",5.85982434076289,4.49663447298149e-19,TRUE
"LOC124902062",2,0,2,"TEAD1_unique;TES_unique",-0.00787567859922795,0.996753975733921,FALSE
"LOC124902114",1,0,1,"Shared_TES_dominant",-0.148272480879189,0.680909077438088,FALSE
"LOC124902204",1,1,0,"TEAD1_unique",-1.05576831034043,0.000282980574893345,TRUE
"LOC124902436",3,0,3,"Shared_equivalent;TEAD1_unique;TES_unique",1.27597096573842,0.197243074541885,FALSE
"LOC124902477",2,0,2,"Shared_TEAD1_dominant;Shared_TES_dominant",0.378533558373129,0.811970354055298,FALSE
"LOC124902532",2,1,1,"Shared_high;TES_unique",-1.50312184638267,0.000152538935507836,TRUE
"LOC124902629",1,1,0,"TEAD1_unique",-2.19537602483533,0.210473816309669,FALSE
"LOC124902828",2,1,1,"Shared_TES_dominant;TEAD1_unique",-0.418382643535954,0.671396151068072,FALSE
"LOC124903002",1,1,0,"TEAD1_unique",1.13554364599923,0.00926228707275817,TRUE
"LOC124903094",1,0,1,"TEAD1_unique",-0.510435120691219,0.560129524938348,FALSE
"LOC124903183",1,0,1,"Shared_TES_dominant",0.161868715429756,0.937177055471888,FALSE
"LOC124903255",2,0,2,"Shared_TES_dominant;TES_unique",4.63974440880451,0.00590042497681472,TRUE
"LOC124903342",2,0,2,"Shared_TES_dominant;TES_unique",-1.27307425833989,0.0593095508484317,FALSE
"LOC124903940",2,1,1,"Shared_high;TEAD1_unique",-0.526948670067063,0.745709271853209,FALSE
"LOC124904017",1,0,1,"TEAD1_unique",0.0986375850951174,0.964926384347203,FALSE
"LOC124904047",1,0,1,"TEAD1_unique",1.51024927697189,0.154896409095924,FALSE
"LOC124904048",1,0,1,"TEAD1_unique",4.64393525661596,7.62962742163844e-32,TRUE
"LOC124904072",1,0,1,"TEAD1_unique",-0.555077624894947,0.665811126268868,FALSE
"LOC124904076",1,0,1,"TEAD1_unique",-0.0462525735825778,0.929346846177884,FALSE
"LOC124904122",1,1,0,"TEAD1_unique",-2.08868164254587,0.0381674617565701,TRUE
"LOC124904219",1,0,1,"TES_unique",4.13748382483357,0.0088593972118187,TRUE
"LOC124904294",1,1,0,"TEAD1_unique",-1.15497617237236,0.00365807392025209,TRUE
"LOC124904601",1,0,1,"TES_unique",1.88027558115343,3.10263386321844e-06,TRUE
"LOC124904613",1,1,0,"TEAD1_unique",-2.39835136440472,1.13716514008625e-05,TRUE
"LOC124904701",1,1,0,"TEAD1_unique",0.25290337427656,0.839723579332616,FALSE
"LOC124905013",1,1,0,"TEAD1_unique",1.59321287235475,0.337924980553648,FALSE
"LOC124905119",2,1,1,"TEAD1_unique;TES_unique",-2.46572632769187,0.124840187635987,FALSE
"LOC124905134",1,1,0,"TEAD1_unique",-0.253717613247066,0.695181623055609,FALSE
"LOC124905171",1,0,1,"TES_unique",-0.568533983034843,0.627225850928597,FALSE
"LOC124906146",2,0,2,"Shared_TES_dominant;TES_unique",-3.6343046344942,0.0215173228026896,TRUE
"LOC124906189",2,0,2,"Shared_TEAD1_dominant;TEAD1_unique",-1.93309818716563,0.162865019366952,FALSE
"LOC124906194",2,0,2,"Shared_TES_dominant;TES_unique",1.62775966366777,0.0852478960689134,FALSE
"LOC124906209",3,3,0,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_high",-1.18944654500767,0.00308283761832957,TRUE
"LOC124906232",1,1,0,"TEAD1_unique",-0.951184607770673,0.121205207684611,FALSE
"LOC124906346",1,1,0,"Shared_TEAD1_dominant",-2.79072054509982,0.0432261987350954,TRUE
"LOC124906348",1,1,0,"TEAD1_unique",-0.676966299117029,0.535174848572266,FALSE
"LOC124907726",1,0,1,"TEAD1_unique",2.89023025190757,1.55830933137899e-34,TRUE
"LOC124907968",1,0,1,"Shared_TEAD1_dominant",-0.33129962828018,0.74487419054533,FALSE
"LOC124909396",1,0,1,"TEAD1_unique",0.666271203186106,0.651376013780458,FALSE
"LOC124909412",3,1,2,"Shared_high;TEAD1_unique;TES_unique",2.48397768286432,6.34036196822234e-05,TRUE
"LOC124909423",2,1,1,"Shared_equivalent;TEAD1_unique",2.34401902840202,0.184628815811409,FALSE
"LOC124909451",2,0,2,"Shared_TES_dominant;TES_unique",-0.617501747023071,0.613935087049238,FALSE
"LOC157273",1,0,1,"TEAD1_unique",2.1186319806538,0.0332943834867259,TRUE
"LOC158434",1,1,0,"Shared_high",2.35895421447667,0.296146871015897,FALSE
"LOC254896",1,0,1,"TEAD1_unique",1.29591372535068,0.0632518925759422,FALSE
"LOC283299",2,1,1,"Shared_TES_dominant;TES_unique",-0.793570999311776,0.724197927597085,FALSE
"LOC283683",1,0,1,"Shared_TEAD1_dominant",4.36215704398961,0.01345357706246,TRUE
"LOC284798",2,0,2,"Shared_TES_dominant;Shared_high",-0.494054828204511,0.774737713675495,FALSE
"LOC339685",3,0,3,"Shared_TES_dominant;TEAD1_unique;TES_unique",1.47731450036539,0.246993050589142,FALSE
"LOC349160",2,0,2,"Shared_TEAD1_dominant;TES_unique",1.18919282416429,0.185236484138859,FALSE
"LOC374443",1,1,0,"TEAD1_unique",-1.06986374150929,0.00075182482879169,TRUE
"LOC388282",1,1,0,"TEAD1_unique",-1.93835867975076,0.0552998122089473,FALSE
"LOC389602",2,1,1,"TEAD1_unique;TES_unique",-0.664748252031609,0.0646176184531976,FALSE
"LOC400499",1,1,0,"Shared_TEAD1_dominant",1.99894432109218,1.32968859239362e-13,TRUE
"LOC400553",1,0,1,"Shared_TEAD1_dominant",1.00836234722245,0.410100119993828,FALSE
"LOC442028",1,1,0,"TEAD1_unique",-0.180082152977853,0.90612274596448,FALSE
"LOC729870",3,0,3,"Shared_TEAD1_dominant;Shared_high;TEAD1_unique",1.08766740162714,0.160063568726176,FALSE
"LOC730101",1,0,1,"TEAD1_unique",1.56220232046936,7.0742117602155e-14,TRUE
"LOC93429",1,1,0,"TEAD1_unique",5.10423734900796,8.37163212383057e-12,TRUE
"LONRF2",2,0,2,"TEAD1_unique;TES_unique",0.557532529058533,0.000470201844233652,TRUE
"LOX",1,0,1,"TEAD1_unique",-1.64185285649426,1.2660405673323e-16,TRUE
"LOXL1",1,1,0,"TEAD1_unique",-3.0496787515824,7.94249278672063e-50,TRUE
"LOXL1-AS1",1,0,1,"TEAD1_unique",-1.12547817157359,0.000468794299217304,TRUE
"LOXL2",2,1,1,"Shared_high;TEAD1_unique",-2.51922739608152,2.51617302894585e-58,TRUE
"LOXL4",1,1,0,"Shared_high",-0.0319995251468377,0.902793517719578,FALSE
"LPAR3",3,0,3,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent",3.78742758196289,0.00041685178501294,TRUE
"LPAR4",2,1,1,"TEAD1_unique;TES_unique",-5.1586630435166,4.81646852233559e-21,TRUE
"LPAR6",1,0,1,"Shared_TES_dominant",-0.018001194884153,0.956629597253235,FALSE
"LPCAT2",3,1,2,"Shared_high;TEAD1_unique;TES_unique",-2.10061223122783,1.24745539125308e-28,TRUE
"LPIN1",2,2,0,"Shared_TES_dominant;TEAD1_unique",0.32719145591458,0.0166714214508416,TRUE
"LPIN2",3,3,0,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique",-1.10242454288941,7.86607592185914e-19,TRUE
"LPIN3",1,0,1,"TEAD1_unique",0.788766684810042,0.449499180741057,FALSE
"LPP",6,5,1,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent;Shared_high;TEAD1_unique;TES_unique",-0.988711645170446,3.04305723995905e-16,TRUE
"LPP-AS2",1,1,0,"TEAD1_unique",-1.57901468292427,3.89391383543997e-08,TRUE
"LRAT",4,2,2,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent;TES_unique",0.626075153314389,0.00588955289714666,TRUE
"LRATD1",2,0,2,"Shared_equivalent;TEAD1_unique",0.400345361986448,0.0374990619176056,TRUE
"LRATD2",4,0,4,"Shared_TES_dominant;Shared_high;TEAD1_unique;TES_unique",0.773575648245079,7.42327640592115e-09,TRUE
"LRBA",2,0,2,"TEAD1_unique;TES_unique",0.022835359322718,0.91476170014776,FALSE
"LRCH1",2,0,2,"TEAD1_unique;TES_unique",-0.497485434311204,0.00101655636134406,TRUE
"LRCH3",1,0,1,"TEAD1_unique",-0.268154000426115,0.0618356292010382,FALSE
"LRIG1",3,1,2,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique",0.0894949424632223,0.645605610861362,FALSE
"LRIG2",1,0,1,"TES_unique",-0.453015923633344,0.00125135029492299,TRUE
"LRIG2-DT",1,0,1,"TEAD1_unique",0.209448323010385,0.478077630466429,FALSE
"LRIG3",1,1,0,"TES_unique",-2.59470290398658,9.11184716506836e-92,TRUE
"LRIT3",1,0,1,"TEAD1_unique",-1.23137003121551,0.0587206389496437,FALSE
"LRMDA",6,2,4,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent;Shared_high;TEAD1_unique;TES_unique",-3.5042448652787,6.47631216231112e-54,TRUE
"LRP11",1,0,1,"TEAD1_unique",-0.271218541461554,0.550428088063017,FALSE
"LRP12",2,0,2,"TEAD1_unique;TES_unique",0.493021509449349,0.000685317399390725,TRUE
"LRP1B",3,1,2,"Shared_high;TEAD1_unique;TES_unique",-1.29513057594211,2.86818321833037e-19,TRUE
"LRP2",2,0,2,"Shared_high;TEAD1_unique",0.922942302556872,0.403645839190945,FALSE
"LRP4",1,1,0,"TEAD1_unique",2.88472761765719,3.19046432304154e-93,TRUE
"LRP5",1,0,1,"TEAD1_unique",0.652287296076974,1.44120978855939e-06,TRUE
"LRP6",2,0,2,"TEAD1_unique;TES_unique",-0.515039795884825,0.000306199916355617,TRUE
"LRRC1",2,2,0,"Shared_TES_dominant;TES_unique",-0.00564516580111115,0.982204734360322,FALSE
"LRRC15",1,1,0,"TEAD1_unique",-3.27661275794575,0.00717714698534047,TRUE
"LRRC17",3,0,3,"Shared_high;TEAD1_unique;TES_unique",-0.557564455514286,0.248539612981104,FALSE
"LRRC2",3,1,2,"Shared_TES_dominant;TEAD1_unique;TES_unique",1.03740486116904,3.09065029685423e-05,TRUE
"LRRC2-AS1",3,2,1,"Shared_equivalent;Shared_high;TEAD1_unique",0.589988037406057,0.573244173664826,FALSE
"LRRC20",2,1,1,"TEAD1_unique;TES_unique",-0.223685761799992,0.404231504174161,FALSE
"LRRC28",1,1,0,"Shared_equivalent",1.13152470049309,1.49603411366478e-14,TRUE
"LRRC36",1,0,1,"TEAD1_unique",3.28639145267109,5.06392773481248e-05,TRUE
"LRRC37A5P",1,0,1,"Shared_TEAD1_dominant",1.20783919545487,0.0282754439857418,TRUE
"LRRC39",1,0,1,"Shared_high",1.65032869770955,2.32374594457457e-12,TRUE
"LRRC4",1,0,1,"TES_unique",1.15503704095822,2.2028403017412e-10,TRUE
"LRRC41",1,1,0,"TEAD1_unique",0.122611739032936,0.435057932107631,FALSE
"LRRC42",1,0,1,"TEAD1_unique",0.677843509755752,0.00164710084118599,TRUE
"LRRC49",2,1,1,"Shared_TEAD1_dominant;TEAD1_unique",0.883101612416725,2.52974276383641e-08,TRUE
"LRRC4B",1,0,1,"TEAD1_unique",1.27859196870825,0.00228527209234229,TRUE
"LRRC4C",4,1,3,"Shared_TES_dominant;Shared_equivalent;Shared_high;TEAD1_unique",-0.646627925727893,0.00683909191831822,TRUE
"LRRC61",1,0,1,"TES_unique",4.34736627262897,1.40696755870719e-07,TRUE
"LRRC63",2,0,2,"TEAD1_unique;TES_unique",0.573494545312544,0.176150585079522,FALSE
"LRRC69",1,0,1,"Shared_TES_dominant",0.507948902150039,0.0348653728514881,TRUE
"LRRC70",1,1,0,"TES_unique",0.62821225619908,0.495152573201795,FALSE
"LRRC75A",1,1,0,"TEAD1_unique",-0.296756586856553,0.120785404939782,FALSE
"LRRC8A",1,1,0,"TEAD1_unique",-0.0820247397890769,0.661665657456875,FALSE
"LRRC8B",2,0,2,"Shared_TEAD1_dominant;TES_unique",-2.48135825366883,4.60803459311957e-48,TRUE
"LRRC8C",1,0,1,"Shared_TES_dominant",-1.24657248393079,9.45357774740693e-13,TRUE
"LRRC8D",3,1,2,"Shared_TES_dominant;Shared_equivalent;Shared_high",-0.435652201798925,0.0071273131675793,TRUE
"LRRCC1",3,0,3,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_high",-1.82513910303211,7.03681430447006e-21,TRUE
"LRRFIP1",1,0,1,"TEAD1_unique",0.376309575802068,0.00621004366000841,TRUE
"LRRFIP2",3,1,2,"Shared_TEAD1_dominant;Shared_equivalent;TES_unique",-0.702772834745611,2.08250121747252e-08,TRUE
"LRRK1",3,0,3,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique",-0.932219080897251,3.49335050727691e-06,TRUE
"LRRN2",2,0,2,"TEAD1_unique;TES_unique",1.28023006578762,0.00408455042092754,TRUE
"LRRN3",1,1,0,"TES_unique",1.38456685661074,1.42997395456242e-15,TRUE
"LSAMP",3,0,3,"Shared_TES_dominant;TEAD1_unique;TES_unique",-0.572980964810168,3.789888007701e-05,TRUE
"LSM14A",2,0,2,"Shared_high;TEAD1_unique",0.0871185093006348,0.691038508109112,FALSE
"LSM3",2,0,2,"Shared_TES_dominant;TEAD1_unique",-1.61537056711723,6.1977043188078e-08,TRUE
"LSM6",2,0,2,"TEAD1_unique;TES_unique",-0.274968048345109,0.270320544936846,FALSE
"LSMEM1",2,1,1,"Shared_TES_dominant;TES_unique",-0.0103850500044661,0.985157429560963,FALSE
"LTBP1",3,2,1,"Shared_high;TEAD1_unique;TES_unique",-1.70950015262619,4.15383079891483e-29,TRUE
"LTBP2",1,0,1,"TES_unique",1.94902920397956,2.09767886786671e-27,TRUE
"LTBP4",1,0,1,"TEAD1_unique",-0.529290887711447,0.000525906911065553,TRUE
"LTF",2,2,0,"Shared_equivalent;Shared_high",-0.994579574995367,0.0893316902315853,FALSE
"LUARIS",1,1,0,"TEAD1_unique",0.930351900505531,0.312247644149775,FALSE
"LUC7L2",1,0,1,"Shared_high",0.300977643881352,0.0352743943074532,TRUE
"LUCAT1",4,1,3,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_equivalent;TES_unique",-3.13378972015276,7.78007177332e-65,TRUE
"LURAP1L",1,1,0,"TES_unique",-0.471740131268805,0.0121722278878266,TRUE
"LURAP1L-AS1",3,2,1,"Shared_TES_dominant;TEAD1_unique;TES_unique",-1.93314498310255,9.44403659566621e-13,TRUE
"LUZP1",2,0,2,"Shared_TEAD1_dominant;TEAD1_unique",0.225398915120688,0.171049277857371,FALSE
"LY96",2,0,2,"Shared_TEAD1_dominant;TEAD1_unique",1.42639051625552,4.14854734929408e-11,TRUE
"LYN",2,1,1,"Shared_TES_dominant;TES_unique",-0.326077491376503,0.0847573365897901,FALSE
"LYPD1",3,1,2,"Shared_equivalent;TEAD1_unique;TES_unique",1.36799247914412,2.25365151641261e-21,TRUE
"LYPD5",2,1,1,"Shared_TES_dominant;TES_unique",3.4726894189365,1.77807895675517e-05,TRUE
"LYPD6",3,0,3,"Shared_TEAD1_dominant;Shared_high;TES_unique",0.672189244166513,0.00183979494094288,TRUE
"LYPLAL1",2,1,1,"TEAD1_unique;TES_unique",-1.75758082067228,6.77377245639835e-18,TRUE
"LYRM1",1,1,0,"TEAD1_unique",1.2565888721881,1.53585162313928e-11,TRUE
"LYRM2",1,1,0,"TEAD1_unique",0.550872579285732,0.00197575132368431,TRUE
"LYRM4",1,0,1,"TEAD1_unique",0.205248732727552,0.406768425318048,FALSE
"LYRM4-AS1",1,0,1,"TES_unique",1.35014960232775,2.29693937260813e-08,TRUE
"LYSMD3",1,0,1,"TES_unique",-1.74279561423477,1.5765176682485e-16,TRUE
"LYST",3,0,3,"Shared_TES_dominant;Shared_high;TES_unique",1.33518279961165,1.12915371673632e-28,TRUE
"LZTS1",2,1,1,"Shared_TEAD1_dominant;TEAD1_unique",4.51747041021942,1.34324490118523e-202,TRUE
"LZTS1-AS1",1,1,0,"TEAD1_unique",4.0771400990933,1.66602711211782e-32,TRUE
"LZTS2",1,0,1,"TEAD1_unique",-0.59335217553631,8.28001717389748e-05,TRUE
"M1AP",2,0,2,"Shared_TEAD1_dominant;TEAD1_unique",-0.120262109737832,0.879720294836505,FALSE
"MAB21L3",3,1,2,"Shared_TES_dominant;TEAD1_unique;TES_unique",2.12384910528493,2.35117167005126e-10,TRUE
"MACF1",5,3,2,"Shared_TEAD1_dominant;Shared_TES_dominant;Shared_high;TEAD1_unique;TES_unique",-0.308547294628788,0.0388525534187443,TRUE
"MACROD1",1,0,1,"TEAD1_unique",0.035737196998144,0.920140495925466,FALSE
"MACROD2",4,1,3,"Shared_TEAD1_dominant;Shared_equivalent;TEAD1_unique;TES_unique",4.05098062275312,3.41721158267835e-08,TRUE
"MACROD2-AS1",1,0,1,"TEAD1_unique",4.73968210338752,0.00480680102192732,TRUE
"MACROD2-IT1",1,0,1,"TES_unique",5.09420889785754,0.001154832846386,TRUE
"MACROH2A1",1,1,0,"TEAD1_unique",-0.0176410581462777,0.934940871017344,FALSE
"MAD1L1",1,1,0,"TEAD1_unique",-0.8939605678933,0.0130725042315146,TRUE
"MAD2L1BP",1,1,0,"TEAD1_unique",0.0582192826838611,0.869445537310745,FALSE
"MADCAM1",1,0,1,"TEAD1_unique",0.489595463036429,0.396177317862788,FALSE
"MAEA",1,0,1,"TEAD1_unique",0.135294691092193,0.453726096441607,FALSE
"MAF",1,0,1,"TES_unique",1.09244113586718,9.24498689095753e-17,TRUE
"MAFB",1,0,1,"TEAD1_unique",2.37984207788346,1.605239227673e-39,TRUE
"MAFK",1,1,0,"TEAD1_unique",-0.428040797662422,0.0138923430379931,TRUE
"MAFTRR",2,1,1,"TEAD1_unique;TES_unique",-1.13898532557728,0.367667292668229,FALSE
"MAGEC3",1,1,0,"TEAD1_unique",-0.36594677091047,0.680327573285273,FALSE
"MAGED4B",1,0,1,"TEAD1_unique",1.26763852882337,0.299207491499201,FALSE
"MAGI1",2,2,0,"TEAD1_unique;TES_unique",0.299994094141935,0.113519969129408,FALSE
"MAGI1-AS1",2,0,2,"TEAD1_unique;TES_unique",-0.0174686606416908,0.984197038742867,FALSE
"MAGI2",4,3,1,"Shared_TES_dominant;Shared_high;TEAD1_unique;TES_unique",0.195832816431594,0.284646807713291,FALSE
"MAGI2-AS2",1,0,1,"Shared_TES_dominant",-0.285047263022314,0.881052525803616,FALSE
"MAGI3",2,1,1,"Shared_high;TES_unique",-0.979261002536417,1.99385128068878e-14,TRUE
"MAIP1",2,0,2,"Shared_TES_dominant;TEAD1_unique",0.199979944078297,0.489092331191713,FALSE
"MALL",1,0,1,"Shared_high",2.07526299862671,0.204534709400044,FALSE
"MALSU1",2,2,0,"Shared_TEAD1_dominant;Shared_TES_dominant",-0.860627702476506,1.6339475997507e-05,TRUE
"MAMDC2",4,1,3,"Shared_equivalent;Shared_high;TEAD1_unique;TES_unique",-2.90030409612001,4.19333472881287e-51,TRUE
"MAMDC2-AS1",1,0,1,"TEAD1_unique",-1.79819145702914,7.50816215044318e-14,TRUE
"MAML1",1,1,0,"TEAD1_unique",-0.02459174166248,0.910442172865033,FALSE
"MAML2",1,1,0,"Shared_high",-0.880524979085276,4.53121213326183e-13,TRUE
"MAML3",1,0,1,"TES_unique",0.786927085277241,7.1307248473849e-05,TRUE
"MAMLD1",3,0,3,"Shared_TES_dominant;TEAD1_unique;TES_unique",-0.560159230991101,0.00196199985208927,TRUE
"MAN1A2",2,0,2,"Shared_TEAD1_dominant;TES_unique",0.393639000588186,0.00275889348776025,TRUE
"MAN1C1",3,1,2,"Shared_high;TEAD1_unique;TES_unique",-0.158382308038751,0.608853963023359,FALSE
"MAN2A1",1,0,1,"TES_unique",0.252484007888192,0.125865933572898,FALSE
"MANBAL",1,1,0,"Shared_high",0.78486610303395,0.000385807108443525,TRUE
"MANCR",4,1,3,"Shared_TEAD1_dominant;Shared_equivalent;TEAD1_unique;TES_unique",-4.11209522534066,2.09786384688786e-31,TRUE
"MANF",1,0,1,"Shared_TEAD1_dominant",-0.257761160486868,0.335237108970725,FALSE
"MANSC1",1,1,0,"TEAD1_unique",-1.01245097030824,3.52817782019768e-10,TRUE
"MAP1B",2,1,1,"Shared_high;TEAD1_unique",-1.73627182293758,2.50110793576071e-43,TRUE
"MAP1LC3B2",2,1,1,"Shared_equivalent;TEAD1_unique",-0.388988455092685,0.6245973049312,FALSE
"MAP1LC3C",1,0,1,"TEAD1_unique",0.0180815951321031,0.991976781827662,FALSE
"MAP2",3,1,2,"Shared_TES_dominant;Shared_high;TES_unique",-2.83049926392138,2.00849229628647e-91,TRUE
"MAP2K2",1,0,1,"TEAD1_unique",-0.41263449899121,0.00547582489925129,TRUE
"MAP2K3",1,1,0,"TEAD1_unique",0.958500669928857,2.2022192955717e-12,TRUE
"MAP2K4",1,0,1,"TES_unique",-0.380301505425091,0.0120420265029781,TRUE
"MAP2K5",3,1,2,"Shared_TES_dominant;TEAD1_unique;TES_unique",2.02669464438659,6.57262551724144e-50,TRUE
"MAP2K6",2,0,2,"TEAD1_unique;TES_unique",-0.807284267145263,0.00492194479999239,TRUE
"MAP3K1",1,0,1,"TES_unique",-1.22395635413786,2.41686345454214e-24,TRUE
"MAP3K13",1,0,1,"TES_unique",-0.0673601171266432,0.768545972009069,FALSE
"MAP3K14",1,1,0,"TEAD1_unique",-0.962217218465588,5.58874786452138e-12,TRUE
"MAP3K15",1,1,0,"TEAD1_unique",-0.255925691778415,0.789261005573731,FALSE
"MAP3K20",2,0,2,"Shared_TEAD1_dominant;TES_unique",2.92903192490595,1.38186249661283e-113,TRUE
"MAP3K20-AS1",3,0,3,"Shared_TES_dominant;Shared_equivalent;TES_unique",6.40970596378398,2.04794866859113e-256,TRUE
"MAP3K21",3,0,3,"Shared_equivalent;TEAD1_unique;TES_unique",0.782910803224101,9.01317757885487e-06,TRUE
"MAP3K3",1,1,0,"TEAD1_unique",0.501023656374997,0.000765138618699746,TRUE
"MAP3K4",2,1,1,"Shared_high;TES_unique",0.402523016005024,0.00254750178147586,TRUE
"MAP3K5",2,0,2,"Shared_TES_dominant;Shared_high",1.75092243231841,1.57385425519318e-49,TRUE
"MAP3K5-AS1",1,0,1,"Shared_high",1.41925769700041,1.18325014971725e-07,TRUE
"MAP3K7CL",1,1,0,"Shared_TEAD1_dominant",-0.139068864870756,0.875213300797879,FALSE
"MAP3K8",1,1,0,"TEAD1_unique",-2.13134820706435,5.49237233776632e-10,TRUE
"MAP3K9",1,1,0,"TES_unique",0.0922293125772499,0.647655552807513,FALSE
"MAP4",2,0,2,"Shared_TEAD1_dominant;TEAD1_unique",-0.554147650392743,5.04113088073466e-06,TRUE
"MAP4K3",1,0,1,"TES_unique",-0.188374816142473,0.278586469025183,FALSE
"MAP4K3-DT",2,2,0,"TEAD1_unique;TES_unique",0.328538580296695,0.103922686595802,FALSE
"MAP4K4",3,1,2,"Shared_TEAD1_dominant;TEAD1_unique;TES_unique",0.0792029297487882,0.615151155493378,FALSE
"MAP4K5",3,1,2,"Shared_TES_dominant;TEAD1_unique;TES_unique",-0.497117004717261,0.00264679954611464,TRUE
"MAP7",3,0,3,"Shared_TES_dominant;TEAD1_unique;TES_unique",0.895776691909739,4.15234600441975e-10,TRUE
"MAP7D2",1,0,1,"TEAD1_unique",0.440682377336196,0.339510797926178,FALSE
"MAP7D3",1,0,1,"TEAD1_unique",-2.01574126483119,2.18211420505562e-33,TRUE
"MAP9-AS1",1,1,0,"TES_unique",-0.0353625802652908,0.95743019424216,FALSE
"MAPK10",3,2,1,"Shared_TES_dominant;TEAD1_unique;TES_unique",-0.466189960714198,0.00429263725562455,TRUE
"MAPK4",3,1,2,"Shared_TEAD1_dominant;Shared_TES_dominant;TEAD1_unique",2.89020753296702,0.150363399602111,FALSE
"MAPK6",1,0,1,"TEAD1_unique",-0.48999515226285,0.00304788578157718,TRUE
"MAPK6-DT",1,1,0,"TEAD1_unique",0.113625834838254,0.937796986941068,FALSE
"MAPK8",2,1,1,"Shared_TES_dominant;TES_unique",-0.335583859040318,0.0430970544679455,TRUE
"MAPK8IP3",1,1,0,"TEAD1_unique",0.209633026290715,0.190343552671774,FALSE
"MAPK9",2,0,2,"Shared_TEAD1_dominant;TES_unique",0.168245553755882,0.416322943481668,FALSE
"MAPKAP1",4,3,1,"Shared_TEAD1_dominant;Shared_equivalent;TEAD1_unique;TES_unique",-0.195797551088622,0.293979459798689,FALSE
"MAPKBP1",1,0,1,"TEAD1_unique",0.459125841754645,0.000902383836654758,TRUE
"MAPRE2",2,1,1,"Shared_equivalent;TEAD1_unique",-0.741105125081144,1.29083845420259e-06,TRUE
"MAPRE3",3,1,2,"Shared_TES_dominant;Shared_equivalent;TES_unique",0.244837715247353,0.174272316192627,FALSE
