"gene_name","peak_id","category","location","distance","tes_signal","tead1_signal","baseMean","log2FoldChange","padj"
"SAV1","TEAD1_5722","TEAD1_unique","Proximal_Enhancer",-9368,1.85764338278476,2.93688332868947,248.915787508176,-1.82926370507094,3.95716697132042e-21
"SAV1","TES_4915","TES_unique","Promoter",-336,4.72594058019225,1.97154242212322,248.915787508176,-1.82926370507094,3.95716697132042e-21
"SAXO1","TEAD1_20153","TEAD1_unique","Promoter",0,4.52351926551468,5.12922730281435,91.2248843356846,-2.56298409706105,2.35072789766664e-15
"SAXO1","TES_19099","TES_unique","Distal_Enhancer",28893,1.94243750231607,0.453567434411471,91.2248843356846,-2.56298409706105,2.35072789766664e-15
"SAYSD1","TES_14794","TES_unique","Distal_Enhancer",-15563,2.20930380851795,1.89494562403769,358.719477932496,-0.109972868472789,0.619598326155335
"SBDSP1","TEAD1_18250","TEAD1_unique","Promoter",300,1.60409836750478,5.09117110818624,110.283685487479,0.690567937468392,0.062285451111721
"SBF1P1","TEAD1_19229","TEAD1_unique","Distal_Enhancer",16824,3.6773594237756,1.76390877625217,102.613340575596,-4.48794044394715,6.17446081660737e-31
"SBF2","TES_2656","Shared_TES_dominant","Proximal_Enhancer",3514,3.87941646287619,2.11648305902722,1502.70491075097,-0.225647106649841,0.164261262708578
"SBF2","TEAD1_3103","TEAD1_unique","Proximal_Enhancer",9950,0.858142070124083,1.38281496848644,1502.70491075097,-0.225647106649841,0.164261262708578
"SBF2","TES_2658","TES_unique","Distal_Enhancer",43539,1.24806296024398,0.355705045036019,1502.70491075097,-0.225647106649841,0.164261262708578
"SBF2-AS1","TES_2655","Shared_TEAD1_dominant","Promoter",-707,2.11857182732512,5.94463367380181,90.901527295091,0.124963011357513,0.714862255590737
"SBSPON","TEAD1_19347","TEAD1_unique","Proximal_Enhancer",5314,1.54027515416965,2.4667988575788,69.3467695809111,0.397418847615615,0.204738436922129
"SC5D","TES_3335","Shared_equivalent","Distal_Enhancer",-43351,5.7983919663914,6.05512112562256,751.200837626013,0.318730872633093,0.0866451314383966
"SCAF11","TES_3720","TES_unique","Promoter",-7,15.044374030933,5.84587852867991,1538.65428290432,-1.12708957336053,5.97752071762599e-19
"SCAF8","TEAD1_17636","TEAD1_unique","Distal_Enhancer",-11258,0.981601894813745,3.73988479841501,1913.29995937844,-0.97438513149963,7.64373737375882e-17
"SCAF8","TES_15959","TES_unique","Distal_Enhancer",-19214,2.17646820213071,0.830405628799799,1913.29995937844,-0.97438513149963,7.64373737375882e-17
"SCAI","TES_19512","TES_unique","Proximal_Enhancer",9761,3.12757683788334,0.423208622889476,930.85260882834,2.01256597904881,8.94948397539803e-41
"SCAMP1","TES_13416","Shared_TES_dominant","Distal_Enhancer",-17258,7.2427646096441,3.28577753373732,1263.26459955895,-0.233037229957786,0.240528990844141
"SCAMP1","TES_13417","TES_unique","Distal_Enhancer",10216,1.66991670045955,0.681828946483378,1263.26459955895,-0.233037229957786,0.240528990844141
"SCAMP5","TEAD1_6700","TEAD1_unique","Proximal_Enhancer",7711,0.641995727335886,1.42933512786551,456.518162621886,1.11765374999686,1.27264973170751e-12
"SCAP","TEAD1_12700","TEAD1_unique","Promoter",61,1.0515845718716,2.62593660053487,1879.77949547047,-0.0657950684045997,0.711312449473386
"SCAPER","TES_5552","Shared_equivalent","Distal_Enhancer",27658,1.96786101892883,2.68403551187001,700.21770844727,-0.240691383602927,0.155134094535082
"SCAPER","TES_5553","TES_unique","Distal_Enhancer",11075,1.80527985881876,0.511047675344679,700.21770844727,-0.240691383602927,0.155134094535082
"SCARA3","TEAD1_19024","TEAD1_unique","Distal_Enhancer",32548,0.656126902790259,1.28112422814696,216.724996686695,-0.630998709167431,0.00152463243177796
"SCARA5","TEAD1_19027","TEAD1_unique","Promoter",-780,2.11576399098776,2.55949019948066,1.97199509301584,4.03357292169702,0.0314751970899275
"SCARB2","TES_12067","TES_unique","Promoter",0,1.54095669326238,1.08772720513274,8413.79684769564,0.200599497182396,0.287113042838539
"SCAT8","TES_14998","Shared_TEAD1_dominant","Distal_Enhancer",37564,3.79218575747117,12.5199712808581,10.5398388308607,0.778784144268683,0.354867625832771
"SCD","TES_2500","TES_unique","Proximal_Enhancer",9973,3.55777973584738,0.992324904749525,6359.77581685875,-1.9307328623571,1.09451924899143e-52
"SCD5","TES_12104","Shared_TES_dominant","Proximal_Enhancer",5561,3.98372676561276,1.60929918487867,958.105111276706,0.26981152048762,0.0912427772467197
"SCD5","TES_12103","TES_unique","Distal_Enhancer",11122,2.16105875425171,0.542355273899279,958.105111276706,0.26981152048762,0.0912427772467197
"SCEL","TEAD1_5374","TEAD1_unique","Promoter",2491,0.682886354963888,1.52066309061466,1.54014623691847,3.7086682625292,0.0729478125442567
"SCEL","TES_4601","TES_unique","Distal_Enhancer",-13428,1.60969074409787,1.73673312823371,1.54014623691847,3.7086682625292,0.0729478125442567
"SCFD2","TES_11859","Shared_equivalent","Distal_Enhancer",44236,1.9158608865855,1.26678616269517,423.892633950837,0.632001143015835,6.0731740488556e-05
"SCG2","TEAD1_11040","TEAD1_unique","Promoter",2824,0.164890905171232,1.72976435801034,804.038547924209,1.96205773470851,2.00729406184781e-22
"SCG2","TES_8974","TES_unique","Distal_Enhancer",-24466,1.8494870263929,0.786518079940459,804.038547924209,1.96205773470851,2.00729406184781e-22
"SCG5","TEAD1_6148","TEAD1_unique","Promoter",-1357,1.10311677066536,2.02452808634543,10.6306221904165,1.18423077961212,0.104241636578022
"SCG5","TES_5203","TES_unique","Promoter",-83,3.24040212783408,2.58947963438417,10.6306221904165,1.18423077961212,0.104241636578022
"SCG5-AS1","TES_5202","Shared_equivalent","Promoter",-1288,2.70492919721911,2.17138942133996,4.59987571246018,-1.87776593732574,0.085405745284125
"SCGB3A1","TES_14395","TES_unique","Distal_Enhancer",15349,1.73492412204915,0.0706345695757271,2.05050153221662,4.11248272257484,0.0269897207939393
"SCGB3A2","TES_14197","TES_unique","Promoter",1891,2.20228374004364,0.722715038989893,36.4469216321123,-6.20281612467691,1.55297577625069e-14
"SCHIP1","TES_10979","Shared_TEAD1_dominant","Promoter",252,1.42781728334218,4.68763542697779,278.467486156619,-1.28014067286966,3.78204126158737e-13
"SCHIP1","TES_10984","Shared_TES_dominant","Proximal_Enhancer",-6710,6.87042628360051,6.71594198339729,278.467486156619,-1.28014067286966,3.78204126158737e-13
"SCHIP1","TES_10985","Shared_equivalent","Proximal_Enhancer",-5875,3.98644707481659,2.77472769932367,278.467486156619,-1.28014067286966,3.78204126158737e-13
"SCHIP1","TES_10983","Shared_high","Distal_Enhancer",-18383,7.27879725036673,14.3338332066813,278.467486156619,-1.28014067286966,3.78204126158737e-13
"SCHIP1","TEAD1_13479","TEAD1_unique","Promoter",0,2.29685656021611,3.39233779657574,278.467486156619,-1.28014067286966,3.78204126158737e-13
"SCHIP1","TES_10986","TES_unique","Proximal_Enhancer",3809,2.81607369363526,0.278249191495525,278.467486156619,-1.28014067286966,3.78204126158737e-13
"SCIN","TEAD1_17839","TEAD1_unique","Distal_Enhancer",20225,0.344494301190214,1.76314816074421,11.5626452448838,1.328295034216,0.0596024477259954
"SCIRT","TEAD1_16779","TEAD1_unique","Distal_Enhancer",32399,1.99902744880526,7.8637091338962,7.39694255497557,-1.6812159058756,0.0588493161052346
"SCIRT","TES_14808","TES_unique","Distal_Enhancer",-12719,1.1993888931814,0.0703528541040597,7.39694255497557,-1.6812159058756,0.0588493161052346
"SCMH1","TEAD1_394","TEAD1_unique","Distal_Enhancer",-31665,1.82095427591015,1.82356086062888,797.628881610501,-0.895790374225625,5.48979460221521e-12
"SCMH1","TES_152","TES_unique","Distal_Enhancer",-39462,2.51681187312473,0.747805819518064,797.628881610501,-0.895790374225625,5.48979460221521e-12
"SCML1","TES_19697","Shared_high","Promoter",-101,24.9223185702487,24.3772845354166,744.588478955954,0.369336956136671,0.0960668986755157
"SCML2","TES_19699","TES_unique","Proximal_Enhancer",6272,1.57124065865654,0.715170741918596,151.735765084542,0.551720215966081,0.0102590561279856
"SCN11A","TEAD1_12623","TEAD1_unique","Proximal_Enhancer",-5764,0.33407065938368,1.32787071936058,8.28378611618364,0.674561660531722,0.450714040254666
"SCN8A","TEAD1_4489","TEAD1_unique","Proximal_Enhancer",3364,0.459762681436456,1.99708224413514,669.049526394718,0.306861117675033,0.0645703921647383
"SCN8A","TES_3774","TES_unique","Promoter",-2269,2.16863950264701,0.282548714482613,669.049526394718,0.306861117675033,0.0645703921647383
"SCN9A","TEAD1_10567","TEAD1_unique","Distal_Enhancer",-35757,0.151620715497939,1.10582236448924,9.65959364463394,-0.917929717094841,0.281831344842307
"SCN9A","TES_8421","TES_unique","Distal_Enhancer",32953,1.30008616385522,1.63335619421748,9.65959364463394,-0.917929717094841,0.281831344842307
"SCNN1A","TEAD1_4210","TEAD1_unique","Promoter",-86,2.69982591556374,11.0567705851777,67.0469627687704,-2.83335108921488,4.33039105951189e-22
"SCNN1B","TEAD1_7063","TEAD1_unique","Promoter",2533,0.575430721103322,2.915203690764,11.426591399609,-1.28836250264487,0.0609190045724466
"SCRG1","TES_12629","Shared_TEAD1_dominant","Distal_Enhancer",-42411,1.3157053623938,1.94948329508104,184.328070830487,-1.63956593650831,9.20863153987953e-17
"SCRG1","TEAD1_14784","TEAD1_unique","Distal_Enhancer",-18813,0.555857012357659,3.70228817732718,184.328070830487,-1.63956593650831,9.20863153987953e-17
"SCUBE3","TES_14771","Shared_TES_dominant","Distal_Enhancer",-21256,4.67360560653746,1.32103610084962,3586.16803843665,0.642346837897835,7.6782217881979e-05
"SCUBE3","TEAD1_16703","TEAD1_unique","Distal_Enhancer",-31870,0.961646511984404,2.55635740245548,3586.16803843665,0.642346837897835,7.6782217881979e-05
"SCYL3","TES_1050","TES_unique","Distal_Enhancer",-20236,2.85245727206306,1.24148258273836,354.618159792019,0.464937042393095,0.00964588903210537
"SDAD1-AS1","TES_12066","TES_unique","Proximal_Enhancer",4433,1.43363087491216,2.5799518633723,14.750247729767,-0.507064199868129,0.456258598928259
"SDC1","TEAD1_9381","TEAD1_unique","Promoter",1560,1.0007632749617,2.63425376174485,1279.90437380992,0.19973822541603,0.284619692916636
"SDC2","TES_18233","Shared_TEAD1_dominant","Promoter",-30,2.34159760323225,3.01304933691726,1515.30791627179,-0.0434324664727896,0.89078712792567
"SDC2","TES_18232","Shared_TES_dominant","Proximal_Enhancer",-4341,8.00792255350884,2.62115391053207,1515.30791627179,-0.0434324664727896,0.89078712792567
"SDC2","TES_18234","Shared_high","Promoter",0,12.8083232582256,4.85077295645163,1515.30791627179,-0.0434324664727896,0.89078712792567
"SDC2","TES_18226","TES_unique","Promoter",-2154,3.37362543333611,2.309751770676,1515.30791627179,-0.0434324664727896,0.89078712792567
"SDC3","TES_107","Shared_TEAD1_dominant","Proximal_Enhancer",-7080,3.68218883385895,4.32023507694826,2561.72105591522,-0.764962867094192,3.4422909888266e-09
"SDC3","TES_108","TES_unique","Distal_Enhancer",-14977,2.8359666167207,0.537814540352987,2561.72105591522,-0.764962867094192,3.4422909888266e-09
"SDC4","TEAD1_11636","TEAD1_unique","Distal_Enhancer",10381,1.11838900569367,7.76629341203872,964.475141969825,-1.71931164630496,2.70043276572579e-33
"SDCBP","TES_17797","TES_unique","Proximal_Enhancer",-7010,1.23240470123845,0.350755231556042,5080.79814575901,0.938784213313809,2.3669658537793e-07
"SDCBP2","TEAD1_11281","TEAD1_unique","Distal_Enhancer",-13667,0.422938035768375,1.13364134023064,36.6308137115723,-0.0644609284315979,0.907849682589104
"SDCCAG8","TES_1674","Shared_TEAD1_dominant","Distal_Enhancer",22487,2.31642099927392,8.24719913643703,520.344730389182,-0.0539773512335209,0.822585381150974
"SDCCAG8","TES_1675","Shared_TES_dominant","Proximal_Enhancer",3523,5.4149924261653,3.31248768563591,520.344730389182,-0.0539773512335209,0.822585381150974
"SDCCAG8","TES_1672","TES_unique","Promoter",-7,25.9533967873078,12.1717459370631,520.344730389182,-0.0539773512335209,0.822585381150974
"SDHB","TES_69","Shared_TES_dominant","Proximal_Enhancer",-7171,3.32556227419738,2.30155210382134,665.775311513634,0.397439919041669,0.147592975140899
"SDHB","TES_70","TES_unique","Promoter",1067,1.72097378340452,0,665.775311513634,0.397439919041669,0.147592975140899
"SDHC","TES_971","TES_unique","Distal_Enhancer",16136,2.24238135243697,0.897964001087695,641.135660911948,0.38561292637771,0.0832498237709721
"SDK1","TEAD1_17806","TEAD1_unique","Distal_Enhancer",12936,2.82191632243042,6.16147292325045,1411.55559120508,0.119205468785238,0.521004588429446
"SDK1","TES_16113","TES_unique","Distal_Enhancer",-11018,3.9830861273438,0.476802512973246,1411.55559120508,0.119205468785238,0.521004588429446
"SDR42E1","TEAD1_7407","TEAD1_unique","Distal_Enhancer",13344,0.0687004528318842,1.44176890864676,2.97789884364175,1.93297948295045,0.210629047465433
"SEC11A","TES_5597","Shared_TES_dominant","Distal_Enhancer",-15444,3.46774946429111,3.38583375887616,1512.54123596525,0.00511132432407071,0.987755189670446
"SEC11A","TEAD1_6780","TEAD1_unique","Proximal_Enhancer",-8567,1.88834293447174,2.75198989523041,1512.54123596525,0.00511132432407071,0.987755189670446
"SEC11C","TEAD1_8769","TEAD1_unique","Promoter",-67,7.26437558655141,7.58924404965429,161.983823394327,1.56102971451726,0.0056366359924194
"SEC14L1","TES_6485","Shared_TEAD1_dominant","Proximal_Enhancer",-5786,4.27229830245177,5.09508184035619,2660.32803436882,-0.312400010691753,0.0215610920322943
"SEC14L1","TEAD1_8266","TEAD1_unique","Promoter",-1986,4.48006442700617,12.5639199916271,2660.32803436882,-0.312400010691753,0.0215610920322943
"SEC14L1","TES_6486","TES_unique","Promoter",-2117,1.5906530549893,0.848887486590279,2660.32803436882,-0.312400010691753,0.0215610920322943
"SEC16B","TES_1146","TES_unique","Promoter",-982,1.28229534419827,0.58670473979704,2.83039073370332,0.249789900912969,0.898512654749346
"SEC22B","TEAD1_1104","TEAD1_unique","Proximal_Enhancer",-3368,0.860228051512669,2.00187925765148,6918.5700454858,0.13786323642295,0.516765011893699
"SEC31B","TEAD1_2849","TEAD1_unique","Promoter",-481,0.168887108550879,1.50823045748731,504.12840081409,0.0666406630549362,0.757100339331549
"SEC61G-DT","TEAD1_18147","TEAD1_unique","Promoter",0,5.40479372973953,4.68997983208724,10.7186224909986,-0.0515725925325109,0.961674298792012
"SECISBP2L","TEAD1_6339","TEAD1_unique","Promoter",0,4.42946917486128,1.60569202758578,2598.07729186143,-0.123875530635111,0.468077571399952
"SECTM1","TEAD1_8326","TEAD1_unique","Proximal_Enhancer",-5200,1.37035533564268,7.51230295613515,27.4059147060073,0.0940295357851717,0.880929310601496
"SEL1L3","TEAD1_14049","TEAD1_unique","Distal_Enhancer",20550,2.1206968679339,5.23754064687367,1062.55681391649,0.524996297483815,0.00025833412913058
"SEL1L3","TES_11718","TES_unique","Promoter",-1940,3.53441638807918,0.345975261788036,1062.55681391649,0.524996297483815,0.00025833412913058
"SELE","TES_1048","TES_unique","Distal_Enhancer",-11122,2.30721726073875,1.03341084557611,2.43723285381711,-1.1487585737613,0.485266142933427
"SELENOP","TES_13002","Shared_TES_dominant","Distal_Enhancer",-14330,1.42552666220011,0.968416750431061,101.666899335216,0.37447967921047,0.205372886399117
"SELENOP","TES_13003","TES_unique","Distal_Enhancer",28961,2.53230275820803,0.35008510055705,101.666899335216,0.37447967921047,0.205372886399117
"SELENOT","TES_10892","TES_unique","Proximal_Enhancer",-4059,3.40622788703803,0.897039950375605,1316.02404614129,0.966492335096726,7.97502306126155e-07
"SEM1","TES_16961","TES_unique","Promoter",0,4.48291475884268,1.75473475757046,491.846555721943,-0.203633784368026,0.259235285677346
"SEMA3A","TES_16837","Shared_TES_dominant","Promoter",0,12.9570803725111,4.76823839574373,2375.40014517835,-1.5297825569357,1.64916767127088e-25
"SEMA3A","TES_16839","Shared_high","Distal_Enhancer",-39885,5.88135287875221,9.66720259853569,2375.40014517835,-1.5297825569357,1.64916767127088e-25
"SEMA3A","TEAD1_18334","TEAD1_unique","Proximal_Enhancer",7126,0.547450728618946,1.55440060819826,2375.40014517835,-1.5297825569357,1.64916767127088e-25
"SEMA3A","TES_16830","TES_unique","Promoter",-665,1.63639735089573,0.68418625046501,2375.40014517835,-1.5297825569357,1.64916767127088e-25
"SEMA3C","TES_16792","Shared_TEAD1_dominant","Proximal_Enhancer",-7208,1.92270562083293,3.0138589483041,2567.43804580281,-3.33817481768924,1.24805669539075e-129
"SEMA3C","TES_16797","Shared_TES_dominant","Distal_Enhancer",17343,2.66954728166725,1.19689321101129,2567.43804580281,-3.33817481768924,1.24805669539075e-129
"SEMA3C","TES_16794","Shared_high","Distal_Enhancer",-15497,6.55673394528737,7.08554623261034,2567.43804580281,-3.33817481768924,1.24805669539075e-129
"SEMA3C","TEAD1_18320","TEAD1_unique","Promoter",0,6.55674738513099,17.038244661755,2567.43804580281,-3.33817481768924,1.24805669539075e-129
"SEMA3C","TES_16790","TES_unique","Distal_Enhancer",33799,3.18539925041691,0.220346546534336,2567.43804580281,-3.33817481768924,1.24805669539075e-129
"SEMA3D","TES_16854","TES_unique","Distal_Enhancer",16091,2.22188427351942,0.624036269022024,3.50491618389772,2.94082997275885,0.0509512291268645
"SEMA4B","TEAD1_6857","TEAD1_unique","Promoter",-2203,7.47501764817361,19.6808211238817,1507.55499502712,-1.11949406028184,4.40006045456478e-17
"SEMA4D","TES_19373","Shared_TEAD1_dominant","Promoter",1004,1.96109938799445,3.95802155873471,955.215138534293,0.0588508541049255,0.801300231435771
"SEMA4D","TES_19374","Shared_TES_dominant","Proximal_Enhancer",7036,2.41094697498704,1.80047256972908,955.215138534293,0.0588508541049255,0.801300231435771
"SEMA4D","TEAD1_20548","TEAD1_unique","Promoter",1825,0.876017707594952,2.40152555784976,955.215138534293,0.0588508541049255,0.801300231435771
"SEMA5A","TES_12766","Shared_TEAD1_dominant","Distal_Enhancer",20479,3.11670172357152,38.3681083418365,819.460484500697,2.64352252420661,4.27765475016963e-73
"SEMA5A","TES_12761","Shared_TES_dominant","Distal_Enhancer",41672,3.40333904974967,1.8142450647764,819.460484500697,2.64352252420661,4.27765475016963e-73
"SEMA5A","TEAD1_14927","TEAD1_unique","Distal_Enhancer",29290,1.90689253692992,10.6505214139415,819.460484500697,2.64352252420661,4.27765475016963e-73
"SEMA5A","TES_12767","TES_unique","Distal_Enhancer",14172,4.89835284627401,1.10326752456335,819.460484500697,2.64352252420661,4.27765475016963e-73
"SEMA5A-AS1","TES_12769","Shared_TES_dominant","Distal_Enhancer",-43149,3.87205162207286,4.58153262032403,27.6067141826495,2.37240936307022,1.34042254322637e-06
"SEMA5A-AS1","TES_12771","Shared_equivalent","Distal_Enhancer",12097,3.5063117273024,2.40549536459922,27.6067141826495,2.37240936307022,1.34042254322637e-06
"SEMA5A-AS1","TES_12770","TES_unique","Proximal_Enhancer",8311,5.15281118934961,0.658645398968415,27.6067141826495,2.37240936307022,1.34042254322637e-06
"SEMA5B","TEAD1_13144","TEAD1_unique","Promoter",-1665,1.56303074039331,7.93947238033893,218.49997208168,1.68395828126764,3.14676863990716e-20
"SEMA6A","TES_13843","Shared_equivalent","Proximal_Enhancer",-3046,2.21621686557115,2.34294611389874,583.457578159727,3.56722533787899,3.9197639243228e-106
"SEMA6A","TES_13844","TES_unique","Promoter",-18,4.07340048867113,1.88685403822684,583.457578159727,3.56722533787899,3.9197639243228e-106
"SEMA6A-AS1","TES_13842","Shared_equivalent","Proximal_Enhancer",4520,1.91711807939955,2.2347541281613,57.1296412717297,2.41019507027995,1.51119746084406e-12
"SEMA6A-AS1","TEAD1_15717","TEAD1_unique","Proximal_Enhancer",-5065,1.49865859680211,2.02218357825754,57.1296412717297,2.41019507027995,1.51119746084406e-12
"SEMA6A-AS2","TES_13845","TES_unique","Distal_Enhancer",30347,4.8848501908065,0.506382642528428,4.23178338242366,2.03856255702974,0.108755078716449
"SEMA6B","TEAD1_8899","TEAD1_unique","Proximal_Enhancer",6135,0.830343976373376,5.75749120291542,386.751136606826,-0.96194540804605,9.18290940053368e-09
"SEMA6D","TEAD1_6319","TEAD1_unique","Distal_Enhancer",-41730,0.0411161062079089,1.72131300905904,8.80985154581819,1.82047981290212,0.0265880798052194
"SEMA7A","TEAD1_6696","TEAD1_unique","Proximal_Enhancer",-9933,0.527776945382357,2.99021130010034,141.794167177044,-0.101411237333405,0.728243947197099
"SENCR","TES_3411","Shared_TEAD1_dominant","Distal_Enhancer",-19771,2.38425786084374,1.94216854639646,17.2202165000633,-1.753685382569,0.00140140242934101
"SENCR","TEAD1_4089","TEAD1_unique","Distal_Enhancer",-13433,0.668426743041461,4.91457628837255,17.2202165000633,-1.753685382569,0.00140140242934101
"SENP2","TES_11308","Shared_high","Distal_Enhancer",15639,6.52107518113237,6.28047207787506,1319.08214657509,0.0573690767625199,0.772374782887768
"SENP5","TES_11499","TES_unique","Distal_Enhancer",-11225,3.11647732185228,0.316840637506769,3243.5575673588,0.247304310787481,0.061392842852838
"SEPSECS","TES_11707","TES_unique","Promoter",516,3.22387528313531,1.12205501309148,273.581643594725,-1.63088302678434,9.37236957921196e-23
"SEPTIN10","TEAD1_10161","TEAD1_unique","Promoter",0,7.79386083035796,14.0207505995942,279.871840274499,-1.10934164401897,1.10294584820722e-10
"SEPTIN11","TES_12084","Shared_TEAD1_dominant","Promoter",13,3.36207044124603,7.07181450251875,1811.34030108142,-0.528500715129722,2.39548160250377e-05
"SEPTIN11","TEAD1_14347","TEAD1_unique","Promoter",0,0.265209081417308,3.06633099395863,1811.34030108142,-0.528500715129722,2.39548160250377e-05
"SEPTIN11","TES_12085","TES_unique","Promoter",-2138,3.57344064742656,3.07387088834769,1811.34030108142,-0.528500715129722,2.39548160250377e-05
"SEPTIN2","TEAD1_11270","TEAD1_unique","Promoter",2218,0.0346735206346171,1.08428760097451,4948.46097901815,-0.119971946355293,0.574218588653818
"SEPTIN7","TEAD1_18024","TEAD1_unique","Proximal_Enhancer",-5700,0.30513591885741,1.89642093814256,1536.9031968761,-0.762624502197203,4.2904476263969e-05
"SEPTIN7","TES_16424","TES_unique","Promoter",-1162,1.8568406696242,0.670366809377825,1536.9031968761,-0.762624502197203,4.2904476263969e-05
"SEPTIN7P2","TEAD1_18096","TEAD1_unique","Promoter",-2503,0.18695086570453,1.77849555550031,405.30825703143,0.912685943122217,4.41097606420804e-08
"SEPTIN9","TEAD1_8277","TEAD1_unique","Promoter",209,0.849427516425937,4.17753335693979,8365.80221254774,-1.18761789479522,8.66543392203206e-20
"SEPTIN9-DT","TEAD1_8267","TEAD1_unique","Distal_Enhancer",18654,6.77347488816197,15.2921283643644,9.56914194055936,-1.17575957845908,0.176758964902771
"SERGEF","TEAD1_3187","TEAD1_unique","Distal_Enhancer",23238,1.3921775822751,1.71527477063631,189.999575202129,0.0255324193159555,0.936982853014615
"SERINC3","TEAD1_11621","TEAD1_unique","Proximal_Enhancer",7633,3.62674965167187,4.00138509814321,3600.38116240716,0.513246050325667,0.000236267572948487
"SERINC5","TES_13442","Shared_high","Distal_Enhancer",25127,4.79788939636154,22.3165456232869,13077.012388694,0.0607322169086671,0.757392428430677
"SERINC5","TEAD1_15468","TEAD1_unique","Proximal_Enhancer",-5096,2.6738300363765,2.56662695333507,13077.012388694,0.0607322169086671,0.757392428430677
"SERINC5","TES_13443","TES_unique","Proximal_Enhancer",8908,2.86422021879448,1.80000790389808,13077.012388694,0.0607322169086671,0.757392428430677
"SERP1","TES_10891","Shared_equivalent","Distal_Enhancer",34842,3.53018132427283,3.19021953009723,830.641018609021,-0.323022307578875,0.0766640431734632
"SERP2","TES_4426","TES_unique","Proximal_Enhancer",-8836,1.2588724005677,0.971568752679461,41.3857759647811,0.482089069807554,0.234517566584259
"SERPINA10","TEAD1_6054","TEAD1_unique","Distal_Enhancer",21152,0.246182594256511,1.95113458882179,6.31305822676936,-0.0745767274227541,0.956285137176294
"SERPINA3","TEAD1_6057","TEAD1_unique","Proximal_Enhancer",7168,5.68046111346763,8.31295447952953,10.8129806593817,-4.08139852101607,3.07338981370095e-06
"SERPINA5","TEAD1_6056","TEAD1_unique","Proximal_Enhancer",-9166,4.22513781129852,3.15471700141904,7.29766557691575,-0.631336485945337,0.539362937675825
"SERPINA5","TES_5177","TES_unique","Distal_Enhancer",-14727,2.01140136820889,0.68523450727474,7.29766557691575,-0.631336485945337,0.539362937675825
"SERPINB1","TES_14426","Shared_equivalent","Promoter",-1487,2.99088631288767,3.7712047120315,25.1119774900023,0.829107294657983,0.0834246147198559
"SERPINB1","TEAD1_16322","TEAD1_unique","Proximal_Enhancer",-4559,1.66803901986434,3.84287208891832,25.1119774900023,0.829107294657983,0.0834246147198559
"SERPINB6","TES_14428","Shared_TEAD1_dominant","Promoter",743,3.85698733792066,4.90618299762668,857.63498892065,-2.4805505248924,4.87209596524849e-72
"SERPINB8","TEAD1_8802","TEAD1_unique","Promoter",0,3.02557047901841,5.30160294492964,142.587919304433,-1.92112397974298,3.64895170255442e-13
"SERPINE1","TES_16983","Shared_high","Proximal_Enhancer",-9496,6.03082223846799,15.3150840850103,3327.1410440314,-0.484841551560087,0.0155949904868375
"SERPINE1","TEAD1_18442","TEAD1_unique","Proximal_Enhancer",-4807,3.34668359368592,15.0846518801968,3327.1410440314,-0.484841551560087,0.0155949904868375
"SERPINE2","TES_8982","Shared_TEAD1_dominant","Distal_Enhancer",-13836,1.79017348345058,0.790826431102887,1506.73201360204,-2.17493912675181,1.00910795160783e-42
"SERPINE2","TEAD1_11048","TEAD1_unique","Distal_Enhancer",-47325,1.91079665268137,3.52078000581551,1506.73201360204,-2.17493912675181,1.00910795160783e-42
"SERPINE2","TES_8983","TES_unique","Promoter",-2867,2.57860914457247,0.404504412614205,1506.73201360204,-2.17493912675181,1.00910795160783e-42
"SERPINE3","TEAD1_5288","TEAD1_unique","Proximal_Enhancer",-4862,1.81886673278429,1.63453535058282,108.376544847834,1.31087914597155,8.59046511024884e-07
"SERPINF1","TEAD1_7501","TEAD1_unique","Proximal_Enhancer",3151,1.23748318795321,8.73829186797768,110.335985643679,1.20819769106571,4.6449871231695e-07
"SERPINH1","TEAD1_3567","TEAD1_unique","Promoter",-59,0.915982714497485,1.91254725400447,450.861354090096,-1.19293292868199,3.3699428505504e-11
"SERPINI1","TES_11004","Shared_high","Proximal_Enhancer",7256,6.86805747350057,8.60004042495381,20.5656059109111,2.35908216021886,1.0486823932578e-05
"SERTAD1","TEAD1_9093","TEAD1_unique","Proximal_Enhancer",4557,3.30362909318414,8.18635606356402,287.293557261176,0.0651826329737843,0.850596128554233
"SERTAD2","TEAD1_9865","TEAD1_unique","Promoter",0,1.33839183307911,9.2620400687633,950.960200739028,-1.7049415807349,6.38980517930842e-33
"SERTAD4","TES_1342","Shared_TEAD1_dominant","Proximal_Enhancer",6947,1.35860101583499,2.21173990521454,121.149857880265,-0.960634643488521,0.000340758494917839
"SERTAD4","TES_1343","Shared_TES_dominant","Distal_Enhancer",21700,6.92689725392722,3.03361290614597,121.149857880265,-0.960634643488521,0.000340758494917839
"SERTAD4","TEAD1_1595","TEAD1_unique","Distal_Enhancer",-44213,0.350999211271604,9.34627339448014,121.149857880265,-0.960634643488521,0.000340758494917839
"SERTAD4","TES_1345","TES_unique","Distal_Enhancer",26650,2.16165176825414,0.109487722199953,121.149857880265,-0.960634643488521,0.000340758494917839
"SESN1","TES_15282","Shared_equivalent","Distal_Enhancer",-41862,1.71916601453589,1.59982272856672,226.578901912244,0.174904252388874,0.510030652359921
"SESN1","TES_15280","TES_unique","Distal_Enhancer",-19661,1.88012446981567,0.223299448362522,226.578901912244,0.174904252388874,0.510030652359921
