"gene_id","gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","is_TF","primary_category","has_promoter_peak","is_direct_target"
"ENSG00000116604.19","MEF2D",1350.37768933871,0.446943373689224,0.118417640315695,3.77429724572875,0.00016045934865552,0.000745008632467291,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000006468.15","ETV1",172.422582519218,0.714458391709034,0.190277181587467,3.75482958990861,0.000173459454039824,0.000799141561755695,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000197808.14","ZNF461",312.439425349673,0.64436444725908,0.172205740984619,3.74182906780462,0.000182685762002967,0.000838460154213514,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000228623.9","ZNF883",44.8333953683752,-1.0869627192888,0.291917048225327,-3.72353285255813,0.00019645428370683,0.000895726054893102,TRUE,"Unbound",FALSE,FALSE
"ENSG00000183850.14","ZNF730",85.2749029537538,0.956808920036553,0.257929329168371,3.70957782552898,0.000207605135616566,0.000941261511829084,TRUE,"Unbound",FALSE,FALSE
"ENSG00000100105.18","PATZ1",305.945224182458,-0.616548655820705,0.166713573616616,-3.69825109285076,0.000217090086365387,0.000980861406445793,TRUE,"Unbound",FALSE,FALSE
"ENSG00000134107.5","BHLHE40",2848.2380650402,-0.448467329253918,0.121359199573302,-3.6953715155565,0.000219565493555299,0.000991528597374006,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000127124.16","HIVEP3",2421.63850682836,-0.52285232168196,0.142500998969683,-3.66911337788724,0.000243393125617922,0.00108999046684108,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000177374.13","HIC1",100.614231455093,0.820797443213195,0.224582550344142,3.65476944649278,0.000257413194723455,0.00114793375323176,TRUE,"Unbound",FALSE,FALSE
"ENSG00000179456.12","ZBTB18",825.958612550338,-0.510887451282378,0.139931541441343,-3.65098137289178,0.000261240188316346,0.00116316774370555,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000126603.9","GLIS2",276.002390385939,-0.615912457323059,0.169542990361525,-3.63278042937499,0.000280383595318383,0.00124108287278797,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000019549.13","SNAI2",209.219971187668,-0.822138522464535,0.227149012486813,-3.61937969029147,0.000295310068877387,0.00130104960047044,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000105996.7","HOXA2",34.577934421781,-1.25267964217234,0.346720094541153,-3.61294214524869,0.00030274227065364,0.0013303427489732,TRUE,"Unbound",FALSE,FALSE
"ENSG00000179195.16","ZNF664",1620.69425606911,0.549502729769551,0.15216318706527,3.61127247902506,0.00030469832518236,0.00133807274851899,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000198393.8","ZNF26",716.902741195498,0.46259480686241,0.128951957065911,3.5873422737273,0.000334065684834304,0.00145537298736073,TRUE,"Unbound",FALSE,FALSE
"ENSG00000203326.12","ZNF525",575.642069032928,0.493001087413143,0.138127021575429,3.56918640386323,0.00035809157777976,0.00155010255053178,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000158711.14","ELK4",2926.73725563684,-0.454185897454914,0.127284794731375,-3.56826515227869,0.000359352748441596,0.00155417547225161,TRUE,"Unbound",FALSE,FALSE
"ENSG00000186130.5","ZBTB6",690.144941845874,0.611750798336155,0.171454701213871,3.5680024753189,0.000359713106985435,0.0015555359411943,TRUE,"Unbound",FALSE,FALSE
"ENSG00000178229.8","ZNF543",689.323255593039,0.454656207305643,0.127515051811582,3.56551011701308,0.000363149151966474,0.00156899648867937,TRUE,"Shared_high",FALSE,TRUE
"ENSG00000132005.9","RFX1",549.719836131117,-0.554765300285289,0.156451138116734,-3.54593329881282,0.00039122521973292,0.00168068019019702,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196267.14","ZNF836",157.347871943514,0.704954601970304,0.199026539249042,3.54201306333421,0.000397085808656933,0.00170327197227664,TRUE,"Unbound",FALSE,FALSE
"ENSG00000204231.11","RXRB",779.632674462387,0.554446327336589,0.156671405354054,3.53891206939531,0.000401779661005999,0.0017207983261949,TRUE,"Unbound",FALSE,FALSE
"ENSG00000188283.12","ZNF383",379.61904878662,0.513711785432966,0.145744267010294,3.52474780635235,0.000423886136809976,0.00180772935281372,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000197385.6","ZNF860",31.318557924493,-1.26239958967196,0.358413005214846,-3.52219247433623,0.00042799328238467,0.00182387100941443,TRUE,"Unbound",FALSE,FALSE
"ENSG00000197050.11","ZNF420",258.651837242882,0.599003577596824,0.170369353960885,3.5159115396678,0.000438246975311715,0.00186335877548984,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000138380.18","CARF",395.727723971462,0.511594683383992,0.145757581250525,3.50990102192129,0.000448273525768081,0.00190051861249253,TRUE,"Unbound",FALSE,FALSE
"ENSG00000176371.14","ZSCAN2",139.383462913664,0.673433356891791,0.192240310261684,3.50308088857686,0.000459909778170201,0.00194548136299943,TRUE,"Unbound",FALSE,FALSE
"ENSG00000124440.16","HIF3A",8.6284343993319,2.77438889253621,0.795382146255791,3.48812065445077,0.000486428521856339,0.00204568577818697,TRUE,"Shared_TEAD1_dominant",FALSE,TRUE
"ENSG00000169957.10","ZNF768",482.074271869538,0.584069874136501,0.168211027015931,3.47224486110048,0.000516125346273843,0.00215722231601205,TRUE,"Unbound",FALSE,FALSE
"ENSG00000236104.3","ZBTB22",345.393757396619,-0.600217945411796,0.173267685378044,-3.46410782889037,0.000531993215972,0.00221754148486157,TRUE,"Unbound",FALSE,FALSE
"ENSG00000117000.9","RLF",1760.33741700489,-0.439416127521466,0.12691975213457,-3.46215715151699,0.000535864162392192,0.00223285498873135,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000164778.4","EN2",9.71910595861287,2.53225512844946,0.732816330573161,3.45551132364763,0.000549250120170404,0.00228442856397065,TRUE,"Unbound",FALSE,FALSE
"ENSG00000142556.19","ZNF614",430.174580031015,0.627192343054931,0.181642524324922,3.45289378346785,0.000554607336081931,0.00230501676153567,TRUE,"Unbound",FALSE,FALSE
"ENSG00000143321.19","HDGF",3501.56013687414,0.580742234349943,0.16827755537561,3.45109740305934,0.000558312036372909,0.00231786155603947,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000186272.13","ZNF17",281.102496568853,0.550842062340622,0.159795127933629,3.44717682862906,0.000566477680927907,0.00234688545746544,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000066422.7","ZBTB11",1132.38889744027,0.417734266402235,0.12133472135984,3.44282544782352,0.000575670745056114,0.00238119628203435,TRUE,"Unbound",FALSE,FALSE
"ENSG00000168661.15","ZNF30",79.5386632727429,-0.840330574295714,0.244090661246165,-3.44269858586782,0.000575940835887123,0.00238202341573284,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000250312.8","ZNF718",342.475420876457,0.502342165434558,0.145960199577023,3.44163797316181,0.00057820351592513,0.00238963584729831,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000131408.15","NR1H2",932.917712260244,0.513440772811117,0.149366135781955,3.43746438992463,0.000587187923453854,0.00242234629388882,TRUE,"Unbound",FALSE,FALSE
"ENSG00000185591.10","SP1",2388.07394948071,-0.399699014370221,0.116400364267678,-3.43382958365199,0.000595118221180655,0.00245000311926609,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000181220.18","ZNF746",1897.31509644351,0.419714504827603,0.122656551899021,3.42186779531467,0.000621925460118613,0.00254862637583654,TRUE,"Unbound",FALSE,FALSE
"ENSG00000188786.10","MTF1",1231.11413459575,0.427145860320148,0.124856532319111,3.42109341326603,0.00062369905679753,0.00255435369680474,TRUE,"Unbound",FALSE,FALSE
"ENSG00000163623.10","NKX6-1",40.2791914235148,-1.07362888243306,0.314219756657985,-3.41680896787676,0.000633597223844019,0.00259145460560309,TRUE,"Unbound",FALSE,FALSE
"ENSG00000185697.17","MYBL1",876.309197875694,-0.564146492549838,0.165182840728823,-3.4152850868813,0.000637152869547718,0.00260474288997435,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000290382.1","ZNF876P",22.1130650861989,1.48402819944388,0.434844083854637,3.41278231564943,0.000643032843084793,0.0026253052420558,TRUE,"Unbound",FALSE,FALSE
"ENSG00000158055.17","GRHL3",26.5337650373233,-1.30683460547786,0.383460296250649,-3.40800499622952,0.000654396964973453,0.00266753343408355,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000267041.6","ZNF850",198.40066388979,0.579027318616292,0.170529376628101,3.39546962561801,0.000685109751676002,0.00277905517613213,TRUE,"Shared_TES_dominant",TRUE,TRUE
"ENSG00000178917.18","ZNF852",213.39607836898,0.58233827601507,0.17170855222962,3.39143431386183,0.000695278269783005,0.00281593087730883,TRUE,"Unbound",FALSE,FALSE
"ENSG00000257923.12","CUX1",3198.86149907515,0.404846534409709,0.119393108899877,3.39087019460406,0.000696710908012136,0.00282038804950021,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000128709.13","HOXD9",299.521644063207,-0.580222654917273,0.171207772237472,-3.38899716604267,0.000701487354960315,0.0028383707532212,TRUE,"Unbound",FALSE,FALSE
"ENSG00000054598.9","FOXC1",547.247324739424,-0.463520454859282,0.137029455926192,-3.38263369526146,0.000717943228452557,0.00289977355339791,TRUE,"Unbound",FALSE,FALSE
"ENSG00000159882.13","ZNF230",123.797505360047,0.709419490641326,0.210024817074898,3.37778887524676,0.000730711586110747,0.0029453911424006,TRUE,"Unbound",FALSE,FALSE
"ENSG00000174652.20","ZNF266",616.064725177998,0.441510344137117,0.130809011973598,3.37522879712776,0.000737543457144109,0.00297081420043533,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000153234.16","NR4A2",107.918389651699,-0.726685523324275,0.215733528340001,-3.36844035749047,0.000755947506980611,0.00303738170299472,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000091831.25","ESR1",77.1178032545145,-0.840536123632119,0.250686266145104,-3.35294045644125,0.000799579061036635,0.00319869291547432,TRUE,"Shared_TES_dominant",TRUE,TRUE
"ENSG00000039600.11","SOX30",13.3160300831109,-1.7303447863833,0.516342214503108,-3.35115885895261,0.00080474123217183,0.00321707075137257,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000123405.14","NFE2",7.24537354096507,-2.55101705548529,0.764142896394085,-3.33840315407404,0.000842613972986114,0.00334994281769573,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196705.8","ZNF431",999.873551971372,0.4007094024536,0.12015509468133,3.33493476507461,0.000853194120335805,0.00338724846652252,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000196597.13","ZNF782",390.054915363722,0.526986273727413,0.158295454759397,3.3291307986601,0.000871174810700773,0.00345056739387638,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000125850.11","OVOL2",5.81179695206849,3.84029164687791,1.15994986044307,3.3107393498983,0.000930498370863956,0.00366800146936368,TRUE,"Unbound",FALSE,FALSE
"ENSG00000172789.4","HOXC5",20.9234768954509,-1.48468791904933,0.448618769909715,-3.30946455795446,0.000934745996325371,0.00368175463858769,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000005073.6","HOXA11",13.5159556683352,-1.8602278582691,0.562102238129743,-3.30941193982531,0.00093492170614579,0.00368201976978089,TRUE,"Unbound",FALSE,FALSE
"ENSG00000124782.21","RREB1",1362.01881796684,-0.421995250510301,0.128502530781477,-3.28394505496487,0.00102364877273201,0.00400084012336451,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000074657.14","ZNF532",2729.33616050244,0.372183509115908,0.113664894280937,3.27439277949803,0.00105889315001353,0.00412246217990368,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000170448.12","NFXL1",440.244299708998,0.496236404565671,0.151747263411707,3.27015060047131,0.00107490240925818,0.00417804907179492,TRUE,"Unbound",FALSE,FALSE
"ENSG00000005801.18","ZNF195",702.219164019418,0.426028454684009,0.130309320076064,3.2693628854431,0.00107789964577771,0.00418781827379359,TRUE,"Unbound",FALSE,FALSE
"ENSG00000167840.14","ZNF232",236.148171109184,0.578021486011672,0.17699692709874,3.26571480921369,0.00109188155367899,0.00423729379816837,TRUE,"Unbound",FALSE,FALSE
"ENSG00000125812.16","GZF1",610.907896095633,-0.511716886915917,0.156920444715419,-3.26099564555742,0.00111021745213959,0.0043020609644396,TRUE,"Unbound",FALSE,FALSE
"ENSG00000138083.5","SIX3",6.38876347886551,3.39551289028936,1.04174123839479,3.2594590337246,0.00111624899959952,0.00432296728062894,TRUE,"Unbound",FALSE,FALSE
"ENSG00000083844.11","ZNF264",2154.32378597463,0.379479638739966,0.116472784265572,3.25809708364751,0.00112162027295786,0.00434228372826906,TRUE,"Unbound",FALSE,FALSE
"ENSG00000184828.10","ZBTB7C",7.7696166624847,2.77926331560129,0.853811465322851,3.25512531569294,0.00113342342071088,0.00438198574490178,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000172059.11","KLF11",503.711798221533,0.508428427015467,0.156390629601038,3.25101592283693,0.00114993417156861,0.00443824155662342,TRUE,"Unbound",FALSE,FALSE
"ENSG00000136931.10","NR5A1",7.25213909816543,3.24920132851811,1.00105192902156,3.24578699098449,0.00117126441229658,0.00451441161430731,TRUE,"Unbound",FALSE,FALSE
"ENSG00000187607.16","ZNF286A",293.522670402823,-0.510736604607382,0.158380688742706,-3.22474039393205,0.00126086948656419,0.00481876853280968,TRUE,"Unbound",FALSE,FALSE
"ENSG00000114126.18","TFDP2",1336.08532609027,-0.397948309537509,0.123588108924025,-3.21995629678373,0.00128210140782049,0.00489000905241933,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000136352.20","NKX2-1",22.0651671323018,1.42520123174843,0.444027449212849,3.20971425139359,0.00132866985222572,0.00505061073639247,TRUE,"Unbound",FALSE,FALSE
"ENSG00000213588.6","ZBTB9",268.418881059994,0.542038026323732,0.169081910023857,3.20577184305081,0.0013470074597106,0.00511344986493626,TRUE,"Unbound",FALSE,FALSE
"ENSG00000169131.13","ZNF354A",151.030322340633,0.776924429553724,0.242592744844673,3.20258724163895,0.00136199039203437,0.0051628266528985,TRUE,"Unbound",FALSE,FALSE
"ENSG00000125952.21","MAX",762.656567338194,0.427027778871626,0.133373851792634,3.20173537115474,0.00136602425678862,0.00517638464464478,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000254004.7","ZNF260",659.144226535018,0.483588305953417,0.151302196232971,3.19617505887886,0.00139262589653053,0.00526731372628302,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000148516.23","ZEB1",1288.20484650361,0.403648639755877,0.126316252058406,3.19554002892074,0.00139569421063043,0.00527704151232127,TRUE,"Unbound",FALSE,FALSE
"ENSG00000245680.11","ZNF585B",665.307964018915,0.460571790827273,0.144475841321466,3.18788100913341,0.00143319501463315,0.00540859551794899,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000123411.15","IKZF4",195.535590313815,0.56420034502298,0.178176116681932,3.16653183114408,0.00154268461303777,0.00577231448767431,TRUE,"Unbound",FALSE,FALSE
"ENSG00000180535.4","BHLHA15",15.1715953717043,1.68474335919117,0.532125823223527,3.1660620207929,0.00154517844314365,0.00577919195735558,TRUE,"Unbound",FALSE,FALSE
"ENSG00000100968.14","NFATC4",5.70398618845039,3.61726815315485,1.14505808796272,3.1590258967479,0.00158297423636617,0.00591091351628553,TRUE,"Unbound",FALSE,FALSE
"ENSG00000204366.4","ZBTB12",156.632033347136,0.606521269838265,0.192769494288525,3.14635503961256,0.0016531918913799,0.00615201820403072,TRUE,"Unbound",FALSE,FALSE
"ENSG00000197016.12","ZNF470",557.444650852733,0.419978938531749,0.133561022122526,3.14447233075582,0.00166386645025829,0.0061883516459404,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000124831.20","LRRFIP1",1841.92688649227,0.376309575802068,0.119719666525187,3.14325613096239,0.00167079571976027,0.00621004366000841,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000123933.17","MXD4",952.642282489933,0.41092001412352,0.130749578252037,3.14280183245729,0.00167339087831794,0.00621900890095228,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000176399.4","DMRTA1",448.041797350238,0.465606837782721,0.148309932539709,3.13941777067466,0.00169283917443954,0.00627892127946739,TRUE,"Unbound",FALSE,FALSE
"ENSG00000129535.13","NRL",37.62080500836,1.07505974804009,0.343404399234681,3.13059398899953,0.00174453164698911,0.0064467200810407,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196867.8","ZFP28",417.455403772527,0.451635225686936,0.144654814146175,3.12215827971377,0.00179530389347436,0.0066149129681676,TRUE,"Unbound",FALSE,FALSE
"ENSG00000187098.18","MITF",566.104825224988,-0.42639068781281,0.136588091638137,-3.12172666517993,0.00179793782925415,0.00662389936920877,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000175395.16","ZNF25",182.746240832247,-0.598418956101359,0.191737399417781,-3.12103407013177,0.00180217182684878,0.00663733845976356,TRUE,"Shared_equivalent",FALSE,TRUE
"ENSG00000256294.8","ZNF225",198.230266570221,0.581390362945296,0.186512028312311,3.11717355822096,0.00182594041394591,0.00671541186454252,TRUE,"Unbound",FALSE,FALSE
"ENSG00000102908.23","NFAT5",11356.9676358921,0.403399007669681,0.129507275003707,3.11487526595038,0.00184022710103678,0.00676356136853682,TRUE,"Shared_equivalent",FALSE,TRUE
"ENSG00000130584.12","ZBTB46",248.546313673034,-0.555353283918998,0.178434170085797,-3.1123707059694,0.00185591289112037,0.00681457670366194,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000113658.18","SMAD5",1869.09785374085,-0.393622409347487,0.12660755764729,-3.10899615048305,0.00187724164171432,0.00688173365915736,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000129194.8","SOX15",55.5536711713449,0.860932306649918,0.27704055195837,3.10760392499972,0.00188610657662745,0.00690752217734568,TRUE,"Unbound",FALSE,FALSE
"ENSG00000169981.11","ZNF35",297.778498219264,0.507975309542358,0.163678497298906,3.10349445971944,0.00191249815699621,0.00699663299912194,TRUE,"Unbound",FALSE,FALSE
"ENSG00000198046.13","ZNF667",530.564447876473,0.424394338866824,0.136962688141563,3.09861280196382,0.00194428938928379,0.00709764878830647,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000163497.3","FEV",4.61252304901341,4.15934269329409,1.3428674557647,3.09735906953345,0.00195253211522154,0.00712391094412945,TRUE,"Unbound",FALSE,FALSE
"ENSG00000277462.2","ZNF670",115.672288653181,0.68583582813103,0.221754336868607,3.09277301096212,0.00198295744579823,0.00722018421254951,TRUE,"Unbound",FALSE,FALSE
"ENSG00000118260.15","CREB1",1544.24092506686,-0.370826265198885,0.12011106382745,-3.08736142518569,0.00201941901548603,0.0073419271238392,TRUE,"Shared_TES_dominant",FALSE,TRUE
"ENSG00000204519.11","ZNF551",433.170037106903,0.430877981011786,0.140098288715788,3.07554064336853,0.00210121288544516,0.00760511446913173,TRUE,"Unbound",FALSE,FALSE
"ENSG00000229676.3","ZNF492",22.3672460578635,-1.29633719815907,0.423726415827787,-3.05937309956605,0.00221800732297549,0.00798783638113142,TRUE,"Unbound",FALSE,FALSE
"ENSG00000273706.5","LHX1",38.7681510004624,0.989691120929958,0.323867909918896,3.0558480498355,0.00224424959587229,0.00807292918273748,TRUE,"Unbound",FALSE,FALSE
"ENSG00000197124.12","ZNF682",210.616002994018,-0.548860583734201,0.179773710849208,-3.05306366065157,0.0022651787863286,0.00813529213512475,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000072736.19","NFATC3",1184.20914958115,0.358562224639761,0.117445670391343,3.0530050485896,0.00226562126623459,0.00813580188571505,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000151650.8","VENTX",7.936069676254,2.42621149286425,0.79487217278349,3.05232913660586,0.00227072965213013,0.00815178026036315,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196693.15","ZNF33B",396.693897421693,-0.445576588851611,0.146030690417453,-3.05125304535544,0.00227888427638282,0.00817414372757885,TRUE,"Unbound",FALSE,FALSE
"ENSG00000107175.12","CREB3",579.813064491324,-0.560562089294091,0.183839932171142,-3.04918568383851,0.00229462607463543,0.00822192600244896,TRUE,"Unbound",FALSE,FALSE
"ENSG00000143390.18","RFX5",968.889493624923,0.482452874597766,0.158356266179782,3.04662951606877,0.00231422755292371,0.00828604211212317,TRUE,"Unbound",FALSE,FALSE
"ENSG00000140987.21","ZSCAN32",258.20880989032,0.596759530225332,0.196132968550016,3.0426273289855,0.00234522575832147,0.00838377484305029,TRUE,"Unbound",FALSE,FALSE
"ENSG00000156925.12","ZIC3",45.0335674004091,0.926506795981474,0.30630031180487,3.02483138369023,0.00248771776549018,0.0088429046733121,TRUE,"Unbound",FALSE,FALSE
"ENSG00000116731.23","PRDM2",1318.03716771062,0.366299946468238,0.121500353988039,3.01480559064296,0.00257144021541006,0.00911380229935819,TRUE,"Unbound",FALSE,FALSE
"ENSG00000173917.11","HOXB2",12.0713083577177,1.79054648829271,0.595260558939042,3.00800458119394,0.00262969173794807,0.00928827794058646,TRUE,"Unbound",FALSE,FALSE
"ENSG00000196646.12","ZNF136",489.435832025929,0.438153125586389,0.146182669326044,2.99729870583452,0.00272383676654576,0.00958973628405097,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000272602.6","ZNF595",466.882814170427,0.445305592798162,0.14917574262117,2.98510726324326,0.00283478899941097,0.00994239677150149,TRUE,"TES_unique",FALSE,TRUE
"ENSG00000112561.19","TFEB",369.30100669014,-0.446102370831406,0.149483160013687,-2.98429850419645,0.00284229335984473,0.00996460118146411,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000177599.13","ZNF491",111.315822502589,0.621921894674172,0.208984373995018,2.97592534209758,0.00292105964202404,0.0102175423664167,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000261678.3","SCRT1",12.8860063176976,1.65932186040336,0.557628074866317,2.97567847673588,0.00292341184719536,0.010223664534699,TRUE,"Unbound",FALSE,FALSE
"ENSG00000273274.2","ZBTB8B",35.4221910283052,1.00573510580247,0.338378010509506,2.97222359185842,0.00295651288338068,0.010328486745087,TRUE,"Unbound",FALSE,FALSE
"ENSG00000171469.11","ZNF561",796.729956741226,0.402500097503388,0.13671028465196,2.94418301101545,0.0032380846126319,0.0112041619763553,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000177606.9","JUN",6507.35860724743,0.37185915180783,0.127082755305877,2.92611811030378,0.00343220605029839,0.0117977307343185,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000158773.14","USF1",550.125791270355,0.453311364202212,0.154926376998502,2.92597924888281,0.00343373840363188,0.0118018037128977,TRUE,"Unbound",FALSE,FALSE
"ENSG00000168795.5","ZBTB5",650.373170933419,0.41794738245084,0.143202581625135,2.91857435604696,0.0035163600139726,0.0120455543520191,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000007372.25","PAX6",219.643893350444,-0.49560915443735,0.170023114561544,-2.91495162710921,0.00355743677141783,0.0121691426668232,TRUE,"Unbound",FALSE,FALSE
"ENSG00000005102.14","MEOX1",7.77767790602817,2.30650992109806,0.79173040885885,2.91325165143337,0.00357686223165691,0.0122232249783624,TRUE,"Unbound",FALSE,FALSE
"ENSG00000107859.11","PITX3",6.5141900106277,2.64744585502132,0.914055418432558,2.89637346011385,0.00377502852660879,0.0128038111824111,TRUE,"Unbound",FALSE,FALSE
"ENSG00000167766.21","ZNF83",878.721834572009,0.371584288034516,0.128391963733546,2.89413976723396,0.00380198884908747,0.0128768600770844,TRUE,"Shared_TES_dominant",TRUE,TRUE
"ENSG00000101544.9","ADNP2",1718.51648541047,0.359790307591125,0.124373786775298,2.89281461085643,0.00381806585130711,0.0129162494609302,TRUE,"Unbound",FALSE,FALSE
"ENSG00000176222.10","ZNF404",121.599812861884,0.572615889276861,0.198004441182841,2.891934574074,0.00382877670079185,0.0129460369273838,TRUE,"Shared_equivalent",FALSE,TRUE
"ENSG00000198039.12","ZNF273",197.364638653662,-0.483240868151043,0.167700189814769,-2.88157615495128,0.00395691601634148,0.0133315337475786,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000275111.5","ZNF2",180.255873231251,0.524278543938162,0.182303854412194,2.87585002318576,0.00402941115998111,0.0135341677328427,TRUE,"Unbound",FALSE,FALSE
"ENSG00000181450.18","ZNF678",352.623477661323,0.434969488794233,0.151689986200605,2.86748980396767,0.00413742135621852,0.0138503920989485,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000198517.10","MAFK",598.149975166303,-0.428040797662422,0.149337238257974,-2.86626967697768,0.00415340266110452,0.0138923430379931,TRUE,"TEAD1_unique",TRUE,TRUE
"ENSG00000203883.7","SOX18",11.0472252747977,-1.78468459006581,0.622818487687623,-2.86549713174367,0.00416355044702161,0.0139213979313348,TRUE,"Unbound",FALSE,FALSE
"ENSG00000187187.14","ZNF546",392.679578023115,0.420298894654633,0.146772793860192,2.86360219493395,0.00418853675789248,0.0139952996844474,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000141646.16","SMAD4",1213.12025864069,-0.347473684833982,0.121385299056059,-2.86256809956459,0.00420222945964481,0.0140382897605444,TRUE,"Shared_high",FALSE,TRUE
"ENSG00000173480.11","ZNF417",418.958351193594,-0.409506616567295,0.143575247873027,-2.85220901676205,0.00434165420213478,0.0144528919970712,TRUE,"Unbound",FALSE,FALSE
"ENSG00000121864.10","ZNF639",640.892193373796,-0.428719752064491,0.150766805101218,-2.84359512544335,0.0044607691500521,0.0147928738151879,TRUE,"Shared_TEAD1_dominant",FALSE,TRUE
"ENSG00000169856.9","ONECUT1",28.2463496251446,-1.00623726642477,0.355144643312266,-2.83331674959269,0.00460677127718606,0.0152220629127876,TRUE,"Unbound",FALSE,FALSE
"ENSG00000186017.16","ZNF566",295.493536139203,0.4381544927826,0.154837768644921,2.82976496378859,0.004658221064266,0.0153696409044184,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000196605.7","ZNF846",146.517035078095,0.542394840426895,0.192589930263435,2.81631983398601,0.00485772803408228,0.0159396547393457,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000186812.13","ZNF397",550.959698892868,0.384902479469719,0.136691298062188,2.81585210563007,0.0048648055734986,0.0159606516840897,TRUE,"TES_unique",TRUE,TRUE
"ENSG00000125740.15","FOSB",67.342569344067,0.726512321959857,0.259095772992374,2.80403000623727,0.00504682079597475,0.0164884494371136,TRUE,"Unbound",FALSE,FALSE
"ENSG00000198551.10","ZNF627",753.261134278721,0.450992994130853,0.16230055113938,2.77875208041376,0.00545681551488049,0.0176513769554767,TRUE,"Unbound",FALSE,FALSE
"ENSG00000141568.21","FOXK2",2407.16241940278,0.325790174288109,0.117625846861121,2.76971586587398,0.00561052125265947,0.0180951562770924,TRUE,"TEAD1_unique",FALSE,TRUE
"ENSG00000269404.7","SPIB",5.0123115836225,2.95303666211251,1.06964519939701,2.76076278730295,0.0057666544240517,0.018528350120714,TRUE,"Unbound",FALSE,FALSE
"ENSG00000131848.10","ZSCAN5A",105.682727656637,0.602702693000165,0.218978826929769,2.75233318878571,0.00591722835560206,0.0189369147148192,TRUE,"Unbound",FALSE,FALSE
"ENSG00000165804.16","ZNF219",165.901492492465,-0.524675337186081,0.190960307384284,-2.74756227811383,0.00600401051683388,0.0191785056644549,TRUE,"Unbound",FALSE,FALSE
"ENSG00000137273.6","FOXF2",66.0666109160033,-0.721500608929209,0.263202547183722,-2.74123718272978,0.006120830598674,0.0195241218683218,TRUE,"Unbound",FALSE,FALSE
"ENSG00000170954.12","ZNF415",309.686315381377,0.439164184924979,0.160676533792775,2.73321918614059,0.00627185793252404,0.0199314049616966,TRUE,"Unbound",FALSE,FALSE
