"ensembl_id","symbol","expr_direction","n_dmrs","mean_dmr_logFC","predominant_dmr_direction"
"ENSG00000120306","CYSTM1","UP",3,5.81665334984066,"Hypermethylated"
"ENSG00000120318","ARAP3","DOWN",2,5.78058449279501,"Hypermethylated"
"ENSG00000120370","GORAB","DOWN",1,-1.8944910725079,"Hypomethylated"
"ENSG00000120451","SNX19","UP",1,-3.66728064016271,"Hypomethylated"
"ENSG00000120549","KIAA1217","DOWN",2,5.71674327820335,"Hypermethylated"
"ENSG00000120656","TAF12","UP",4,2.35007707308457,"Hypermethylated"
"ENSG00000120675","DNAJC15","UP",1,3.52092654184151,"Hypermethylated"
"ENSG00000120693","SMAD9","DOWN",1,5.42350643738492,"Hypermethylated"
"ENSG00000120708","TGFBI","DOWN",1,5.69838423281488,"Hypermethylated"
"ENSG00000120725","SIL1","UP",2,5.79112028959259,"Hypermethylated"
"ENSG00000120727","PAIP2","UP",2,5.61305426563298,"Hypermethylated"
"ENSG00000120738","EGR1","UP",1,2.98440666119988,"Hypermethylated"
"ENSG00000120784","ZFP30","DOWN",1,-2.081595618807,"Hypomethylated"
"ENSG00000120899","PTK2B","UP",1,5.96030695057071,"Hypermethylated"
"ENSG00000120942","UBIAD1","UP",3,5.85871245362967,"Hypermethylated"
"ENSG00000120949","TNFRSF8","UP",3,5.7099735352315,"Hypermethylated"
"ENSG00000120992","LYPLA1","UP",4,2.14276969150482,"Hypermethylated"
"ENSG00000121022","COPS5","UP",2,5.64526325236167,"Hypermethylated"
"ENSG00000121057","AKAP1","UP",3,4.62748459654232,"Hypermethylated"
"ENSG00000121058","COIL","UP",3,5.42308418171585,"Hypermethylated"
"ENSG00000121064","SCPEP1","UP",2,6.04054827147523,"Hypermethylated"
"ENSG00000121068","TBX2","UP",3,4.34054886408863,"Hypermethylated"
"ENSG00000121104","FAM117A","UP",2,5.66916792163147,"Hypermethylated"
"ENSG00000121207","LRAT","UP",1,5.8836189262807,"Hypermethylated"
"ENSG00000121297","TSHZ3","UP",2,4.1780638275228,"Hypermethylated"
"ENSG00000121440","PDZRN3","DOWN",1,-3.10755568646518,"Hypomethylated"
"ENSG00000121481","RNF2","DOWN",1,5.69839176262331,"Hypermethylated"
"ENSG00000121542","SEC22A","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000121577","POPDC2","UP",1,-1.82468275416629,"Hypomethylated"
"ENSG00000121621","KIF18A","DOWN",1,-2.32156488493456,"Hypomethylated"
"ENSG00000121741","ZMYM2","DOWN",1,5.6254126256071,"Hypermethylated"
"ENSG00000121753","ADGRB2","DOWN",1,5.52797152180383,"Hypermethylated"
"ENSG00000121775","TMEM39B","DOWN",2,5.57340340079794,"Hypermethylated"
"ENSG00000121858","TNFSF10","UP",1,3.45473701935545,"Hypermethylated"
"ENSG00000121879","PIK3CA","UP",1,2.98448858086851,"Hypermethylated"
"ENSG00000121895","TMEM156","UP",1,3.38542518446527,"Hypermethylated"
"ENSG00000121904","CSMD2","UP",7,1.86304528792866,"Hypermethylated"
"ENSG00000121940","CLCC1","DOWN",2,5.6561538856099,"Hypermethylated"
"ENSG00000121957","GPSM2","DOWN",3,5.64591958862834,"Hypermethylated"
"ENSG00000121988","ZRANB3","UP",5,5.66810749310026,"Hypermethylated"
"ENSG00000122203","KIAA1191","UP",1,5.42350643738492,"Hypermethylated"
"ENSG00000122367","LDB3","UP",3,5.01879884202196,"Hypermethylated"
"ENSG00000122390","NAA60","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000122481","RWDD3","DOWN",3,5.75831868971865,"Hypermethylated"
"ENSG00000122483","CCDC18","UP",2,5.9225364786754,"Hypermethylated"
"ENSG00000122490","SLC66A2","UP",2,5.62237658472363,"Hypermethylated"
"ENSG00000122507","BBS9","UP",6,-1.814397371832,"Hypomethylated"
"ENSG00000122515","ZMIZ2","DOWN",1,6.28820135867379,"Hypermethylated"
"ENSG00000122547","EEPD1","UP",2,4.1231798062805,"Hypermethylated"
"ENSG00000122691","TWIST1","DOWN",2,4.78268037681185,"Hypermethylated"
"ENSG00000122694","GLIPR2","DOWN",5,4.15753425593648,"Hypermethylated"
"ENSG00000122707","RECK","DOWN",1,6.23190995350817,"Hypermethylated"
"ENSG00000122756","CNTFR","UP",1,5.71672409452293,"Hypermethylated"
"ENSG00000122778","KIAA1549","DOWN",9,2.85407448404246,"Hypermethylated"
"ENSG00000122783","CYREN","UP",4,4.09317935314499,"Hypermethylated"
"ENSG00000122786","CALD1","DOWN",4,2.53641133005886,"Hypermethylated"
"ENSG00000122861","PLAU","UP",2,3.03906665406783,"Hypermethylated"
"ENSG00000122870","BICC1","DOWN",2,4.52160952257868,"Hypermethylated"
"ENSG00000122884","P4HA1","DOWN",2,4.06386210206228,"Hypermethylated"
"ENSG00000122912","SLC25A16","DOWN",2,4.73897144291548,"Hypermethylated"
"ENSG00000122965","RBM19","UP",2,5.73552792332165,"Hypermethylated"
"ENSG00000122966","CIT","UP",2,4.88661809602905,"Hypermethylated"
"ENSG00000123096","SSPN","DOWN",1,-3.22130374925909,"Hypomethylated"
"ENSG00000123106","CCDC91","UP",1,-3.1073145779405,"Hypomethylated"
"ENSG00000123124","WWP1","DOWN",1,-1.73518539643532,"Hypomethylated"
"ENSG00000123143","PKN1","DOWN",3,2.68389019011539,"Hypermethylated"
"ENSG00000123352","SPATS2","UP",3,5.55357101534129,"Hypermethylated"
"ENSG00000123364","HOXC13","UP",1,5.71672409452293,"Hypermethylated"
"ENSG00000123473","STIL","DOWN",2,5.47571979234922,"Hypermethylated"
"ENSG00000123643","SLC36A1","UP",2,2.01822220830871,"Hypermethylated"
"ENSG00000123684","LPGAT1","DOWN",2,1.55363352922812,"Hypermethylated"
"ENSG00000123908","AGO2","DOWN",38,4.39790086505214,"Hypermethylated"
"ENSG00000123933","MXD4","UP",1,6.04193462959668,"Hypermethylated"
"ENSG00000123983","ACSL3","DOWN",2,0.46474686258194,"Hypermethylated"
"ENSG00000124006","OBSL1","DOWN",3,5.45833452699171,"Hypermethylated"
"ENSG00000124067","SLC12A4","DOWN",5,4.30887539117318,"Hypermethylated"
"ENSG00000124092","CTCFL","UP",2,5.84311051008087,"Hypermethylated"
"ENSG00000124116","WFDC3","UP",1,5.8025445472944,"Hypermethylated"
"ENSG00000124120","TTPAL","UP",1,5.8025445472944,"Hypermethylated"
"ENSG00000124126","PREX1","UP",15,5.38501209261043,"Hypermethylated"
"ENSG00000124140","SLC12A5","UP",1,6.33464652459923,"Hypermethylated"
"ENSG00000124151","NCOA3","DOWN",3,4.56446739880563,"Hypermethylated"
"ENSG00000124155","PIGT","DOWN",2,5.61318110044786,"Hypermethylated"
"ENSG00000124160","NCOA5","DOWN",2,2.45791860459581,"Hypermethylated"
"ENSG00000124164","VAPB","DOWN",1,6.03312073550978,"Hypermethylated"
"ENSG00000124171","PARD6B","DOWN",1,5.71676246188377,"Hypermethylated"
"ENSG00000124177","CHD6","UP",3,3.15379337231244,"Hypermethylated"
"ENSG00000124181","PLCG1","UP",1,3.96309166360925,"Hypermethylated"
"ENSG00000124198","ARFGEF2","UP",4,4.01663243869552,"Hypermethylated"
"ENSG00000124201","ZNFX1","DOWN",2,4.4932472127507,"Hypermethylated"
"ENSG00000124225","PMEPA1","DOWN",24,3.95769630520142,"Hypermethylated"
"ENSG00000124243","BCAS4","UP",5,5.76157800412095,"Hypermethylated"
"ENSG00000124253","PCK1","UP",2,4.64340096294811,"Hypermethylated"
"ENSG00000124299","PEPD","DOWN",12,4.89735240916099,"Hypermethylated"
"ENSG00000124313","IQSEC2","UP",3,5.90340949849128,"Hypermethylated"
"ENSG00000124486","USP9X","DOWN",3,-0.409623970364353,"Hypomethylated"
"ENSG00000124507","PACSIN1","UP",4,4.95812157115027,"Hypermethylated"
"ENSG00000124570","SERPINB6","DOWN",3,4.05449458606543,"Hypermethylated"
"ENSG00000124588","NQO2","DOWN",1,5.8025445472944,"Hypermethylated"
"ENSG00000124602","UNC5CL","UP",1,5.54188202329759,"Hypermethylated"
"ENSG00000124608","AARS2","UP",1,5.80258291143102,"Hypermethylated"
"ENSG00000124782","RREB1","DOWN",6,4.33191759938391,"Hypermethylated"
"ENSG00000124783","SSR1","DOWN",4,1.78693838962155,"Hypermethylated"
"ENSG00000124788","ATXN1","UP",6,5.10678807671239,"Hypermethylated"
"ENSG00000124813","RUNX2","DOWN",2,5.66525803454912,"Hypermethylated"
"ENSG00000124831","LRRFIP1","UP",3,4.77198305973563,"Hypermethylated"
"ENSG00000124839","RAB17","UP",2,5.99302588351448,"Hypermethylated"
"ENSG00000124920","MYRF","DOWN",1,5.62545099466521,"Hypermethylated"
"ENSG00000124942","AHNAK","DOWN",5,5.16406537995898,"Hypermethylated"
"ENSG00000125046","SSUH2","UP",1,5.54188936912453,"Hypermethylated"
"ENSG00000125107","CNOT1","DOWN",7,2.84414585247514,"Hypermethylated"
"ENSG00000125149","PHAF1","UP",7,5.4941610498119,"Hypermethylated"
"ENSG00000125166","GOT2","DOWN",5,4.10011128457096,"Hypermethylated"
"ENSG00000125247","TMTC4","DOWN",1,5.80260209388105,"Hypermethylated"
"ENSG00000125257","ABCC4","DOWN",1,5.62545099466521,"Hypermethylated"
"ENSG00000125266","EFNB2","UP",2,0.63390546090159,"Hypermethylated"
"ENSG00000125319","HROB","DOWN",3,4.92834348744238,"Hypermethylated"
"ENSG00000125347","IRF1","DOWN",1,5.6254126256071,"Hypermethylated"
"ENSG00000125388","GRK4","UP",5,5.26519148532692,"Hypermethylated"
"ENSG00000125430","HS3ST3B1","UP",2,5.72832317550938,"Hypermethylated"
"ENSG00000125447","GGA3","UP",7,5.39199153992837,"Hypermethylated"
"ENSG00000125450","NUP85","DOWN",6,6.14138116659119,"Hypermethylated"
"ENSG00000125454","SLC25A19","UP",6,3.59863743704853,"Hypermethylated"
"ENSG00000125459","MSTO1","UP",2,5.62544140259164,"Hypermethylated"
"ENSG00000125484","GTF3C4","DOWN",2,4.22903354832875,"Hypermethylated"
"ENSG00000125485","DDX31","UP",7,3.0324409195911,"Hypermethylated"
"ENSG00000125618","PAX8","UP",2,5.91787100172161,"Hypermethylated"
"ENSG00000125648","SLC25A23","DOWN",4,5.17688656416721,"Hypermethylated"
"ENSG00000125686","MED1","UP",6,3.85860512256103,"Hypermethylated"
"ENSG00000125726","CD70","UP",2,4.25669230615414,"Hypermethylated"
"ENSG00000125730","C3","DOWN",5,4.75054894954879,"Hypermethylated"
"ENSG00000125733","TRIP10","DOWN",2,4.7092632334613,"Hypermethylated"
"ENSG00000125740","FOSB","UP",1,5.62543181000885,"Hypermethylated"
"ENSG00000125741","OPA3","DOWN",6,4.29271348035584,"Hypermethylated"
"ENSG00000125746","EML2","UP",9,4.96843226852577,"Hypermethylated"
"ENSG00000125753","VASP","DOWN",4,4.42948613987972,"Hypermethylated"
"ENSG00000125834","STK35","UP",2,5.47572938522905,"Hypermethylated"
"ENSG00000125844","RRBP1","DOWN",1,5.52800989357782,"Hypermethylated"
"ENSG00000125846","ZNF133","UP",1,6.0331590920122,"Hypermethylated"
"ENSG00000125850","OVOL2","UP",2,5.47573897823621,"Hypermethylated"
"ENSG00000125875","TBC1D20","UP",3,4.03051035316978,"Hypermethylated"
"ENSG00000125912","NCLN","UP",2,5.83120197722399,"Hypermethylated"
"ENSG00000125967","NECAB3","UP",2,5.62242493692604,"Hypermethylated"
"ENSG00000126001","CEP250","DOWN",3,4.27734274276886,"Hypermethylated"
"ENSG00000126088","UROD","UP",1,5.52050089681229,"Hypermethylated"
"ENSG00000126107","HECTD3","UP",2,5.72829439920219,"Hypermethylated"
"ENSG00000126214","KLC1","DOWN",7,5.58596896836564,"Hypermethylated"
"ENSG00000126215","XRCC3","DOWN",2,5.52798111468366,"Hypermethylated"
"ENSG00000126243","LRFN3","UP",1,5.52814739668575,"Hypermethylated"
"ENSG00000126351","THRA","DOWN",3,3.98281469124763,"Hypermethylated"
"ENSG00000126353","CCR7","UP",1,5.85622832861252,"Hypermethylated"
"ENSG00000126368","NR1D1","DOWN",3,4.68097296575664,"Hypermethylated"
"ENSG00000126453","BCL2L12","UP",1,3.52080724422992,"Hypermethylated"
"ENSG00000126461","SCAF1","UP",3,3.93847856511437,"Hypermethylated"
"ENSG00000126522","ASL","UP",5,5.04865795940072,"Hypermethylated"
"ENSG00000126562","WNK4","DOWN",3,4.0749406679827,"Hypermethylated"
"ENSG00000126705","AHDC1","DOWN",5,5.61544023283796,"Hypermethylated"
"ENSG00000126858","RHOT1","DOWN",5,3.97528790530975,"Hypermethylated"
"ENSG00000126870","DYNC2I1","DOWN",18,3.52880297125454,"Hypermethylated"
"ENSG00000126882","FAM78A","UP",1,5.71287322250513,"Hypermethylated"
"ENSG00000126883","NUP214","DOWN",3,2.27114342057919,"Hypermethylated"
"ENSG00000126934","MAP2K2","DOWN",6,5.48993582595724,"Hypermethylated"
"ENSG00000127074","RGS13","UP",1,-2.48434384218379,"Hypomethylated"
"ENSG00000127080","IPPK","UP",2,0.81214537644852,"Hypermethylated"
"ENSG00000127124","HIVEP3","DOWN",16,5.18311786218936,"Hypermethylated"
"ENSG00000127418","FGFRL1","DOWN",2,3.08063905663432,"Hypermethylated"
"ENSG00000127419","TMEM175","UP",2,5.79821519610561,"Hypermethylated"
"ENSG00000127481","UBR4","DOWN",4,3.90582936599519,"Hypermethylated"
"ENSG00000127483","HP1BP3","DOWN",3,6.03252509196977,"Hypermethylated"
"ENSG00000127603","MACF1","DOWN",5,5.02750890456841,"Hypermethylated"
"ENSG00000127663","KDM4B","DOWN",19,4.96548736655624,"Hypermethylated"
"ENSG00000127666","TICAM1","DOWN",1,5.71670491122433,"Hypermethylated"
"ENSG00000127838","PNKD","UP",4,5.72083845387898,"Hypermethylated"
"ENSG00000127914","AKAP9","DOWN",2,-2.49422457685229,"Hypomethylated"
"ENSG00000127948","POR","UP",12,4.98220066990055,"Hypermethylated"
"ENSG00000127989","MTERF1","UP",2,-1.57509112106845,"Hypomethylated"
"ENSG00000127990","SGCE","DOWN",1,-3.66728064016271,"Hypomethylated"
"ENSG00000128040","SPINK2","UP",4,3.25095320774222,"Hypermethylated"
"ENSG00000128050","PAICS","UP",5,3.17274663898487,"Hypermethylated"
"ENSG00000128059","PPAT","UP",5,3.26507803462666,"Hypermethylated"
"ENSG00000128159","TUBGCP6","DOWN",1,5.42350643738492,"Hypermethylated"
"ENSG00000128191","DGCR8","DOWN",2,5.57012485594808,"Hypermethylated"
"ENSG00000128294","TPST2","UP",2,4.43912171852791,"Hypermethylated"
"ENSG00000128311","TST","DOWN",1,5.62543181000885,"Hypermethylated"
"ENSG00000128340","RAC2","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000128346","C22orf23","DOWN",1,5.52057693930808,"Hypermethylated"
"ENSG00000128487","SPECC1","DOWN",7,4.64398360937893,"Hypermethylated"
"ENSG00000128510","CPA4","UP",1,2.78924652813417,"Hypermethylated"
"ENSG00000128512","DOCK4","UP",2,-2.98985382645222,"Hypomethylated"
"ENSG00000128536","CDHR3","UP",1,5.43008254730546,"Hypermethylated"
"ENSG00000128563","PRKRIP1","UP",3,2.8742299035245,"Hypermethylated"
"ENSG00000128567","PODXL","UP",11,4.52517633226944,"Hypermethylated"
"ENSG00000128578","STRIP2","UP",1,5.42348725001239,"Hypermethylated"
"ENSG00000128585","MKLN1","DOWN",7,3.79217570660237,"Hypermethylated"
"ENSG00000128594","LRRC4","UP",5,3.58173648466109,"Hypermethylated"
"ENSG00000128596","CCDC136","DOWN",2,4.90015438361571,"Hypermethylated"
"ENSG00000128602","SMO","DOWN",5,6.06278167478781,"Hypermethylated"
"ENSG00000128609","NDUFA5","DOWN",1,-1.684404745052,"Hypomethylated"
"ENSG00000128652","HOXD3","DOWN",4,5.19970490309156,"Hypermethylated"
"ENSG00000128655","PDE11A","UP",2,-2.80107156218236,"Hypomethylated"
"ENSG00000128683","GAD1","DOWN",1,5.64634870516426,"Hypermethylated"
"ENSG00000128713","HOXD11","DOWN",1,5.71672409452293,"Hypermethylated"
"ENSG00000128739","SNRPN","DOWN",1,2.70409341369962,"Hypermethylated"
"ENSG00000128791","TWSG1","DOWN",1,5.8025445472944,"Hypermethylated"
"ENSG00000128805","ARHGAP22","DOWN",2,5.82937802660627,"Hypermethylated"
"ENSG00000128829","EIF2AK4","DOWN",1,6.16867962802106,"Hypermethylated"
"ENSG00000128833","MYO5C","DOWN",5,4.4823334270073,"Hypermethylated"
"ENSG00000128849","CGNL1","DOWN",5,3.71841385783609,"Hypermethylated"
"ENSG00000128891","CCDC32","UP",1,5.82068239034949,"Hypermethylated"
"ENSG00000128923","MINDY2","DOWN",4,3.50683833528791,"Hypermethylated"
"ENSG00000128928","IVD","DOWN",2,5.85784870098015,"Hypermethylated"
"ENSG00000128989","ARPP19","DOWN",1,5.52800989357782,"Hypermethylated"
"ENSG00000129003","VPS13C","DOWN",3,0.00372719258854315,"Hypermethylated"
"ENSG00000129038","LOXL1","DOWN",2,5.42680559781544,"Hypermethylated"
"ENSG00000129116","PALLD","DOWN",2,5.52445953149601,"Hypermethylated"
"ENSG00000129194","SOX15","UP",1,5.95539193474865,"Hypermethylated"
"ENSG00000129195","PIMREG","DOWN",1,5.42350643738492,"Hypermethylated"
"ENSG00000129197","RPAIN","DOWN",1,5.9602877710897,"Hypermethylated"
"ENSG00000129245","FXR2","UP",5,4.7891635719029,"Hypermethylated"
"ENSG00000129255","MPDU1","UP",1,5.95539193474865,"Hypermethylated"
"ENSG00000129292","PHF20L1","UP",3,0.991545757552407,"Hypermethylated"
"ENSG00000129474","AJUBA","DOWN",1,5.4234680628946,"Hypermethylated"
"ENSG00000129493","HEATR5A","DOWN",1,5.71676246188377,"Hypermethylated"
"ENSG00000129595","EPB41L4A","DOWN",3,0.31914671718306,"Hypermethylated"
"ENSG00000129636","ITFG1","DOWN",13,3.10650083094498,"Hypermethylated"
"ENSG00000129657","SEC14L1","DOWN",12,4.31070207872016,"Hypermethylated"
"ENSG00000129667","RHBDF2","UP",7,5.26806521885656,"Hypermethylated"
"ENSG00000129675","ARHGEF6","DOWN",1,-3.22128454820918,"Hypomethylated"
"ENSG00000129682","FGF13","DOWN",1,-4.03957564419321,"Hypomethylated"
"ENSG00000129932","DOHH","UP",1,5.71674327807608,"Hypermethylated"
"ENSG00000129946","SHC2","UP",3,5.03881280741022,"Hypermethylated"
"ENSG00000130021","PUDP","UP",1,5.72816461300332,"Hypermethylated"
"ENSG00000130119","GNL3L","DOWN",1,3.38542491029972,"Hypermethylated"
"ENSG00000130147","SH3BP4","DOWN",11,5.16697223145555,"Hypermethylated"
"ENSG00000130159","ECSIT","UP",2,4.420281875845,"Hypermethylated"
"ENSG00000130164","LDLR","UP",3,5.81763928484464,"Hypermethylated"
"ENSG00000130176","CNN1","UP",3,5.67902660300257,"Hypermethylated"
"ENSG00000130193","THEM6","DOWN",1,-1.51042286146707,"Hypomethylated"
"ENSG00000130202","NECTIN2","DOWN",4,4.00619246485623,"Hypermethylated"
"ENSG00000130227","XPO7","DOWN",1,5.6254126256071,"Hypermethylated"
"ENSG00000130244","FAM98C","UP",1,5.71670491122433,"Hypermethylated"
"ENSG00000130294","KIF1A","UP",2,5.72554244988333,"Hypermethylated"
"ENSG00000130304","SLC27A1","DOWN",3,5.0628998578307,"Hypermethylated"
"ENSG00000130332","LSM7","UP",2,4.40444662792252,"Hypermethylated"
"ENSG00000130340","SNX9","DOWN",7,4.14782788559941,"Hypermethylated"
"ENSG00000130348","QRSL1","UP",1,-2.42699608896629,"Hypomethylated"
"ENSG00000130349","MTRES1","UP",2,5.47572938590811,"Hypermethylated"
"ENSG00000130396","AFDN","UP",1,5.7442438833579,"Hypermethylated"
"ENSG00000130413","STK33","DOWN",1,5.72814819067573,"Hypermethylated"
"ENSG00000130414","NDUFA10","UP",10,5.20622975956793,"Hypermethylated"
"ENSG00000130429","ARPC1B","UP",11,3.81929857309176,"Hypermethylated"
"ENSG00000130449","ZSWIM6","DOWN",1,-1.86535893829902,"Hypomethylated"
"ENSG00000130475","FCHO1","UP",1,5.43010233527357,"Hypermethylated"
"ENSG00000130477","UNC13A","UP",2,4.61740775544122,"Hypermethylated"
"ENSG00000130508","PXDN","DOWN",10,4.78328981830403,"Hypermethylated"
"ENSG00000130513","GDF15","UP",3,5.62545738963553,"Hypermethylated"
"ENSG00000130517","PGPEP1","DOWN",2,3.84951021135979,"Hypermethylated"
"ENSG00000130518","IQCN","DOWN",5,4.50482442586873,"Hypermethylated"
"ENSG00000130520","LSM4","DOWN",3,4.93087040365121,"Hypermethylated"
"ENSG00000130529","TRPM4","UP",6,4.39479682407806,"Hypermethylated"
"ENSG00000130559","CAMSAP1","UP",12,3.843216711129,"Hypermethylated"
"ENSG00000130560","UBAC1","UP",1,5.71670491122433,"Hypermethylated"
"ENSG00000130584","ZBTB46","DOWN",22,4.33435175293194,"Hypermethylated"
"ENSG00000130635","COL5A1","DOWN",38,4.87451268100414,"Hypermethylated"
"ENSG00000130669","PAK4","DOWN",5,4.85113508931444,"Hypermethylated"
"ENSG00000130702","LAMA5","DOWN",8,5.13962204878158,"Hypermethylated"
"ENSG00000130713","EXOSC2","DOWN",1,5.6254126256071,"Hypermethylated"
"ENSG00000130720","FIBCD1","UP",5,5.84153171860678,"Hypermethylated"
"ENSG00000130726","TRIM28","DOWN",1,6.05411213634209,"Hypermethylated"
"ENSG00000130733","YIPF2","UP",2,5.57298676744123,"Hypermethylated"
"ENSG00000130748","TMEM160","DOWN",2,3.86451328015919,"Hypermethylated"
"ENSG00000130758","MAP3K10","UP",2,5.81524053939008,"Hypermethylated"
"ENSG00000130803","ZNF317","UP",2,3.07997093740846,"Hypermethylated"
"ENSG00000130811","EIF3G","UP",1,6.23192912832498,"Hypermethylated"
"ENSG00000130856","ZNF236","UP",1,3.31257276996096,"Hypermethylated"
"ENSG00000130921","MTRFR","DOWN",1,5.95539929157316,"Hypermethylated"
"ENSG00000130935","NOL11","UP",3,5.10707579498597,"Hypermethylated"
"ENSG00000130939","UBE4B","UP",10,5.58719532814051,"Hypermethylated"
"ENSG00000130940","CASZ1","UP",7,4.98157439961635,"Hypermethylated"
"ENSG00000130948","HSD17B3","UP",2,5.52444034425085,"Hypermethylated"
"ENSG00000130958","SLC35D2","UP",3,5.54985886472019,"Hypermethylated"
"ENSG00000130962","PRRG1","DOWN",2,1.25736814872223,"Hypermethylated"
"ENSG00000130985","UBA1","DOWN",2,5.81164320538171,"Hypermethylated"
"ENSG00000130997","POLN","UP",2,4.71421675828431,"Hypermethylated"
"ENSG00000131016","AKAP12","UP",8,4.78317648540828,"Hypermethylated"
"ENSG00000131018","SYNE1","DOWN",4,2.59793391052354,"Hypermethylated"
"ENSG00000131023","LATS1","DOWN",1,5.97571102002636,"Hypermethylated"
"ENSG00000131037","EPS8L1","UP",1,5.96030695057071,"Hypermethylated"
"ENSG00000131080","EDA2R","DOWN",1,-2.3215646109845,"Hypomethylated"
"ENSG00000131095","GFAP","DOWN",3,5.16920352959721,"Hypermethylated"
"ENSG00000131096","PYY","UP",1,5.42350643738492,"Hypermethylated"
"ENSG00000131100","ATP6V1E1","UP",2,5.47580493609508,"Hypermethylated"
"ENSG00000131127","ZNF141","UP",1,3.45852563392135,"Hypermethylated"
"ENSG00000131149","GSE1","DOWN",23,5.57408029975669,"Hypermethylated"
"ENSG00000131165","CHMP1A","UP",1,5.71289867068386,"Hypermethylated"
"ENSG00000131196","NFATC1","UP",3,5.80854915816805,"Hypermethylated"
"ENSG00000131242","RAB11FIP4","UP",7,5.16915004001462,"Hypermethylated"
"ENSG00000131323","TRAF3","DOWN",3,4.89359608928221,"Hypermethylated"
"ENSG00000131351","HAUS8","DOWN",2,4.66755641593251,"Hypermethylated"
"ENSG00000131370","SH3BP5","UP",1,5.62547017957618,"Hypermethylated"
"ENSG00000131374","TBC1D5","DOWN",5,-1.63245402571337,"Hypomethylated"
"ENSG00000131408","NR1H2","UP",1,2.98440666193305,"Hypermethylated"
