gene_symbol,baseMean,log2FoldChange,padj,tes_bound,tead1_bound
CMTR1,1960.02347399873,-0.443468408425539,0.00211812718883037,TRUE,FALSE
KAT2B,670.607793442758,-0.488692947708575,0.00212097065085478,TRUE,FALSE
KCNIP4,90.0227379305214,-0.876281237812726,0.00215251356175409,TRUE,TRUE
RNF182,535.198943623709,-0.469225264269319,0.00221716600283881,TRUE,TRUE
RLF,1760.33741700489,-0.439416127521466,0.00223285498873135,TRUE,FALSE
RCBTB2,109.36258640045,-0.79247521418295,0.00233102059283969,TRUE,FALSE
ZNF30,79.5386632727429,-0.840330574295714,0.00238202341573284,TRUE,FALSE
ERC1,1226.77868960882,-0.456627575595812,0.00238721554702878,TRUE,TRUE
LOC101928417,8.74830840420379,-2.37707768403502,0.00241668095215133,TRUE,FALSE
MIR603,4.22487315858893,-4.84699675303128,0.00244975529117354,TRUE,TRUE
TTC23-AS1,56.9885111852575,-0.942598787361016,0.00253945738350467,TRUE,TRUE
LNX1-AS1,7.55197330946562,-2.92426834149187,0.00257620956034078,TRUE,TRUE
MYBL1,876.309197875694,-0.564146492549838,0.00260474288997435,TRUE,TRUE
SPIDR,1095.61947186279,-0.409532554835262,0.00260716306636959,TRUE,TRUE
MAP4K5,761.107026289264,-0.497117004717261,0.00264679954611464,TRUE,TRUE
MCTP1,137.002421186161,-0.705971110913348,0.00272010364433936,TRUE,TRUE
CCN4,38.3445847456242,-1.14312846642437,0.00281774141991318,TRUE,TRUE
BHMT,7.70228308854612,-2.44713283549038,0.00291809490600811,TRUE,TRUE
GNPDA1,588.44895193117,-0.644641223614044,0.00291809490600811,TRUE,FALSE
NR4A2,107.918389651699,-0.726685523324275,0.00303738170299472,TRUE,FALSE
LOC124906209,37.6318781899864,-1.18944654500767,0.00308283761832957,TRUE,TRUE
ESR1,77.1178032545145,-0.840536123632119,0.00319869291547432,TRUE,TRUE
SOX30,13.3160300831109,-1.7303447863833,0.00321707075137257,TRUE,FALSE
CALCRL,410.187548835983,-0.530116245772703,0.00322099758251927,TRUE,TRUE
RAB3GAP2,2209.32423140723,-0.393072594338608,0.00322542195402829,TRUE,TRUE
AOPEP,1427.10021864707,-0.397263380105243,0.00327060464983821,TRUE,TRUE
MIR222,15.1679845681841,-1.7473996312823,0.00328049594700732,TRUE,TRUE
RAPGEF6,254.395325119136,-0.613665516550969,0.00328177436403785,TRUE,TRUE
LINC01583,6.81851951445075,-2.72364655495297,0.00349985395369921,TRUE,TRUE
CACNA2D3,9.41162696133387,-2.24622393501152,0.0035027910837135,TRUE,TRUE
EXPH5,228.354642645814,-0.550955100945667,0.00351726511439146,TRUE,FALSE
TRPS1-AS1,226.964064014816,-0.661975274348439,0.00355218269725347,TRUE,FALSE
LINC01714,2.42358209064918,-5.12846718123178,0.00368175463858769,TRUE,TRUE
SAMD13,17.9517980699253,-1.47524293388747,0.00408633883124204,TRUE,FALSE
KCNS3,118.123671196719,-0.774778573149534,0.00409450288531531,TRUE,TRUE
FNDC3B,5290.19667008345,-0.376336117900517,0.00411677726440232,TRUE,TRUE
MAPK10,522.852804588994,-0.466189960714198,0.00429263725562455,TRUE,TRUE
SLC41A2,452.535501356524,-0.448052191928745,0.00437442045859675,TRUE,TRUE
TOX-DT,28.8312119515289,-1.43852577827283,0.00437931279444158,TRUE,TRUE
WDFY3,3242.81770691301,-0.383026226669348,0.00447414686534433,TRUE,TRUE
MSN,8444.47293842466,-0.429365093937427,0.00448684391312713,TRUE,FALSE
RAVER2,355.146419465947,-0.510206405406346,0.00458914332712245,TRUE,FALSE
LOC100505716,57.3894392563433,-0.892311112083049,0.00461337371757196,TRUE,TRUE
BRAF,3872.58863899822,-0.374715327062433,0.0046186208751095,TRUE,FALSE
TTC39C,210.795539627449,-0.545692491591934,0.00468563121851037,TRUE,TRUE
SNX14,791.633287144319,-0.521774022011453,0.00474209219387961,TRUE,FALSE
EMBP1,9.19390586042564,-2.12205692580297,0.00475239222199368,TRUE,FALSE
RPS4Y1,110.188458071271,-0.651525831963382,0.00488819543069827,TRUE,FALSE
TFDP2,1336.08532609027,-0.397948309537509,0.00489000905241933,TRUE,TRUE
CLVS1,24.851330164671,-1.25230430660304,0.00489818290900426,TRUE,TRUE
TULP3,335.83012623196,-0.48554382366684,0.00492189720672556,TRUE,TRUE
MAP2K6,71.1031066047912,-0.807284267145263,0.00492194479999239,TRUE,TRUE
RIC8B,480.285041127234,-0.460290161497675,0.00497999332292312,TRUE,TRUE
NOP58,503.168483739103,-0.521682474613429,0.0050495354814449,TRUE,TRUE
IGFBP7-AS1,24.4009042401424,-1.23773047246428,0.00506828716370321,TRUE,TRUE
NDST1,2405.52243580869,-0.391001743063991,0.00508654208161751,TRUE,TRUE
PCYT1B,553.711959598713,-0.481095012558731,0.00514935843789856,TRUE,TRUE
MLLT3,458.294566185781,-0.46238063419951,0.00515090076246021,TRUE,TRUE
SHROOM4,562.762411304008,-0.437443901293693,0.00526654466527122,TRUE,TRUE
ZMIZ2,2930.36240867654,-0.382204715025566,0.00526854501226431,TRUE,TRUE
RASEF,76.3543223092254,-0.785813513136295,0.00531304504486125,TRUE,TRUE
MIR5000,6.22760835987267,-2.81748328276097,0.00543803779537179,TRUE,TRUE
LINC00052,3.64746041433739,-4.81643204184559,0.00549339474405772,TRUE,TRUE
CARD16,39.1392631223063,-1.13453893484956,0.00552741038419512,TRUE,TRUE
GJA1,747.894265869212,-0.451706496846591,0.00561823070634397,TRUE,TRUE
GSK3B,2701.12444631947,-0.405839224956389,0.00570323426620135,TRUE,TRUE
GRIN2A,228.72829703703,-0.660507129468934,0.00573939741542859,TRUE,TRUE
ZC3H12C,1068.93883319911,-0.414959777201117,0.00575050746791647,TRUE,TRUE
SPAG1,602.404242044702,-0.501280162213108,0.00575747244604083,TRUE,TRUE
RHOB,1766.59085981928,-0.482704634748882,0.00577231448767431,TRUE,TRUE
SLC22A5,529.049416536622,-0.433610992529688,0.00588717710580874,TRUE,TRUE
MRPL33,221.418035637011,-0.671591110745463,0.00591091351628553,TRUE,TRUE
LOC105377663,8.33121719336295,-2.16563230031223,0.00595506242655914,TRUE,TRUE
ITGAV,6213.51349900503,-0.387950017805996,0.00605604232415978,TRUE,TRUE
CEP152,338.588860377143,-0.490889908766283,0.00626971624334816,TRUE,TRUE
MARCHF6,3365.39268024476,-0.352093134056677,0.00630621198339591,TRUE,FALSE
BST1,24.9809064673705,-1.25966351450892,0.00638496892290881,TRUE,TRUE
RFC3,247.506162942842,-0.590831428238965,0.00641961996005157,TRUE,FALSE
USP10,1243.04330672382,-0.376194945142075,0.0065121500463463,TRUE,FALSE
ARHGAP6,31.3342113744833,-1.07010580890964,0.0065774861277945,TRUE,TRUE
ZNF25,182.746240832247,-0.598418956101359,0.00663733845976356,TRUE,TRUE
CTNNAL1,870.008264504142,-0.517936854663488,0.0068171122697136,TRUE,TRUE
LRRC4C,111.420340877657,-0.646627925727893,0.00683909191831822,TRUE,TRUE
TMPRSS11D,88.4401438159109,-0.713256265432878,0.00685681658871901,TRUE,TRUE
TMEM135,558.260249056542,-0.451308687685705,0.00690041975540361,TRUE,FALSE
PIGB,407.538942886283,-0.469012015395213,0.00700383462249877,TRUE,TRUE
TNIP1,2325.97592494135,-0.373196911108225,0.00701897799162202,TRUE,TRUE
LRRC8D,1533.66752688572,-0.435652201798925,0.0071273131675793,TRUE,TRUE
CREB1,1544.24092506686,-0.370826265198885,0.0073419271238392,TRUE,TRUE
MSI2,7193.70662384151,-0.333207006265016,0.00748283888911266,TRUE,TRUE
FHL2,952.986677361294,-0.506223413955699,0.00757167115838206,TRUE,TRUE
MFSD2A,295.524750626335,-0.53912961983714,0.0077944543838091,TRUE,TRUE
ASAP1,4673.54377970013,-0.335717035447587,0.00781946478384525,TRUE,TRUE
PHYHIPL,41.5434021619871,-0.95438956428672606,0.00791890281378677,TRUE,FALSE
CCDC81,32.8466937020187,-1.05069981150009,0.00809112529911447,TRUE,TRUE
ZNF682,210.616002994018,-0.548860583734201,0.00813529213512475,TRUE,FALSE
LOC124901628,17.3446300515769,-1.42998566584107,0.00820272046884765,TRUE,TRUE
ZNRF3,408.895356605188,-0.460562758207029,0.00830588163517986,TRUE,TRUE
ARG2,53.8215604789363,-0.861250378048949,0.00843417970770033,TRUE,FALSE
LOC107986821,12.4096589490072,-1.70807382908889,0.00844970525888557,TRUE,TRUE
SFMBT2,519.94728380179,-0.417380269592812,0.00873448223949552,TRUE,TRUE
ANTXR1,1743.42171758224,-0.385695375758997,0.00900262523153813,TRUE,TRUE
ATG7,631.689316423752,-0.405635251273323,0.00904013678856055,TRUE,TRUE
SLC9A4,16.7589895037778,-1.42839343130765,0.00922610059344992,TRUE,TRUE
FSBP,467.482525262911,-0.438181450580978,0.00932802336188118,TRUE,FALSE
CDH8,4.02062126074391,-3.50003915099678,0.0093873041873187,TRUE,TRUE
SUZ12,2299.16798223986,-0.419097527302798,0.00939139548791461,TRUE,TRUE
CYTH3,1064.58946241804,-0.42647022994376,0.00997265440900994,TRUE,TRUE
LINC02649,155.763815572999,-0.601885555514258,0.010105707662584,TRUE,TRUE
CAV2,1121.65912177747,-0.551472159169999,0.0101257726695783,TRUE,TRUE
GLIPR1,728.154973030474,-0.514897308018367,0.0102114319710472,TRUE,TRUE
STK32A,409.511417080941,-0.43655695737223,0.010277467315904,TRUE,TRUE
MRAS,234.928788545965,-0.516567398588862,0.0103486717444676,TRUE,TRUE
KIAA0408,12.7757004261305,-1.60888416887151,0.0105183609232926,TRUE,FALSE
XXYLT1,248.276433302797,-0.516164601732405,0.0106547775719256,TRUE,TRUE
ST7-AS2,64.2284758812557,-0.833932099561549,0.0107733527083937,TRUE,TRUE
LINC02725,3.59323637630681,-3.93304306675121,0.0107884412589826,TRUE,TRUE
MIR3167,5.08548849195784,-2.88416720147488,0.0109517091364591,TRUE,TRUE
IFNGR2,339.538309025454,-0.506686858503761,0.0117099681786587,TRUE,TRUE
C2orf69,328.657366338344,-0.507277686123961,0.0117533921971403,TRUE,FALSE
GCOM1,2.83101626256987,-4.36206629525137,0.0118715277374022,TRUE,TRUE
XK,124.203561896332,-0.562694959579561,0.0120070640664789,TRUE,FALSE
MAP2K4,1161.68167979377,-0.380301505425091,0.0120420265029781,TRUE,FALSE
LOC101928012,34.5970117437118,-1.05473309871695,0.0121722278878266,TRUE,FALSE
LURAP1L,348.26724551802,-0.471740131268805,0.0121722278878266,TRUE,FALSE
GNG12,2702.35571709994,-0.407037705429233,0.012263874195897,TRUE,TRUE
SUB1,959.488190087959,-0.460065149728563,0.0123993752593128,TRUE,TRUE
FEZ1,501.057087642934,-0.504387757766737,0.0124640513866971,TRUE,TRUE
PRKCE,568.329979731747,-0.390741333347263,0.0128689555516608,TRUE,TRUE
DPP4,25.5897278278998,-1.21438992958065,0.013021138244146,TRUE,TRUE
ZNF273,197.364638653662,-0.483240868151043,0.0133315337475786,TRUE,FALSE
ABCC4,423.252291095806,-0.408937869447348,0.0133396141352902,TRUE,TRUE
RASGEF1A,10.0416832493744,-1.75483092544955,0.0133873424104663,TRUE,TRUE
DOT1L,1065.9589607143,-0.383114483963902,0.0138508160108663,TRUE,TRUE
ETFA,896.523754269888,-0.441197557118395,0.0138825662076104,TRUE,TRUE
SMAD4,1213.12025864069,-0.347473684833982,0.0140382897605444,TRUE,TRUE
KCNIP1,9.63000468436873,-1.78590470539242,0.0142791154679906,TRUE,TRUE
HMGB1,784.156814417708,-1.11691287853039,0.0146736624471418,TRUE,TRUE
LOC105375082,2.76854060968385,-4.27805826976118,0.0147444238354382,TRUE,FALSE
RP1,14.0272974026891,-1.42615557557993,0.0147623114670425,TRUE,TRUE
ZNF639,640.892193373796,-0.428719752064491,0.0147928738151879,TRUE,TRUE
CYP1B1-AS1,15.6212122493233,-1.40836313649235,0.0150450915673282,TRUE,FALSE
KIF5B,2805.64497306614,-0.40752330052695,0.0150462878354684,TRUE,TRUE
AMPD3,48.8517059691397,-0.786001524525436,0.0152425876317312,TRUE,FALSE
SERPINE1,3327.1410440314,-0.484841551560087,0.0155949904868375,TRUE,TRUE
SMAP1,187.492440511083,-0.521128668255184,0.0157853069667049,TRUE,FALSE
COP1,479.615401566164,-0.39361139314054,0.0158781937297347,TRUE,TRUE
GPATCH2,635.56529818303,-0.382800507920272,0.0159031860316305,TRUE,TRUE
CEP57L1,462.568041281571,-0.396903283595888,0.0159828924965905,TRUE,TRUE
ANK1,137.143563276538,-0.555838121693283,0.0161747204174152,TRUE,TRUE
LAMA3,48.4495445175973,-0.786507022250031,0.0164682882581477,TRUE,TRUE
LINC02863,79.2172803399355,-0.739191058229639,0.0168842019753013,TRUE,TRUE
HPCAL1,939.691011070385,-0.383847837114741,0.0171410380841545,TRUE,TRUE
YWHAB,3233.68189340534,-0.430120770288861,0.0172607756157184,TRUE,TRUE
MIR1256,5.99638533107934,-2.35347120641543,0.0172942848997153,TRUE,FALSE
RPS6KA2,134.78614459136,-0.522022282187894,0.0174172037725763,TRUE,TRUE
CLIP2,2773.40054137517,-0.36530769005425,0.0174211230606756,TRUE,TRUE
NCOA1,1914.72618048803,-0.327582009821326,0.0174986488695465,TRUE,FALSE
CKAP4,2082.1116920644,-0.371770546685874,0.0175111063830475,TRUE,TRUE
KCTD1,408.028031254016,-0.409243710490268,0.0180766424053142,TRUE,TRUE
DLC1,147.343449464361,-0.505294443047345,0.0184381763795534,TRUE,TRUE
GDAP2,2070.52469490065,-0.345468072876054,0.0187945616788682,TRUE,TRUE
HTR2A,38.5752965574837,-0.909640583839709,0.0189670655238549,TRUE,TRUE
METTL8,285.582017396206,-0.415124276514515,0.0197253542211911,TRUE,TRUE
LINC01968,13.1476685447485,-1.40398224482985,0.0201888558595483,TRUE,TRUE
RAD21,3641.95305763099,-0.370126773505856,0.0203605117503906,TRUE,FALSE
ZFP30,406.488857502333,-0.405294412839255,0.0204549088578159,TRUE,FALSE
FNDC3A,2323.23015620018,-0.324499719971766,0.0208872130001988,TRUE,TRUE
LOC124906146,3.24079455276606,-3.6343046344942,0.0215173228026896,TRUE,TRUE
SEC14L1,2660.3280343688202,-0.312400010691753,0.0215610920322943,TRUE,TRUE
RUBCNL,29.611284599117,-0.94544271284414,0.0216360963984155,TRUE,TRUE
LINC02450,34.5016559777543,-0.889309260712826,0.0219168008738195,TRUE,TRUE
AGFG1,2263.49088659269,-0.316674167331506,0.0222543796107036,TRUE,FALSE
GSX2,59.725478534814,-0.787228767015606,0.0224514136567597,TRUE,TRUE
ROR1,140.579183964308,-0.513327643426215,0.0226258267511578,TRUE,TRUE
BMPR1A,1857.2245123849,-0.337300208868551,0.0227803540120879,TRUE,TRUE
CLDN20,100.52159342544,-0.629769034110478,0.0229716627839439,TRUE,TRUE
MIR204,49.5890335689221,-0.917954577304384,0.0231440930678333,TRUE,TRUE
ACO1,2263.82852489298,-0.34264021706929,0.0232194893787061,TRUE,TRUE
SLC30A7,1947.0269381995,-0.331659736132572,0.0234649809764634,TRUE,TRUE
LINC03026,3.82656853240611,-3.1829053954741102,0.0235100170845413,TRUE,FALSE
IREB2,2344.6279646089,-0.302162350732751,0.0243776229870258,TRUE,FALSE
MCUR1,593.095514180748,-0.395349323090668,0.0244012457816816,TRUE,FALSE
IL1A,50.2180373712785,-0.805199030777297,0.0247258226724175,TRUE,TRUE
DHRS9,12.6318985923226,-1.39011427474909,0.024956488591021,TRUE,TRUE
DCPS,440.806525053875,-0.398650861079482,0.0250676132907016,TRUE,TRUE
SUPT3H,147.94184436246,-0.492604627400616,0.025123487323171,TRUE,TRUE
MED13L,4151.52802642797,-0.299726708855295,0.0252789928816397,TRUE,TRUE
CRAT37,6.96699216112281,-1.94602832810729,0.025762157760797,TRUE,TRUE
MIR569,8.04872551600705,-1.78231605435741,0.0262586409962937,TRUE,TRUE
ZNF493,526.54272628496,-0.363292039536699,0.0266858707210846,TRUE,FALSE
MCCC2,1240.03951643537,-0.331618179425576,0.0273551009470914,TRUE,FALSE
C8orf48,13.9810794196344,-1.47730596943077,0.0275244590280888,TRUE,TRUE
SH3TC2,297.90405724195,-0.40540798817374,0.0276853355079676,TRUE,TRUE
ALDH9A1,466.248825220529,-0.444189570008569,0.0278541958799332,TRUE,FALSE
JAM3,621.599161099825,-0.382803688455974,0.0281209749066222,TRUE,TRUE
CCDC149,466.121732814811,-0.363061044590122,0.0282004947753428,TRUE,TRUE
MIR218-1,8.43016325836822,-1.66737982226049,0.0282084653461314,TRUE,FALSE
CXCL8,279.599306574608,-1.50610918030713,0.028671200949515,TRUE,TRUE
DLEU1,392.638023589719,-0.457944312860946,0.0293907062432225,TRUE,TRUE
TMEM17,55.2851075960154,-0.785017804937364,0.029403451463631,TRUE,TRUE
CPD,5443.66049911679,-0.292585656710087,0.0294040038805688,TRUE,FALSE
TAB3,1399.55767754975,-0.328068222074605,0.0302458333889146,TRUE,TRUE
HPF1,117.795554741542,-0.652700734998063,0.0304307559752608,TRUE,TRUE
LMO7,427.462848678533,-0.392708061987838,0.0312871132851044,TRUE,TRUE
ABTB2,1927.92613341497,-0.314594443286883,0.0314174737014798,TRUE,TRUE
UAP1,993.187863512434,-0.372487514087796,0.0314570416355015,TRUE,TRUE
CHRM3-AS2,45.2549241996389,-0.768077801032347,0.0315855884071049,TRUE,TRUE
MBD2,608.917382092145,-0.373604989517789,0.0320574116500275,TRUE,TRUE
STXBP5,1130.1285229578,-0.316237913138742,0.0325509559896563,TRUE,TRUE
ACSL3,1849.62925860759,-0.342559335011476,0.0342886147599594,TRUE,TRUE
LEMD2,1403.96020791573,-0.354741017386786,0.0345154307896741,TRUE,TRUE
NUDT3,34.6703998161808,-0.872027015108499,0.034824735462644,TRUE,TRUE
N6AMT1,181.983853106204,-0.463678368987928,0.0349372378612222,TRUE,TRUE
PFN4,27.9446922091571,-0.944188949561289,0.0351094329143107,TRUE,TRUE
AK5,61.7846959570824,-0.64282782213660306,0.0353006694777343,TRUE,TRUE
SSX2IP,1470.76469213392,-0.359930805910587,0.0356923483196879,TRUE,TRUE
CHN1,1550.98524056449,-0.396178207506174,0.0358459131035849,TRUE,TRUE
FAM227B,72.5763597175532,-0.623149685661158,0.0362151529865049,TRUE,TRUE
HMGN3-AS1,63.055311272822,-0.620447576094666,0.0362611574192203,TRUE,FALSE
RIPK1,979.045729587045,-0.323065354055807,0.0369291590367986,TRUE,TRUE
TRIM55,2.18844593556888,-3.91031480597264,0.0373955350065805,TRUE,TRUE
STRADB,322.755900604674,-0.44339523474128,0.0376330710900026,TRUE,FALSE
MIR4319,9.86946639191845,-1.50128664086976,0.0377568348167092,TRUE,TRUE
LINC02631,16.1104879512733,-1.16535533073263,0.0378191533240837,TRUE,FALSE
THG1L,173.386317282573,-0.474052743307573,0.0381674617565701,TRUE,TRUE
CHD2,7604.44129992718,-0.27465514560213,0.0387356424694905,TRUE,TRUE
MACF1,17640.7227245836,-0.308547294628788,0.0388525534187443,TRUE,TRUE
CASC8,5.21018824044737,-2.11653501704002,0.0390371089269302,TRUE,TRUE
MIR920,17.0364291940509,-1.22296469197518,0.0392098184806965,TRUE,TRUE
FTO,3167.7018677164,-0.284184930812214,0.0397270592116646,TRUE,TRUE
CRADD-AS1,27.929332206222,-1.06369837438067,0.0403081536326864,TRUE,FALSE
ELOVL5,4161.25785868676,-0.36774343923523,0.0403864659814282,TRUE,TRUE
NEMP2,213.219176651586,-0.416111640075082,0.0408256136143977,TRUE,FALSE
MPC1,124.985663264393,-0.572576332945778,0.0409650315326707,TRUE,FALSE
LINC01572,43.0262276983879,-0.715317590441739,0.0409856914204396,TRUE,TRUE
DISP1,702.242820997539,-0.327209494615481,0.041158550700459,TRUE,TRUE
MIR3126,3.91404485956213,-2.4567871018147,0.0413416461995819,TRUE,TRUE
LOC105378044,8.64711468144253,-1.67054560964777,0.0413735423127945,TRUE,TRUE
RDH10-AS1,87.3118064075601,-0.591054095981712,0.0419027139473326,TRUE,FALSE
PTPRC,12.8068412807072,-1.29395234826112,0.0421642027347073,TRUE,TRUE
CPO,6.83779233737397,-1.7353855219076,0.0421642027347073,TRUE,FALSE
SLC44A3,99.4926514440385,-0.557229190247243,0.042234235740936,TRUE,TRUE
TMEM244,5.58767801810043,-1.96969983133541,0.0422636219332414,TRUE,FALSE
SRGAP3,1201.0751005546,-0.344670350042972,0.042628262363637,TRUE,TRUE
GEMIN8,199.76390003987,-0.461305362580338,0.0430944036221555,TRUE,TRUE
MAPK8,950.920637503138,-0.335583859040318,0.0430970544679455,TRUE,TRUE
LOC124906346,3.34143348995325,-2.79072054509982,0.0432261987350954,TRUE,TRUE
MIR620,8.19646257715166,-1.67116518160667,0.0432417162261758,TRUE,TRUE
ZNF621,1430.43838428809,-0.291558565825024,0.0436440149460505,TRUE,TRUE
DPH6,111.433709876574,-0.508858203235825,0.0438527595864287,TRUE,TRUE
ATXN7,1939.11382584531,-0.297389429213177,0.0454602103814332,TRUE,TRUE
ENPEP,5.15168764593354,-2.20650896609663,0.0454788469371096,TRUE,TRUE
PSMB2,1465.24103699469,-0.35281456084436,0.0455019604082499,TRUE,TRUE
ITGA11,268.403192919748,-0.389026334842306,0.0456572913791058,TRUE,TRUE
LINC01504,66.8862757346061,-0.590488926798785,0.0464191834186815,TRUE,FALSE
RWDD3-DT,37.9439345423445,-0.826567751107962,0.046437791984421,TRUE,FALSE
CYP24A1,9.97252986065089,-1.39870132945133,0.0468071177809133,TRUE,TRUE
SLC9C2,11.7887409066527,-1.28021782897896,0.0482451623689809,TRUE,TRUE
NUP160,1144.08050718602,-0.280855095876963,0.0483675361981148,TRUE,TRUE
SLC35F2,678.353206321458,-0.32492043816486,0.0484813530887631,TRUE,TRUE
GLI3,1595.49689316794,-0.329969673380676,0.0487979319215616,TRUE,TRUE
SUCLG2,536.632314786459,-0.347513125046921,0.0492811721273751,TRUE,TRUE
LINGO2,21.5407744330727,-0.973111326867698,0.0493069771147227,TRUE,FALSE
KCNJ6,21.2440742396897,-1.0330236904489,0.0496910585503511,TRUE,FALSE
